0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,target
0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,4,0,0,0,0,4,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,4,0,0,0,0,1,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,1,0,0,1,0,2,1,1,1,1,2,0,1,0,0,0,0,1,2,1,1,0,1,0,0,1,1,0,0,0,0,3,0,2,0,1,1,0,0,2,0,1,0,0,0,1,1,3,0,0,3,1,1,0,1,0,1,1,1,0,0,1,0,0,2,2,1,0,0,0,1,1,0,0,1,1,2,0,2,0,0,0,1,1,0,1,1,0,0,0,1,1,1,2,1,0,1,0,4,2,1,0,0,2,2,0,0,0,0,2,0,0,0,0,1,0,1,2,1,1,2,1,1,1,2,0,0,0,0,0,0,0,1,0,1,2,0,1,3,0,1,1,0,1,0,0,0,2,1,1,2,1,1,2,0,1,1,0,2,0,0,2,0,0,1,0,0,2,1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,1,2,0,1,0,0,0,2,0,0,1,1,0
0,0,1,0,1,4,4,3,1,1,0,0,3,0,1,1,1,4,3,0,0,0,1,0,2,0,2,0,0,1,2,1,1,4,0,1,0,7,0,0,3,3,0,0,8,5,1,3,0,2,1,4,2,6,5,3,1,0,0,0,4,0,0,0,0,0,3,1,2,0,1,1,0,0,1,0,0,0,2,1,0,5,0,2,1,3,6,0,0,1,0,0,16,1,0,2,1,1,2,0,0,2,0,0,0,0,1,0,6,1,0,0,0,0,0,0,2,15,0,1,6,0,0,0,0,0,2,4,9,4,1,3,3,1,0,0,0,0,1,1,1,3,0,1,1,1,1,2,3,1,8,0,1,3,1,3,3,0,3,2,0,1,10,1,10,1,1,0,0,1,0,2,0,3,3,0,0,0,0,0,0,0,0,1,0,1,5,1,1,2,0,1,0,0,1,1,1,3,0,2,0
1,1,0,0,0,1,1,2,2,3,2,0,1,6,2,2,0,2,1,2,9,0,0,2,1,2,0,1,2,1,1,3,5,0,1,3,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,1,2,0,1,1,0,3,2,0,5,0,2,0,1,0,2,0,5,3,4,0,3,0,3,1,0,0,0,1,1,0,5,0,0,0,0,4,0,4,2,0,2,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,2,4,0,1,0,0,3,2,1,0,0,1,3,0,0,0,0,4,2,1,0,0,0,0,0,3,0,4,3,1,1,2,1,0,1,0,0,2,0,0,1,0,0,1,2,2,0,0,0,2,1,1,1,4,0,2,1,4,1,1,0,0,0,2,1,3,1,0,2,1,0
2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3,1,0,0,0,0,0,0,1,0,1,0,2,1,0,1,0,1,0,2,1,2,0,5,0,0,0,0,0,1,0,3,1,1,0,1,0,1,3,0,1,0,0,0,7,0,0,0,1,0,1,0,1,0,0,0,3,2,0,2,2,1,1,0,0,2,2,0,0,0,0,3,3,1,0,1,0,0,3,4,0,1,0,0,0,0,0,2,0,0,0,0,3,0,0,1,0,1,1,0,4,2,0,1,0,0,1,0,0,0,0,1,1,3,1,1,0,0,0,0,0,1,0,3,0,0,1,1,1,2,0,0,0,2,2,0,0,0,1,0,0,0,0,3,0,1,0,0,1,2,0,1,2,0,0,1,0,1,2,3,4,0,0,2,1,0,1,2,2,1,0,0,0,0,0,0,1,1,1,1,2,0
4,4,0,2,1,3,1,0,4,3,6,2,7,5,0,6,0,1,1,1,3,3,4,1,1,2,1,1,2,0,2,2,1,0,1,5,5,0,1,1,2,1,3,0,2,5,1,2,2,1,0,7,0,2,2,2,3,5,0,2,3,1,2,1,0,3,2,2,3,2,1,2,0,12,1,3,1,2,4,2,0,0,2,1,4,1,4,2,2,2,5,0,4,1,3,2,4,0,2,2,1,2,0,8,0,1,0,0,0,1,2,3,0,3,3,1,6,2,1,1,0,2,2,2,1,4,4,7,0,4,2,3,2,3,1,2,18,0,4,0,6,1,4,0,0,0,1,4,3,0,3,2,0,1,4,5,2,5,1,0,4,2,6,3,4,1,3,3,1,0,2,0,3,2,1,5,0,4,4,3,1,2,3,1,3,2,12,2,0,0,1,2,170,0,5,4,2,0,8,3,0
0,3,0,0,0,1,3,1,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,2,0,0,0,1,0,2,15,1,0,0,0,0,1,0,0,0,2,0,0,0,1,0,2,0,0,3,1,0,3,1,0,0,0,1,0,0,0,0,0,1,2,0,0,0,3,1,0,0,14,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,0,1,0,5,0,1,0,0,4,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0,1,0,0,0,0,3,1,0,1,0,1,0,0,0,2,1,1,3,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,1,0,2,3,0,0
0,3,0,0,1,1,2,1,1,0,0,2,4,2,2,2,1,2,8,1,0,0,1,1,2,0,5,217,0,2,2,1,0,2,5,2,0,2,0,0,1,1,4,1,19,3,0,1,0,0,1,0,3,1,2,1,3,0,1,1,5,0,0,4,3,0,3,5,1,2,1,0,0,0,0,1,0,1,2,0,0,0,5,2,1,0,19,0,0,2,36,0,5,2,0,0,1,0,2,0,6,2,0,1,1,1,0,0,4,0,3,0,7,0,2,0,1,5,1,0,0,1,1,4,1,0,1,34,8,2,0,3,0,2,1,0,6,2,3,1,1,2,0,6,0,1,2,4,4,4,4,0,0,1,2,1,1,0,0,0,0,0,8,3,1,1,3,0,1,0,0,3,0,0,0,1,0,1,0,0,2,0,2,0,0,0,3,2,0,0,3,2,0,1,1,1,1,2,10,1,0
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,1,0,0,0,1,0,1,2,0,0,0,1,0,0,0,0,9,0,0,3,1,0,0,1,1,0,0,1,1,1,2,1,1,2,0,2,2,0,1,0,0,0,0,0,1,1,0,0,0,0,5,1,0,2,1,4,1,0,0,0,1,8,0,1,0,0,0,0,1,2,0,1,0,0,1,2,3,2,1,0,0,1,4,0,0,1,0,0,0,2,1,0,0,0,2,0,2,0,4,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2,0,1,1,0,1,0,0,0,0,2,1,1,2,0,1,0,0,1,0,0,0,0,0,2,0,1,0
1,0,0,0,0,0,0,1,2,2,2,0,0,0,0,2,2,0,0,3,3,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,5,0,0,1,1,1,0,0,1,0,1,0,0,1,2,1,0,3,0,0,0,0,1,3,0,0,4,0,2,1,2,1,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,1,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,2,1,1,0,1,0,5,0,0,2,0,0,1,1,1,1,0,1,0,0,0,1,0,1,1,3,2,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2,2,0,0,0,0,2,0,3,2,0,1,0,0,3,6,0,7,2,5,1,0,1,1,0,0,0,1,2,0,0,2,0,0,4,0,0
1,7,0,0,0,2,0,1,2,0,0,0,6,0,0,1,0,1,10,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,8,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,0,0,8,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,1,4,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,2,0,0,0,0,2,0,0,0,1,1,0,1,5,1,0,1,0,0,0,0,0,0,2,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,6,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,1,6,0,0,1,1,1,0,0,0
0,1,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,1,0,3,1,1,1,3,1,0,2,0,0,1,0,0,8,2,0,2,1,0,2,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,2,1,1,0,2,1,3,0,0,1,0,0,0,1,0,0,0,0,1,0,1,4,0,1,1,1,0,0,0,2,0,2,0,0,0,2,7,0,1,0,0,3,2,1,0,2,1,0,1,1,2,1,0,2,3,2,0,1,1,0,1,1,0,2,1,0,0,0,0,2,1,1,1,0,0,2,0,3,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,2,0,0,0,0,1,0,0,0,2,0,1,3,0,0,0,0,2,2,1,2,0,1,2,0,1,1,1,1,1,0,4,1,1,0,0,2,0,0,0
3,12,7,5,8,5,3,9,13,14,4,7,13,2,0,8,5,9,8,7,6,9,8,3,10,13,4,6,3,4,8,18,12,11,3,17,19,1,3,5,11,0,12,3,2,5,10,8,6,9,1,2,11,7,4,12,11,11,7,10,9,5,7,10,4,12,2,9,9,7,3,13,1,11,18,13,3,14,7,6,6,3,0,12,8,11,4,6,9,12,6,11,3,7,12,4,4,9,6,8,5,5,8,14,6,2,6,6,5,12,2,8,8,14,2,3,9,9,13,6,5,13,8,7,6,2,13,2,3,8,8,7,6,8,6,6,10,7,4,0,13,4,13,9,8,14,3,33,2,10,10,5,5,8,5,22,2,4,5,2,12,6,6,9,17,7,3,5,9,6,6,6,10,2,9,7,8,11,2,9,8,8,7,24,9,11,8,11,9,10,5,11,0,11,1,14,13,7,22,12,0
22,13,11,5,7,9,6,3,17,23,9,7,11,6,7,7,5,7,4,22,25,7,13,11,7,6,8,15,19,9,10,21,20,6,8,20,19,2,11,11,14,2,7,14,1,7,15,15,3,17,19,2,23,18,5,13,14,26,1,18,4,3,15,13,0,13,4,12,1,13,12,27,12,8,18,23,18,16,6,18,21,18,10,3,12,13,1,24,1,7,14,18,53,7,26,10,13,30,10,10,11,4,21,3,9,3,6,27,10,12,4,11,7,19,10,20,7,5,11,13,7,5,20,21,10,7,8,55,2,10,29,38,15,6,13,17,8,17,9,1,10,9,9,12,26,11,19,14,13,11,10,21,10,14,5,15,7,8,26,31,11,18,3,0,13,5,6,5,8,5,11,4,8,15,8,8,15,13,6,14,15,12,17,16,11,11,10,13,19,17,5,7,5,23,3,12,6,18,33,19,0
0,1,0,0,1,0,4,1,0,0,0,0,0,0,1,3,0,1,0,1,0,0,1,1,5,1,0,0,1,2,0,0,2,0,10,0,0,1,3,0,1,1,2,3,1,2,1,0,1,1,2,0,0,0,1,2,2,0,0,1,4,1,2,0,0,0,3,0,0,0,0,0,2,0,0,0,2,1,0,0,1,2,2,1,0,0,2,5,4,3,7,0,1,1,0,0,1,0,2,3,0,0,5,1,8,1,0,6,0,1,0,0,0,0,2,1,2,2,1,0,3,1,1,2,1,1,1,5,0,3,0,7,0,0,2,0,0,1,1,0,1,1,4,1,0,1,2,0,0,1,1,2,1,0,0,1,1,3,0,2,0,0,0,2,0,1,2,0,1,1,0,2,2,3,0,0,1,2,1,0,0,0,2,4,0,1,1,1,1,3,7,2,0,0,7,0,0,1,0,1,0
0,0,1,1,0,2,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,1,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,1,0,0,0,1,0,0,0,2,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,2,0,0,2,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,2,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,2,0,1,1,0,0,0,0
0,0,0,0,0,0,1,0,2,1,0,1,0,2,0,1,1,0,0,4,0,0,3,3,1,0,0,0,3,1,0,0,1,2,0,0,0,0,1,1,0,2,1,0,1,0,0,0,1,2,6,2,2,1,1,1,0,2,1,0,1,4,2,2,0,0,2,0,0,1,2,0,3,4,0,0,1,0,1,2,5,1,0,0,1,3,0,0,0,3,0,1,6,0,1,1,0,0,2,1,5,2,1,0,0,0,2,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,2,0,0,0,2,5,0,1,1,1,0,0,3,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,3,1,1,2,1,1,0,2,3,0,0,5,3,0,0,0,0,1,0,1,1,0,0,0,1,2,0,1,0,1,1,0,2,0,0,1,3,0,1,0,3,0,0,1,0,0,1,0
3,0,6,0,3,2,0,2,3,0,2,2,9,2,0,3,2,2,0,2,0,2,20,1,3,4,1,0,2,2,0,1,1,0,1,3,6,0,0,1,1,0,0,0,2,1,1,2,0,1,2,2,2,1,0,2,2,0,0,1,1,4,0,4,1,0,2,1,4,1,1,1,0,4,0,0,0,0,1,0,0,1,1,2,1,1,0,0,2,2,1,1,2,3,0,1,0,1,0,1,0,0,0,2,1,0,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,8,3,2,0,1,3,1,2,0,0,4,1,3,0,1,1,0,1,2,1,2,0,1,2,4,5,0,5,0,0,2,0,3,2,1,2,3,2,9,1,4,2,3,0,4,4,1,4,0,3,4,3,0,2,0,0,3,0,0,0,0,1,5,1,1,1,3,6,0,2,1,0,5,1,1,1,0
1,0,0,9,0,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,3,2,2,1,0,0,0,0,1,0,0,0,0,2,1,0,0,5,0,3,1,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,7,0,0,3,1,0,1,0,7,1,0,0,0,0,0,1,0,4,22,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,3,1,2,3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,2,0,0,1,5,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,3,2,2,1,0,0,0,0,3,2,3,0,1,0,1,0,0,0,0,1,0,0
1,0,1,1,2,0,2,4,1,0,1,1,0,1,0,0,6,1,1,1,7,2,3,0,1,0,0,1,2,2,3,2,1,1,2,2,1,0,0,7,2,0,1,2,2,2,1,6,2,0,1,3,2,0,2,0,1,2,1,3,2,1,0,3,1,0,2,2,1,2,0,1,2,1,2,1,0,1,1,2,1,0,2,4,1,4,1,1,0,4,2,3,8,3,2,1,3,0,1,1,1,6,0,0,3,1,1,1,2,4,0,1,2,2,0,3,1,3,5,1,4,0,0,2,2,5,2,5,1,2,4,0,2,4,2,1,2,2,1,0,0,1,2,1,1,4,2,2,1,0,0,8,2,1,0,1,3,1,0,1,1,2,0,0,0,2,1,2,1,2,1,4,4,3,2,2,1,1,4,2,0,2,2,1,0,2,1,2,2,2,5,2,1,6,1,0,0,0,1,1,0
0,0,1,2,0,2,5,0,1,0,1,1,3,1,3,0,0,3,4,0,0,1,2,3,0,0,2,0,0,1,0,0,1,0,3,1,1,2,2,1,1,0,2,2,0,0,2,0,1,0,1,1,0,0,2,0,3,1,0,0,1,0,2,0,0,0,6,6,0,0,1,0,1,2,1,0,0,0,0,0,2,1,1,0,0,1,0,0,0,7,0,1,4,2,0,0,0,0,0,0,1,0,0,0,0,1,1,2,2,0,0,0,1,2,0,1,1,2,2,0,0,0,2,0,1,2,0,0,1,1,2,6,1,2,2,0,0,1,2,0,3,0,4,0,1,1,4,1,0,1,1,4,1,0,0,2,2,1,0,10,1,2,1,0,1,0,2,1,3,0,0,4,2,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,3,0,0,2,0,0,3,1,1,0
0,0,0,1,0,4,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,3,1,0,1,0,0,0,3,1,0,1,0,2,3,2,0,1,4,0,0,1,0,0,2,1,1,0,0,0,3,3,0,0,0,0,0,1,0,0,2,0,0,0,1,2,2,0,1,2,2,0,0,1,2,1,0,0,0,0,0,0,0,1,0,4,0,0,0,1,1,0,1,2,0,3,2,0,3,0,1,2,0,2,6,0,1,0,2,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,3,2,0,0,2,0,0,0,0,1,3,1,0,0,0,3,0,3,0,1,2,0,1,0,0,0,0,1,0,0,2,4,1,0,0,0,3,0,0,0,0,0,0,0,1,0,2,2,0,0,1,0,0,2,0,1,1,1,1,0
0,1,0,6,0,0,6,5,0,0,0,0,0,0,4,0,0,2,2,2,0,0,0,0,0,0,14,18,3,0,2,0,0,0,0,0,0,5,0,1,1,0,0,0,0,2,0,2,0,0,1,0,0,2,3,0,0,1,0,0,0,1,0,0,0,0,4,0,0,0,1,0,1,0,0,0,3,1,0,1,1,1,12,0,0,0,1,0,1,0,23,3,0,0,0,0,0,0,0,0,0,3,9,0,1,3,1,1,3,10,0,1,0,1,1,0,0,1,0,0,1,0,3,0,0,1,0,0,1,0,1,0,2,0,0,0,0,2,0,0,0,2,3,0,0,0,1,0,0,3,1,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0,0,2,1,0,0,1,0,1,0,1,0,1,0,2,0,0,0,0,2,1,0,1,0,0,0
0,0,0,2,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,1,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,2,0,0,1,0,3,1,1,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,2,0,0,0,1,0,0,2,2,0,0,0,2,0,0,1,0,1,0,0,0,1,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,5,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,5,0,0,0
0,2,1,0,1,1,0,0,3,1,6,1,0,0,0,3,0,0,2,0,0,3,0,1,0,1,0,0,1,1,0,1,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,3,2,1,1,1,2,2,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,2,1,0,1,2,1,0,0,1,1,0,2,0,0,0,2,0,1,0,1,2,2,0,1,0,1,0,1,2,1,0,1,1,0,0,0,0,1,0,1,5,0,0,1,1,1,0,2,0,1,1,0,1,1,0,4,2,0,1,3,0,1,0,0,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,2,1,1,1,3,1,4,0,2,0,0,1,0,1,2,0,0,1,0,2,0,1,1,0,0,0
0,0,0,54,0,1,21,14,0,0,0,2,0,1,6,0,2,1,4,3,1,0,0,0,0,0,31,17,8,0,3,0,0,0,2,0,0,14,0,8,0,1,2,9,8,12,1,5,0,2,7,9,0,3,8,0,0,1,0,4,7,0,12,5,0,2,11,3,0,1,1,1,100,1,0,0,12,1,6,3,22,8,24,0,1,4,4,1,0,4,37,18,0,1,0,0,0,3,0,16,0,2,33,0,3,1,1,19,2,12,0,2,6,1,15,4,1,3,1,1,21,3,7,0,0,6,1,1,34,1,9,1,0,1,1,0,0,4,0,0,2,18,5,2,1,0,2,0,0,4,2,0,6,5,0,0,6,0,1,17,0,12,1,0,0,0,5,0,0,2,1,5,8,19,2,0,2,20,6,0,0,0,0,0,0,3,1,5,0,5,5,1,0,2,6,3,2,2,0,0,0
4,0,1,32,0,1,15,1,0,0,0,1,0,0,0,0,1,0,0,2,3,0,0,0,0,0,18,1,5,0,0,0,0,7,1,0,0,3,0,1,0,1,0,32,2,2,2,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,2,0,11,0,1,1,1,0,219,0,2,2,4,0,0,0,11,1,2,2,0,0,1,2,0,0,10,4,3,0,0,0,0,1,0,0,0,0,125,0,2,0,1,31,1,1,1,0,0,0,1,3,1,0,1,0,1,0,1,0,0,0,0,3,0,0,4,4,2,0,0,1,0,0,0,2,1,1,1,1,1,1,1,0,0,0,1,2,0,3,2,0,1,2,0,11,0,2,0,5,2,2,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,1,1,0,1,3,1,0,1,0,0,0
0,0,0,0,1,0,0,2,1,1,0,1,1,2,0,4,0,1,1,2,0,1,1,2,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,2,0,0,2,0,0,1,6,0,1,3,2,2,0,0,0,1,0,1,0,0,0,0,3,0,0,5,0,4,0,1,0,0,0,2,1,2,0,0,0,2,2,0,0,1,0,0,0,0,0,2,0,1,1,0,2,4,4,1,0,1,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,3,1,0,2,2,0,1,4,1,4,0,0,1,0,0,2,1,2,0,0,0,0,2,0,3,0,0,2,0,2,1,0,0,1,2,0,1,0,0,0,0,0,0,1,0,1,4,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,4,2,1,0,2,0,0,2,1,3,0,0
6,5,32,4,6,11,2,5,7,7,52,19,8,14,4,8,9,5,4,11,9,27,14,8,23,44,4,4,19,11,3,9,16,6,22,30,27,0,11,16,15,4,5,12,3,1,13,10,22,14,16,8,9,3,2,25,13,7,1,11,6,17,19,7,3,13,2,13,4,21,9,6,5,16,5,9,11,13,4,6,29,16,2,4,3,20,3,22,20,24,2,9,15,21,12,15,26,13,4,8,1,7,13,33,11,1,17,15,4,3,5,13,5,39,3,10,10,7,17,4,9,22,10,12,10,4,22,22,4,14,23,24,6,2,38,3,30,10,14,7,9,0,14,8,22,15,9,5,9,14,5,10,6,6,2,16,7,3,4,13,17,15,1,2,3,15,13,8,8,1,26,12,10,12,5,50,4,8,2,4,10,1,14,25,26,15,1,23,13,19,24,24,48,22,3,5,7,7,1,3,0
13,31,25,28,10,9,2,9,11,24,32,14,7,21,3,16,7,7,6,21,9,28,17,6,28,22,6,43,27,23,11,24,24,10,8,21,13,1,4,15,21,1,14,10,1,8,10,17,9,26,9,7,27,12,4,22,10,23,5,24,4,5,33,20,3,16,2,11,3,8,15,29,81,12,16,10,5,17,8,14,36,12,5,16,14,18,1,8,3,18,78,27,37,11,26,16,34,11,5,10,9,6,208,20,11,0,7,12,5,2,4,17,6,17,9,25,8,8,9,13,7,19,25,8,20,5,13,34,10,12,20,6,15,9,35,6,31,9,28,1,15,6,14,16,31,22,14,25,10,8,10,25,8,14,1,15,4,5,14,23,16,24,21,12,8,6,5,8,10,5,16,4,3,15,10,34,8,10,4,10,6,13,10,27,5,15,6,9,20,12,8,14,30,23,2,6,14,6,19,29,0
1,2,0,0,2,0,1,0,1,1,0,3,0,0,0,2,0,0,0,2,2,0,1,0,0,0,0,0,1,1,0,2,0,0,5,1,1,0,0,0,0,1,4,0,0,2,0,4,1,4,1,1,1,2,1,0,3,2,0,2,1,0,1,3,0,3,0,1,0,1,5,0,0,3,0,1,3,1,1,3,1,2,1,0,2,2,1,3,1,1,0,1,1,4,1,1,0,0,0,1,2,0,0,1,1,0,2,0,1,1,0,3,1,2,0,0,0,1,2,3,0,1,2,0,1,1,0,0,2,0,1,0,0,0,1,1,0,2,2,0,0,1,1,1,0,0,2,0,0,3,1,3,1,1,0,2,2,2,0,0,0,1,0,0,0,1,4,0,2,1,0,0,2,2,1,0,4,0,3,1,2,1,5,2,0,3,0,2,4,0,2,2,0,0,0,0,1,0,1,1,0
1,1,1,1,0,0,16,9,1,0,0,1,1,0,2,7,1,4,2,1,7,0,1,0,2,0,4,4,1,0,1,1,1,1,4,0,0,5,2,2,2,0,5,2,2,2,6,1,1,0,2,1,1,4,8,1,0,2,1,2,0,1,3,5,0,6,14,0,1,0,2,2,2,1,6,3,3,1,2,4,3,17,7,2,0,2,2,9,0,3,18,2,0,0,0,1,0,2,0,1,0,1,0,0,0,0,0,3,2,4,0,4,4,1,4,1,1,0,1,2,0,1,4,3,1,2,1,0,8,0,0,5,3,0,0,5,0,2,0,0,2,4,5,0,0,2,4,1,0,3,4,3,2,3,1,0,1,1,3,60,0,4,0,1,8,0,1,0,2,8,1,1,15,2,0,0,3,3,14,2,2,3,3,0,0,9,0,1,2,18,3,1,0,1,3,1,0,4,4,2,0
