0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,target
117,18,189,64,99,14,84,70,150,94,107,71,38,94,140,154,93,122,33,159,0
19,6,6,6,5,3,17,9,18,15,13,8,5,6,23,10,4,1,4,23,0
3,2,1,1,5,2,3,11,3,1,2,5,1,3,3,2,6,5,1,9,0
8,16,3,11,9,46,8,23,7,12,26,12,16,7,27,13,8,5,9,6,0
4,0,5,5,4,2,2,14,5,3,11,1,3,7,5,2,8,3,1,3,0
21,7,8,19,9,25,26,22,13,21,58,40,9,14,40,43,5,6,8,35,0
8,7,8,6,12,7,15,5,7,19,6,16,8,4,9,17,5,7,5,21,0
2,3,5,0,6,0,1,0,0,0,0,0,0,6,0,7,5,52,0,12,0
4,0,33,5,15,0,14,2,14,7,2,2,4,14,2,3,8,35,4,54,0
15,17,6,6,25,22,20,2,11,10,12,4,10,11,8,7,9,41,6,59,0
3,0,14,2,9,0,14,1,7,14,1,2,4,6,0,3,7,6,2,3,0
14,7,7,6,32,12,19,13,10,8,4,14,5,11,20,6,11,10,15,7,0
15,5,5,10,13,6,19,9,15,17,18,12,4,8,11,15,4,3,11,5,0
0,1,0,0,9,0,0,0,14,0,0,1,1,4,1,0,2,0,1,4,0
4,0,7,1,8,0,14,2,10,14,6,2,0,5,0,0,3,2,2,6,0
14,9,5,2,29,6,22,5,19,17,8,5,5,13,8,1,11,9,3,10,0
6,2,2,4,10,9,6,7,7,4,5,1,3,5,14,6,6,6,2,20,0
1,3,3,5,1,2,2,2,0,4,4,1,0,2,11,5,4,0,4,1,0
10,10,27,19,13,7,25,22,21,33,4,9,9,36,4,21,28,55,16,49,0
7,0,1,9,20,6,3,9,12,2,3,1,1,6,6,0,6,10,1,3,0
17,11,16,9,42,6,14,10,31,18,7,10,12,31,18,18,23,27,2,23,0
5,6,14,5,35,3,20,7,25,23,0,2,2,16,1,4,13,31,6,25,0
32,34,59,17,32,61,52,18,38,50,37,23,15,34,36,24,30,20,12,55,0
19,2,10,34,25,8,9,30,25,2,6,2,3,21,14,11,19,54,4,7,0
6,5,7,6,2,2,9,6,7,12,2,6,6,11,3,2,10,0,6,6,0
19,1,19,13,4,0,11,11,19,14,8,5,5,18,6,3,17,4,6,5,0
10,19,5,13,24,24,15,22,20,12,20,4,9,20,39,9,18,15,9,10,0
5,1,9,6,10,15,8,6,9,8,17,12,2,5,3,7,5,6,2,20,0
14,8,35,31,12,11,34,16,18,33,37,47,12,21,23,18,21,10,18,22,0
1,0,0,1,3,0,1,2,1,2,0,1,0,1,1,0,1,0,0,0,0
2,2,10,5,10,3,10,7,8,11,6,11,5,15,2,10,15,12,2,16,0
1,1,12,3,5,1,10,4,3,9,0,3,1,5,0,8,10,8,2,12,0
15,2,13,10,16,1,11,9,28,8,3,1,3,17,2,12,18,4,5,21,0
6,1,0,7,1,3,3,6,0,1,5,1,0,4,5,1,4,1,0,5,0
6,4,9,2,10,6,12,3,2,14,5,3,1,8,10,12,10,7,10,11,0
17,1,7,3,13,2,10,4,13,11,6,11,8,5,14,11,2,3,4,3,0
8,1,2,4,4,2,5,3,9,5,5,4,4,5,1,4,7,7,3,7,0
0,3,12,4,8,15,18,5,4,20,5,7,5,3,6,1,2,24,4,82,0
6,6,7,7,7,4,7,9,6,13,4,2,7,2,3,3,7,17,5,13,0
0,2,0,6,0,28,1,1,0,0,10,1,1,0,3,0,0,0,0,2,0
0,8,0,2,10,8,5,2,1,1,5,3,1,0,7,1,0,3,4,0,0
94,34,26,41,71,99,49,60,84,52,207,69,45,26,162,219,20,30,44,74,0
5,6,5,9,11,18,4,5,8,10,8,2,5,7,13,6,9,7,2,7,0
0,11,0,2,0,20,5,0,0,5,15,19,5,0,26,0,0,0,0,0,0
13,7,12,8,2,3,17,9,6,14,17,7,4,11,10,7,11,5,4,10,0
9,1,10,6,3,2,10,9,19,9,4,5,1,11,3,0,10,1,5,6,0
2,19,7,6,14,47,7,9,3,12,38,5,4,8,35,29,9,22,4,39,0
17,29,30,35,29,18,38,43,45,28,10,35,17,44,30,11,41,21,15,13,0
10,11,17,7,29,7,40,12,21,39,12,33,11,9,10,11,21,34,22,29,0
66,37,293,63,132,91,126,63,118,133,113,72,49,115,128,151,113,286,51,212,0
3,0,4,3,1,0,14,2,3,9,4,11,4,6,3,8,6,0,2,6,0
6,0,0,11,18,5,8,8,10,6,10,1,4,5,10,1,6,6,3,0,0
34,32,54,29,39,60,45,23,60,58,40,18,27,75,32,34,61,19,39,45,0
3,1,2,3,18,1,5,2,12,1,0,0,1,3,0,3,3,42,3,22,0
9,0,8,3,5,2,7,7,11,8,5,2,4,12,1,0,6,10,0,34,0
9,3,36,12,7,2,44,21,16,54,14,32,19,12,10,21,9,5,18,25,0
12,1,11,7,8,8,17,1,40,12,12,2,3,6,10,23,8,33,1,76,0
4,2,24,9,6,3,10,7,3,10,6,19,5,13,5,7,13,2,9,10,0
5,0,4,14,3,0,3,13,7,2,5,4,2,8,10,3,12,2,0,2,0
6,3,6,8,7,2,11,7,7,9,6,15,2,18,9,5,6,0,1,9,0
9,1,5,8,10,10,4,5,17,11,14,3,4,7,12,2,2,3,7,8,0
19,6,4,17,11,16,13,10,12,18,29,12,6,17,17,31,13,14,7,17,0
34,1,39,12,41,1,10,16,84,11,6,0,1,23,8,1,26,147,2,145,0
15,6,25,10,13,8,20,7,21,21,7,17,8,14,8,12,15,19,5,13,0
15,4,42,12,41,10,36,12,26,52,16,32,21,19,21,26,20,27,16,40,0
5,9,5,5,12,12,7,11,9,9,12,9,5,14,14,7,12,7,3,10,0
5,4,9,6,15,2,9,4,13,9,3,1,1,18,0,3,15,116,3,27,0
2,7,0,1,8,9,1,7,1,1,1,0,10,4,1,5,11,11,1,0,0
2,0,2,0,12,1,3,3,2,4,3,1,4,1,5,3,0,15,3,7,0
4,2,3,3,9,1,2,9,5,3,4,1,3,2,1,2,5,4,3,1,0
3,2,5,10,2,6,3,7,3,9,7,4,11,6,4,1,4,0,7,0,0
4,0,6,2,12,0,2,1,5,2,0,0,0,7,0,4,6,128,0,81,0
8,2,28,4,34,5,20,4,13,32,0,4,8,13,9,8,13,24,5,30,0
0,4,15,13,8,3,28,6,11,27,3,13,13,7,15,18,9,19,14,34,0
5,4,4,5,10,5,12,8,3,10,12,16,5,5,6,6,5,8,4,3,0
32,26,80,32,64,63,40,44,54,44,37,12,36,59,188,40,42,173,48,53,0
2,1,0,2,4,6,1,2,1,2,4,5,2,5,0,0,6,2,0,0,0
24,13,29,29,69,14,35,19,38,28,3,9,22,44,10,22,42,28,22,41,0
45,9,28,31,19,9,11,17,73,11,4,2,8,51,11,15,45,48,10,61,0
5,4,4,5,16,1,17,3,2,16,7,10,4,11,6,11,7,8,2,4,0
1,0,1,0,2,0,1,0,0,4,0,0,0,0,0,1,0,0,1,1,0
12,1,9,13,26,0,4,20,21,9,0,1,2,19,5,11,19,87,2,70,0
3,2,2,2,5,1,2,6,5,3,2,0,2,2,2,6,1,11,0,9,0
28,34,63,51,106,28,86,58,64,99,38,55,37,93,32,66,71,59,34,122,0
16,1,24,6,21,1,24,2,45,24,2,0,4,18,1,8,17,11,8,31,0
3,2,2,3,4,8,5,2,6,2,5,2,2,7,4,1,8,13,3,0,0
7,1,6,6,6,10,4,12,8,6,25,2,1,7,10,15,5,6,3,17,0
7,7,10,9,15,12,20,6,13,15,10,17,4,9,12,11,10,10,5,11,0
6,2,5,3,6,3,7,7,5,5,9,3,4,6,8,0,5,0,2,9,0
4,4,3,4,2,2,14,6,4,11,2,7,3,4,4,1,6,1,7,2,0
11,5,20,10,14,9,20,19,19,17,9,9,8,19,23,26,17,7,8,10,0
12,4,26,9,12,2,36,11,29,30,2,8,8,29,8,4,26,6,11,16,0
13,7,6,5,48,16,24,12,19,21,5,12,8,7,46,3,3,81,2,182,0
10,0,0,4,4,1,4,3,11,7,3,4,0,7,4,1,8,0,0,1,0
4,2,0,2,11,7,2,6,1,3,7,0,7,1,6,5,4,0,3,2,0
1,1,0,3,2,16,0,3,0,0,7,1,0,4,5,0,7,8,0,0,0
6,5,3,9,2,15,5,13,6,3,12,4,3,5,4,3,5,3,3,9,0
2,0,5,5,9,0,1,1,1,2,0,0,0,10,0,4,9,154,1,183,0
54,30,115,52,27,45,73,40,42,89,75,52,35,50,67,77,44,22,39,60,0
3,2,0,4,4,0,1,7,4,3,5,2,2,4,2,11,0,0,0,1,0
6,3,9,12,15,4,9,9,11,10,3,9,3,13,13,15,15,3,6,20,0
4,1,2,2,12,0,1,0,10,1,0,0,0,5,0,2,6,7,0,8,0
40,14,116,49,32,12,76,35,65,105,26,45,24,84,19,64,69,35,22,128,0
28,2,90,36,31,9,78,34,45,96,18,57,13,50,23,61,54,31,22,93,0
11,4,22,10,15,3,24,7,13,25,6,15,3,13,11,9,22,9,10,10,0
4,1,5,4,2,2,22,1,9,19,4,10,7,5,3,5,5,1,6,10,0
17,5,90,12,18,6,24,8,59,24,19,10,14,21,10,18,13,17,16,39,0
0,1,0,0,0,39,3,2,0,4,8,3,0,0,2,0,0,0,3,0,0
2,1,1,2,10,1,3,10,6,5,7,1,1,8,9,5,3,3,2,1,0
24,21,88,38,6,12,37,36,16,49,18,85,24,48,11,39,34,1,37,31,0
3,0,0,3,4,0,2,3,8,5,0,0,0,10,1,1,5,1,0,9,0
4,7,24,9,8,11,24,4,19,15,10,20,8,9,7,15,6,8,14,15,0
1,2,4,1,0,5,5,0,2,5,0,6,8,2,2,0,1,0,5,1,0
11,0,47,12,2,0,12,10,18,16,8,14,2,19,5,7,14,2,2,14,0
40,0,76,20,102,1,97,9,42,106,1,18,31,40,10,22,37,24,31,69,0
1,2,6,4,5,7,5,3,5,6,7,3,2,10,1,8,10,3,2,12,0
3,0,4,1,10,0,2,2,12,2,0,0,0,1,0,1,3,41,0,119,0
4,0,10,8,3,0,10,8,5,9,1,1,2,15,2,8,13,0,2,3,0
4,1,1,4,12,1,16,3,7,7,5,14,3,6,2,1,6,8,10,4,0
12,7,9,14,14,12,11,11,12,11,9,3,8,18,8,4,14,12,9,20,0
1948,67,605,1021,681,39,248,394,3052,228,175,34,59,2330,75,67,2198,2232,70,1222,0
20,1,3,0,17,1,6,1,12,10,0,19,2,12,1,0,17,9,4,3,0
13,2,7,13,6,3,7,9,8,8,6,2,1,7,17,6,7,2,0,4,0
4,3,15,8,11,11,10,8,6,14,9,6,6,10,10,32,13,30,11,35,0
8,4,4,10,10,7,10,5,5,4,5,4,5,10,14,3,6,10,3,4,0
8,2,3,3,10,7,5,9,10,5,4,0,1,6,11,8,6,10,2,6,0
4,4,1,6,12,21,2,4,9,0,3,1,5,5,5,7,8,6,4,2,0
44,74,51,53,128,191,70,52,69,79,101,47,45,70,109,183,66,87,47,120,0
17,5,33,2,18,4,15,5,20,19,14,7,9,17,35,7,14,6,4,23,0
119,127,95,67,390,210,139,118,197,102,124,43,76,106,120,39,115,102,61,98,0
5,2,4,5,21,3,4,8,13,9,3,2,6,17,2,2,16,9,4,7,0
3,2,1,0,7,0,2,1,2,3,6,0,0,8,4,1,3,7,2,25,0
29,23,15,26,101,18,38,22,69,23,5,7,25,42,9,10,37,62,22,34,0
55,12,52,12,43,17,52,9,48,44,31,24,29,11,56,43,13,34,22,38,0
19,4,17,19,7,9,36,18,13,39,23,24,6,9,26,7,8,12,19,23,0
115,11,40,53,121,5,20,37,227,26,9,0,2,117,2,4,76,146,4,175,0
2,0,2,2,3,8,4,6,4,12,3,7,7,8,7,5,3,1,4,4,0
3,2,2,0,6,0,3,1,2,3,7,0,0,8,3,1,3,5,2,28,0
15,23,7,14,53,42,17,24,24,25,32,11,21,16,37,20,15,29,20,42,1
21,15,20,20,45,28,32,21,15,27,34,20,15,20,33,38,20,59,23,56,1
21,16,17,11,31,41,42,24,30,26,34,7,17,17,50,35,12,23,11,31,1
11,14,19,13,19,35,25,19,22,36,37,25,22,26,49,22,23,6,22,25,1
24,17,13,22,38,49,23,15,21,21,27,13,23,13,47,17,17,27,15,21,1
15,17,44,22,29,13,33,16,20,44,45,31,18,19,38,37,29,24,18,42,1
30,13,18,12,28,31,31,18,29,32,45,16,5,16,46,19,26,14,14,24,1
9,24,6,11,47,43,12,8,8,20,49,16,17,15,52,39,20,7,15,23,1
8,23,3,12,24,66,18,11,13,14,24,6,15,12,29,6,15,13,10,11,1
15,23,8,4,51,34,19,23,11,18,51,17,19,11,34,25,18,8,22,8,1
12,31,11,13,25,67,16,24,12,17,35,21,16,13,41,9,14,7,18,8,1
24,15,49,25,18,34,38,14,28,49,36,39,17,33,28,14,30,12,20,33,1
19,17,10,13,25,28,16,20,22,23,38,20,14,14,50,22,19,12,17,30,1
23,45,12,19,36,85,26,30,18,22,57,14,31,20,55,16,21,9,37,9,1
33,21,16,9,34,51,44,32,23,36,53,30,24,27,52,29,21,20,14,36,1
16,14,18,13,28,33,50,17,23,45,34,21,21,21,44,20,13,9,24,38,1
12,14,11,8,30,39,23,13,11,17,58,18,10,9,45,29,19,13,12,19,1
5,25,5,12,28,59,17,11,11,21,31,23,14,6,42,10,9,6,8,4,1
11,22,7,14,61,42,17,26,19,18,28,18,21,25,31,14,22,32,13,14,1
24,12,14,21,23,16,28,19,19,21,24,21,12,14,27,32,14,19,10,29,1
28,16,41,24,48,17,80,27,39,58,38,33,8,43,42,62,40,27,24,51,1
24,14,12,33,34,79,13,24,21,38,29,23,17,29,34,26,15,24,16,37,1
18,21,11,14,40,30,19,27,16,29,32,32,17,23,31,27,23,41,23,38,1
29,12,28,26,44,23,45,19,34,45,38,22,26,21,35,31,21,25,30,20,1
16,20,13,18,37,42,28,20,15,29,38,20,11,21,53,22,17,21,12,20,1
17,17,8,20,22,144,23,28,20,11,27,16,12,17,45,15,16,16,5,6,1
12,16,12,27,29,37,11,20,14,10,32,14,17,14,35,21,17,15,16,20,1
14,14,11,22,26,48,22,24,19,29,30,15,15,22,23,26,13,17,14,23,1
19,19,11,20,40,42,12,27,25,24,27,21,14,30,25,15,27,23,13,23,1
25,11,14,15,46,53,33,24,16,33,29,19,18,31,27,28,21,30,15,22,1
22,9,26,25,32,22,36,23,24,30,35,28,13,31,43,24,24,28,25,23,1
25,16,14,17,19,26,23,22,22,14,32,16,12,16,24,28,21,19,14,12,1
4,19,8,13,17,54,24,12,9,16,21,17,31,14,29,12,10,5,14,6,1
31,21,8,14,39,29,17,20,15,25,35,20,17,14,31,14,16,19,11,17,1
31,17,26,19,51,16,35,17,32,27,34,26,19,32,31,31,24,40,28,53,1
15,20,13,14,49,29,17,15,25,20,27,16,20,22,22,23,13,24,14,23,1
26,15,20,20,45,23,26,19,35,31,34,33,18,22,30,25,30,23,14,13,1
20,18,15,18,44,33,28,19,20,31,32,26,18,12,35,14,14,15,12,12,1
23,13,14,17,25,40,19,24,21,26,40,23,13,22,50,33,10,13,11,39,1
27,16,36,8,44,32,28,16,24,40,36,22,18,25,28,24,25,14,19,27,1
17,12,11,28,42,25,20,11,30,18,28,22,14,30,20,44,24,34,20,17,1
9,15,16,10,41,53,17,9,16,10,16,20,11,15,36,15,18,61,12,71,1
12,18,8,5,25,95,10,12,11,14,32,14,13,7,44,21,6,18,11,18,1
17,9,16,11,46,27,26,19,20,30,29,35,15,13,50,28,12,22,9,27,1
14,26,5,10,24,54,21,21,17,32,41,12,22,16,42,13,22,7,21,14,1
5,9,16,2,42,21,11,13,11,10,10,13,16,13,27,6,9,13,13,8,1
8,12,4,9,47,63,8,10,11,5,26,10,19,6,35,15,14,18,9,7,1
20,35,9,15,39,57,21,21,24,22,24,15,18,22,58,16,23,20,15,26,1
24,18,17,21,53,25,38,26,33,30,32,19,23,23,42,19,23,27,22,40,1
18,20,17,13,36,68,24,21,33,18,21,20,13,30,42,34,25,15,9,13,1
23,18,13,19,57,35,34,24,23,32,47,10,33,27,25,28,12,24,19,27,1
24,16,11,15,51,40,16,26,24,19,31,34,15,26,32,36,24,28,28,24,1
8,51,6,10,36,75,13,18,25,20,30,11,20,16,26,18,18,15,22,20,1
8,18,5,14,32,113,10,16,14,7,42,6,16,18,42,17,16,14,5,15,1
15,25,21,13,43,78,25,18,26,17,24,5,18,16,45,37,20,30,15,35,1
19,18,9,19,41,79,24,22,25,21,25,21,14,23,30,25,19,22,14,21,1
18,22,11,20,43,88,17,27,28,15,21,8,15,23,21,23,18,8,15,13,1
22,14,21,11,49,37,29,10,21,34,38,11,15,14,28,19,13,27,12,35,1
10,14,7,5,55,27,23,9,10,15,21,5,16,16,35,13,22,39,14,11,1
32,18,7,13,48,41,16,15,23,21,25,14,18,17,42,26,17,16,15,26,1
25,23,3,11,43,45,18,9,40,20,13,4,16,12,31,9,17,13,18,23,1
21,21,14,9,50,39,40,17,45,25,22,12,24,23,35,11,12,31,10,36,1
10,23,3,19,27,69,20,5,10,13,31,10,20,18,45,17,13,14,22,16,1
16,16,20,16,66,20,29,21,28,27,27,11,16,33,20,42,35,63,17,54,1
17,22,15,19,26,48,19,18,21,27,25,16,18,21,26,25,16,13,9,17,1
13,22,5,5,45,60,18,19,30,15,37,10,15,7,42,10,12,18,12,15,1
13,27,9,13,33,74,11,13,19,10,45,12,19,15,41,19,7,19,15,13,1
21,19,6,14,49,38,27,19,25,25,24,20,27,18,39,19,11,17,20,21,1
5,9,9,12,41,17,33,19,9,33,21,24,31,15,41,18,16,8,23,24,1
10,21,33,21,41,30,26,28,13,36,21,9,27,29,31,21,28,20,13,21,1
15,13,29,26,26,25,49,29,14,44,23,32,16,23,42,42,32,17,17,48,1
16,24,13,14,35,50,18,18,14,25,27,38,17,13,27,15,7,18,22,23,1
11,16,5,16,29,34,15,30,16,25,28,15,24,14,41,12,13,10,14,15,1
8,16,4,8,31,27,18,11,22,13,19,25,12,12,20,22,8,15,9,17,1
22,16,45,20,24,17,38,37,20,32,18,20,16,35,27,19,22,27,24,22,1
9,19,15,18,37,50,31,27,25,34,30,18,11,35,38,17,20,24,11,21,1
18,13,10,20,38,33,32,24,18,27,26,21,19,17,15,23,20,17,24,26,1
2,17,4,11,21,25,9,25,8,19,26,13,9,7,26,16,7,8,14,16,1
5,24,5,25,34,32,24,24,15,16,32,14,9,13,54,19,17,18,13,20,1
14,28,8,24,26,39,15,28,20,25,27,24,16,17,39,18,14,11,16,44,1
11,14,8,10,28,31,13,18,12,18,25,23,21,16,40,23,13,15,12,21,1
15,15,12,15,23,20,23,21,20,28,16,20,14,22,21,15,18,16,16,36,1
16,12,11,17,39,22,26,13,30,35,36,28,19,17,33,24,16,15,14,25,1
15,21,11,15,39,42,19,19,8,15,25,12,20,18,51,22,8,24,18,16,1
10,12,15,16,30,18,40,40,20,45,21,19,22,33,35,20,32,14,12,32,1
20,9,30,11,28,26,46,25,27,45,21,37,14,30,33,20,33,19,27,37,1
17,32,11,11,21,42,19,11,13,32,18,20,21,14,37,14,14,7,24,18,1
12,10,13,12,28,13,31,14,11,32,51,32,18,11,17,47,11,20,12,34,1
8,12,4,16,34,38,20,16,17,27,33,15,20,26,47,23,12,8,14,17,1
30,17,51,32,63,41,66,32,34,80,28,51,30,40,33,31,47,37,40,63,1
20,34,14,15,65,97,26,32,27,41,30,7,30,19,24,22,25,36,25,29,1
29,26,15,26,57,79,38,21,30,42,49,21,26,31,64,35,28,23,25,36,1
32,22,19,25,43,48,32,28,42,36,46,26,32,23,49,33,19,40,26,56,1
36,26,58,22,49,56,56,22,47,61,33,35,21,49,35,35,44,56,27,73,1
22,32,28,26,55,91,25,27,26,38,55,15,20,32,39,52,21,47,19,47,1
21,32,20,29,51,114,34,25,25,29,47,21,18,28,39,34,28,22,25,25,1
25,26,17,28,58,46,52,24,46,48,35,39,25,30,47,55,30,45,22,42,1
26,25,15,18,84,41,54,34,35,52,35,8,49,29,30,34,23,58,38,41,1
14,24,17,23,49,82,31,21,18,25,23,10,19,26,48,17,28,30,18,17,1
30,25,38,30,61,32,36,36,43,38,51,19,28,26,38,60,19,42,19,60,1
27,45,13,44,57,246,28,44,24,38,74,26,39,23,88,34,29,43,28,18,1
35,23,29,23,110,53,35,29,38,38,38,25,38,36,45,81,37,87,28,78,1
9,25,11,6,56,53,16,12,10,20,20,8,21,14,50,11,12,27,15,18,1
33,33,21,23,74,40,36,26,31,50,33,41,30,41,36,34,38,58,27,50,1
14,54,12,23,40,129,20,18,18,17,57,8,25,14,42,14,9,15,16,12,1
38,22,25,39,67,39,38,32,39,31,52,21,23,39,55,44,27,48,23,44,1
15,27,20,18,45,78,25,20,22,44,51,17,23,16,40,29,15,34,25,29,1
17,32,26,23,54,70,32,16,22,32,35,27,26,12,46,48,12,38,21,40,1
10,30,12,17,47,44,26,21,14,25,36,17,20,7,41,24,9,19,18,19,1
22,30,17,15,60,58,29,19,28,28,40,15,15,27,26,41,22,31,17,48,1
44,33,26,35,90,43,49,27,43,36,43,18,34,33,44,28,32,43,29,45,1
24,34,29,33,53,32,58,37,39,58,33,31,32,44,28,50,28,36,34,46,1
22,25,48,13,27,41,32,23,26,39,56,24,13,19,41,27,17,22,15,47,1
7,19,5,9,23,80,18,11,12,13,23,5,17,9,42,8,7,9,13,8,1
26,12,6,7,22,43,18,15,34,16,35,19,9,11,33,5,16,8,9,12,1
29,17,34,30,41,32,37,23,39,48,34,23,26,36,48,18,36,21,24,27,1
17,11,11,16,41,44,28,11,13,31,22,15,12,12,25,17,9,16,8,18,1
25,19,24,11,35,37,32,20,28,27,52,14,14,12,37,46,10,26,14,16,1
17,23,12,8,45,40,26,12,17,23,34,14,14,10,68,22,8,8,11,22,1
12,22,18,8,43,39,47,15,21,44,41,27,12,21,23,13,31,17,18,12,1
42,19,36,26,50,33,37,34,46,41,46,39,17,17,61,56,27,19,16,31,1
44,16,16,18,42,33,27,15,65,30,39,37,15,25,27,23,13,21,14,19,1
16,20,7,12,48,54,13,9,22,15,22,12,26,15,56,22,14,18,20,12,1
33,9,24,13,34,22,35,26,22,33,59,19,16,31,33,40,30,10,14,26,1
20,14,16,19,37,27,30,19,30,25,55,23,12,23,47,62,21,17,9,59,1
10,20,17,16,35,35,20,13,16,19,54,38,17,9,57,21,11,9,18,18,1
4,10,4,6,13,118,3,2,9,7,13,4,15,13,20,5,13,0,10,4,1
10,18,6,8,29,71,17,7,10,12,9,6,13,13,23,12,9,9,5,6,1
6,15,3,7,20,105,9,8,10,8,33,7,9,8,40,24,6,9,6,9,1
22,11,18,20,34,29,24,18,31,24,58,36,15,16,44,20,16,22,14,15,1
16,15,23,10,30,27,26,19,17,16,46,19,12,18,43,35,15,13,8,32,1
19,19,62,16,49,36,31,21,18,38,41,29,22,15,47,44,13,20,22,40,1
19,22,12,19,55,26,9,24,19,21,29,15,20,23,74,38,10,13,19,13,1
12,16,11,13,43,52,17,17,14,8,26,11,11,20,19,19,8,26,10,20,1
30,33,22,17,26,26,43,28,42,42,51,32,24,23,66,37,24,9,24,22,1
14,27,26,7,32,55,29,15,32,38,25,5,20,17,21,25,17,20,19,26,1
14,35,8,10,19,137,16,17,12,10,28,10,9,15,30,10,13,12,20,6,1
10,25,13,15,23,59,27,25,11,23,32,17,14,16,19,7,13,18,18,13,1
6,13,15,5,62,9,28,16,19,24,12,13,18,17,38,19,17,25,22,65,1
11,18,10,6,27,56,28,12,12,21,13,19,20,13,32,19,12,26,12,23,1
18,14,7,11,39,45,17,19,8,19,16,17,16,14,28,27,16,18,20,12,1
13,27,3,12,31,126,11,17,9,11,18,6,17,29,19,14,28,15,19,4,1
11,23,11,4,26,36,19,13,9,15,14,9,13,14,18,21,14,42,18,14,1
10,18,9,11,25,53,28,15,12,25,28,17,15,12,33,13,12,5,31,14,1
8,19,6,6,23,74,15,15,8,14,22,16,9,8,31,11,10,4,16,7,1
4,15,6,5,34,85,14,20,5,28,74,12,18,10,32,14,11,10,14,3,1
12,23,18,10,20,138,22,18,7,19,18,12,20,13,18,17,9,13,12,9,1
20,16,23,17,89,20,37,22,12,35,36,23,22,26,52,22,24,28,21,20,1
14,28,11,16,40,34,24,15,22,28,35,22,18,13,34,31,11,10,15,28,1
14,21,9,12,33,39,15,20,12,29,34,22,19,14,33,10,16,22,15,15,1
12,29,9,13,22,104,21,15,4,19,23,7,32,11,21,21,9,16,21,18,1
15,12,8,7,56,27,23,14,15,25,16,10,14,13,28,19,14,23,24,35,1
17,9,14,10,36,25,33,14,14,28,25,28,19,24,27,49,18,12,28,24,1
5,13,11,8,23,63,23,11,12,18,23,11,10,12,21,19,10,12,13,9,1
14,23,5,8,29,42,26,10,13,29,32,11,22,24,42,27,18,11,21,9,1
8,29,12,7,20,71,13,19,7,20,34,9,26,17,27,11,13,6,18,9,1
23,18,8,10,64,35,28,23,14,29,25,11,30,14,40,32,19,34,18,26,1
15,9,8,15,38,96,21,9,8,27,41,15,17,18,43,14,19,10,18,18,1
5,53,4,19,48,139,33,9,18,33,56,31,30,10,49,16,12,14,16,11,1
11,48,7,14,54,108,33,14,17,28,35,27,28,16,53,19,12,17,20,13,1
9,41,2,17,67,140,43,8,18,41,57,30,39,13,58,19,14,14,19,12,1
11,43,4,15,44,93,30,10,9,25,38,26,28,10,39,8,11,15,19,11,1
9,36,10,13,51,144,30,15,14,35,35,28,31,12,57,15,13,14,20,20,1
15,14,17,8,56,38,26,21,20,32,26,11,21,21,34,34,13,27,23,28,1
7,22,15,9,39,42,28,18,21,27,14,13,18,16,31,23,19,82,25,21,1
20,13,15,16,39,29,30,17,23,24,40,18,15,17,32,20,12,16,11,27,1
14,11,11,10,36,18,22,25,13,23,28,17,14,20,38,12,17,18,14,21,1
15,20,14,10,41,48,22,22,13,27,49,16,20,18,31,25,12,22,17,20,1
10,10,25,16,32,21,38,21,18,35,31,24,18,31,41,28,23,6,14,28,1
17,22,17,10,24,48,31,13,12,29,25,13,22,21,20,18,10,16,23,23,1
23,8,25,21,37,14,53,24,23,39,42,25,14,39,38,55,29,18,18,46,1
19,22,10,15,30,47,21,22,17,20,28,9,17,23,31,22,25,20,10,15,1
19,10,37,9,42,35,25,17,16,27,32,12,17,18,43,16,22,19,23,32,1
16,8,11,18,22,44,26,17,30,25,33,21,15,18,31,24,11,7,9,12,1
18,17,10,17,24,54,17,14,11,18,50,25,14,15,41,21,13,17,8,25,1
18,23,28,17,46,20,93,17,23,94,38,45,33,25,43,6,22,38,26,19,1
19,17,8,24,34,69,20,24,18,32,48,18,16,15,46,28,17,17,15,40,1
4,17,5,9,20,40,17,15,18,21,25,18,11,11,26,13,9,15,9,8,1
10,15,8,11,32,22,19,16,13,20,45,21,9,11,22,17,7,14,8,22,1
11,24,9,17,33,59,20,15,18,20,30,9,11,13,35,14,17,8,13,16,1
4,23,9,9,24,46,14,7,7,8,22,13,12,14,43,20,10,9,17,18,1
12,10,20,19,17,54,16,27,24,22,55,25,12,21,30,39,14,23,10,38,1
12,14,27,13,25,56,23,13,18,20,71,29,12,11,24,36,17,18,13,26,1
12,19,15,9,33,40,23,18,13,32,42,21,9,10,45,30,17,17,9,35,1
8,22,14,12,33,47,13,29,13,21,23,31,12,15,19,14,14,22,12,20,1
5,16,6,8,38,54,19,22,8,15,27,18,6,9,35,16,8,8,16,14,1
13,16,14,19,35,37,17,16,22,28,26,23,14,18,47,20,11,9,13,130,1
7,21,3,20,23,72,17,24,10,22,30,13,10,12,41,13,13,8,7,15,1
25,17,44,39,33,41,51,20,37,52,57,52,17,51,51,47,36,21,14,52,1
33,22,19,32,53,38,40,18,39,35,70,37,10,29,48,50,21,26,11,74,1
9,29,5,21,23,53,13,27,15,26,33,29,19,13,37,19,7,16,13,19,1
21,14,26,24,16,39,41,23,25,36,56,49,15,17,49,30,19,15,17,41,1
20,19,14,26,30,54,39,19,18,44,39,37,15,21,55,28,13,18,14,51,1
25,27,17,17,54,39,29,29,18,31,29,7,20,21,26,24,25,24,16,32,1
