0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,target
0,0,0,3,0,1,1,5,0,1,0,0,7,0,0,1,0,0,3,3,0,3,0,6,0,0,0,0,2,0,0,3,0,3,3,0,0,2,1,1,1,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0,1,2,11,0,1,0,1,2,1,0,1,1,1,2,1,0,2,1,3,0,0,0,2,4,1,0,0,0,0,2,1,0,1,5,1,0,1,1,0,3,0,0,0,0,0
2,2,0,4,6,2,6,2,2,0,0,1,4,2,0,4,1,2,2,4,0,3,5,3,1,0,3,1,4,1,0,6,2,3,0,1,1,4,4,1,5,2,1,0,1,1,8,2,3,3,7,1,2,2,3,4,4,6,1,0,3,1,2,2,1,0,1,0,4,0,0,1,8,1,4,3,2,4,4,0,3,1,3,2,0,5,1,3,1,0,3,0,2,1,2,9,5,0,1,0,0
1,2,2,0,1,0,39,0,0,77,2,7,1,42,11,3,33,27,4,0,7,5,2,0,9,9,113,14,0,0,9,3,15,8,0,6,10,6,9,4,3,0,0,37,17,12,10,7,14,9,11,4,0,5,1,16,6,0,1,8,4,34,2,13,0,15,3,13,4,8,28,2,0,2,5,3,5,14,2,0,0,6,3,10,2,1,0,38,8,10,12,180,29,1,3,4,13,7,2,11,0
14,10,7,8,8,4,12,10,10,13,8,5,4,24,21,5,1,11,1,2,10,2,4,11,10,7,0,8,6,6,12,7,10,7,11,4,7,4,9,13,8,5,4,2,2,10,4,7,5,2,7,6,2,12,9,5,1,2,2,10,7,6,4,10,8,3,9,7,1,6,4,11,7,8,12,13,12,2,8,8,3,10,3,7,13,3,7,2,6,3,2,18,13,8,11,5,15,7,9,3,0
6,1,7,3,2,1,6,4,3,5,7,1,12,1,5,7,10,6,18,3,3,19,8,14,5,5,7,12,4,8,9,19,11,7,5,6,3,8,6,3,7,5,13,9,2,5,5,7,15,0,12,9,2,2,8,5,15,9,24,5,3,6,3,10,12,2,6,5,11,13,8,11,9,4,5,5,2,2,6,13,31,5,15,14,9,4,8,13,8,2,1,0,3,4,14,13,12,2,10,1,0
3,9,5,1,0,3,7,13,5,5,6,2,15,1,1,3,2,3,5,4,6,6,11,25,6,4,3,5,2,2,2,2,11,4,0,2,1,8,6,12,5,7,3,3,1,0,7,7,3,1,8,1,4,9,2,2,5,4,7,8,5,9,8,4,3,2,1,1,7,5,4,2,11,2,8,3,2,3,4,1,0,2,6,3,5,1,15,2,3,0,4,8,6,3,5,5,3,0,3,1,0
1,3,0,0,0,0,0,0,3,3,1,1,0,2,1,0,1,1,0,0,3,1,1,0,1,0,0,3,1,1,4,3,0,0,0,0,0,1,3,0,3,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,2,0,0,1,2,2,0,1,1,4,1,3,0,0,0,0,0,1,0,1,1,2,0,0,0,0,1,0,0,1,0,1,0,0,0,0
10,11,2,5,3,1,24,2,4,10,2,6,3,11,7,8,4,3,6,5,10,10,11,2,1,2,7,7,6,3,7,6,9,11,1,0,4,7,7,7,14,5,6,2,0,3,14,10,5,0,2,5,1,12,2,11,6,9,0,3,14,13,3,12,7,4,1,3,5,9,3,8,7,7,19,10,9,1,5,2,4,1,1,5,5,1,13,8,2,1,0,12,18,5,8,9,15,0,10,1,0
2,0,2,3,5,1,1,4,6,1,1,0,1,1,0,5,1,0,0,5,1,2,1,2,0,2,0,2,7,2,1,3,0,0,0,0,1,0,0,0,1,5,0,0,0,0,0,0,1,0,1,0,4,0,4,1,0,1,0,0,4,0,0,1,0,0,0,2,1,2,0,1,1,4,0,2,0,1,1,1,3,1,0,1,0,1,0,5,0,0,1,1,0,2,2,6,2,0,0,1,0
9,3,0,4,2,0,8,0,2,11,2,7,1,4,6,1,2,1,2,0,5,4,9,0,5,0,6,3,2,1,4,3,3,2,0,0,0,8,5,1,5,4,0,7,0,10,2,4,6,0,1,3,0,1,5,3,2,3,0,1,8,10,3,1,0,2,0,6,5,2,5,6,6,1,6,3,6,0,1,1,0,2,0,5,6,0,5,2,1,7,0,8,7,0,3,8,8,0,5,0,0
1,1,0,0,0,0,2,0,4,3,0,1,0,1,3,2,3,1,0,0,1,0,0,0,1,3,19,3,0,0,9,0,0,2,0,0,0,6,1,1,0,0,0,13,0,6,0,0,0,0,0,1,0,0,1,3,1,0,0,0,2,1,0,3,1,1,2,7,1,2,3,1,2,0,1,1,1,0,0,0,0,0,1,7,3,2,1,5,2,2,0,1,3,0,2,4,5,0,0,0,0
0,8,1,0,2,3,12,0,0,53,1,9,9,77,20,2,123,52,6,0,15,4,2,1,1,6,528,38,0,3,9,3,1,7,2,2,1,16,4,11,3,3,0,136,3,60,16,17,18,2,4,134,0,12,4,40,32,0,0,1,3,31,2,15,0,12,1,58,8,20,9,6,4,0,16,6,12,2,2,0,7,2,3,9,2,0,3,239,26,146,1,128,31,0,8,11,41,3,0,6,0
2,1,2,1,1,4,1,10,12,5,5,4,12,5,1,6,16,0,6,4,4,3,2,8,3,3,53,7,9,3,3,3,1,10,7,0,7,5,2,0,4,4,3,24,6,12,7,6,10,3,9,9,4,1,5,23,10,6,10,3,4,5,1,10,9,7,2,9,2,12,3,6,4,5,5,3,2,2,8,5,9,7,6,19,7,4,5,11,16,110,2,6,4,2,3,6,4,1,6,5,0
1,3,4,0,1,0,6,0,0,24,0,5,0,12,7,4,3,30,0,0,9,2,6,0,4,7,1,9,2,0,8,0,1,4,2,0,0,10,6,2,7,5,0,2,0,10,7,12,6,3,3,0,0,2,0,1,2,0,0,2,4,17,3,8,0,0,1,9,1,1,11,5,7,0,28,16,9,1,2,2,1,1,3,3,3,0,2,3,5,4,0,16,29,0,2,3,7,1,0,2,0
2,1,0,1,0,1,8,1,11,5,1,0,0,7,4,0,0,52,0,1,1,0,4,0,2,1,4,14,0,2,12,1,8,0,0,0,3,4,6,0,1,0,0,0,2,6,1,1,6,1,2,3,0,0,2,0,3,1,2,1,1,23,1,1,0,0,0,3,1,0,2,8,2,1,2,0,0,2,3,0,2,1,0,2,3,0,2,0,0,0,2,13,51,1,0,0,8,2,3,2,0
8,0,1,0,0,0,0,0,8,0,1,0,0,3,0,2,1,0,5,1,0,0,2,1,0,2,12,0,1,1,0,1,0,1,0,2,1,0,0,0,0,1,0,2,0,3,2,1,0,1,1,0,2,1,3,0,0,0,4,1,0,4,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,1,1,0,1,2,0,1,4,1,1,0,1,6,2,0,0,1,2,0,0,1,0
10,3,2,9,3,7,8,8,8,2,3,3,3,2,1,4,5,1,9,10,3,5,6,1,2,1,0,1,1,11,2,4,4,3,1,1,1,0,1,6,3,3,0,6,1,1,5,3,1,3,0,0,11,9,5,1,4,2,4,6,3,1,4,2,0,5,2,2,7,2,0,2,7,3,4,5,4,2,4,0,8,1,3,0,4,4,4,1,3,9,1,5,0,2,4,1,2,1,0,2,0
1,2,0,0,0,0,4,1,3,2,0,3,0,4,4,1,0,4,0,0,4,2,2,0,1,3,0,2,1,1,4,0,0,2,0,0,2,0,2,5,2,0,0,0,0,2,2,6,1,0,0,2,0,5,1,0,1,0,0,2,3,2,1,2,0,0,1,1,0,3,7,1,1,1,1,1,4,0,2,0,0,2,1,2,6,1,0,0,1,1,0,3,4,0,3,3,0,0,0,0,0
4,2,0,0,0,2,2,0,1,25,0,3,0,4,1,1,0,15,0,1,2,0,0,0,2,2,0,3,0,2,3,0,0,1,0,0,0,5,8,1,1,0,0,1,0,0,1,2,0,0,0,0,0,1,0,0,1,0,1,0,0,10,0,1,0,0,0,2,0,0,2,0,1,0,5,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,21,14,0,5,3,6,0,0,0,0
1,8,2,2,1,0,0,2,3,2,0,0,1,1,0,0,0,0,3,0,4,0,5,1,0,0,0,1,0,0,3,0,0,0,0,0,0,3,2,1,4,4,1,2,0,2,5,6,2,0,6,0,0,1,4,0,2,0,0,3,3,1,0,2,0,0,1,1,2,5,0,2,1,1,1,7,2,0,4,0,1,0,3,1,6,0,3,7,2,0,3,2,4,0,0,0,2,0,0,3,0
0,1,1,0,0,0,0,0,2,2,1,0,0,0,0,0,2,4,0,0,0,1,0,0,0,2,0,1,0,1,2,0,2,0,0,1,0,0,1,0,0,0,0,8,1,5,0,1,1,1,7,0,0,0,0,1,2,0,2,4,0,0,1,0,0,1,0,3,0,0,4,1,0,0,0,3,0,2,0,0,1,1,0,0,2,1,0,0,2,0,1,0,0,0,0,0,2,1,0,0,0
2,4,2,1,1,2,0,3,4,0,3,0,8,1,4,5,0,0,5,0,0,3,2,5,1,0,1,3,3,0,3,2,2,2,1,1,2,3,5,0,2,7,7,1,0,0,1,1,1,0,2,2,0,0,5,1,0,2,1,3,2,1,1,2,5,5,4,0,4,0,0,2,0,0,0,1,0,0,1,0,14,3,2,6,4,1,6,6,1,4,0,4,4,0,1,0,3,3,0,5,0
8,5,2,10,5,4,9,6,4,3,5,1,3,3,4,3,0,0,0,7,9,5,7,8,3,5,1,4,6,6,1,1,5,6,3,3,1,3,5,4,2,3,3,3,5,0,1,2,3,3,4,4,7,3,5,1,1,11,6,5,2,8,4,1,4,4,6,0,3,10,2,6,3,7,9,4,6,2,8,3,1,2,2,7,5,7,5,1,3,7,0,5,6,4,3,3,8,3,6,2,0
7,9,4,9,5,4,5,3,7,5,4,2,4,3,4,9,5,3,5,3,4,3,5,8,4,5,4,3,9,6,7,4,3,4,3,1,5,8,9,4,5,4,6,4,4,2,3,11,6,2,6,2,5,4,3,1,12,14,5,3,10,1,9,3,2,9,8,4,6,10,4,6,4,4,4,8,3,3,3,10,3,3,0,3,5,3,3,0,2,3,3,1,3,4,8,4,5,3,3,6,0
8,9,2,4,4,9,14,6,11,12,4,4,5,18,13,9,25,7,4,4,6,6,2,16,11,5,169,14,5,8,7,5,3,5,4,2,6,5,3,15,6,14,3,27,3,15,10,13,26,4,9,3,6,9,8,5,19,6,14,1,10,14,5,13,2,18,5,19,5,5,7,10,6,6,9,12,12,4,7,1,5,7,4,13,16,3,6,76,10,27,3,11,19,5,7,4,34,1,3,2,0
7,2,2,6,4,6,3,5,6,6,1,3,0,3,3,6,4,0,1,1,0,3,10,12,2,3,5,5,6,7,2,2,0,4,2,2,3,4,6,4,5,11,1,9,2,0,2,1,5,0,6,1,4,2,6,2,5,4,3,4,3,1,3,2,6,6,4,0,2,9,3,4,6,3,1,3,6,0,2,2,3,0,4,9,2,4,6,1,4,2,1,1,1,5,3,4,1,0,4,4,0
4,3,1,5,2,9,5,7,3,3,3,5,3,0,2,4,2,0,3,4,3,2,8,0,1,0,1,3,8,5,5,4,10,5,2,1,1,6,9,2,9,4,4,6,2,3,9,5,3,4,2,8,2,2,5,2,5,11,4,5,6,2,2,2,5,1,3,3,3,5,2,3,8,4,4,9,2,0,2,2,16,0,0,3,7,1,4,0,8,1,1,3,4,6,2,6,4,0,11,3,0
61,33,26,16,29,23,35,21,44,56,20,29,14,30,23,42,9,74,32,18,45,40,54,53,27,27,7,39,41,21,33,29,112,81,13,47,33,60,77,31,51,40,44,7,48,21,35,59,21,56,53,28,15,29,41,21,18,36,48,18,38,51,19,48,28,6,23,22,40,24,18,26,42,18,56,50,45,32,36,22,19,32,16,27,15,11,37,13,13,14,28,39,64,24,39,70,41,29,33,44,0
0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,2,0,1,4,0,1,0,0,1,0,1,0,0,0,0,0,2,1,0,2,0,2,0,0,0,6,1,2,0,2,0,0,1,0,2,0,0,0,1,0,2,1,0,0,0,3,2,7,0,1,3,0,0,0,0,0,3,2,0,0,0,3,0,0,2,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0
3,1,1,1,3,1,0,1,1,0,1,0,0,1,0,1,0,0,0,2,2,0,1,1,1,0,3,1,1,1,0,0,0,0,0,0,1,1,0,1,1,3,0,1,0,1,0,1,3,0,0,0,2,2,0,0,0,0,0,0,4,0,0,0,0,0,1,2,0,1,1,4,0,0,2,0,3,0,1,0,0,0,0,1,1,3,1,0,0,0,0,0,0,0,0,0,3,0,2,0,0
1,3,0,2,1,1,2,4,2,8,1,0,8,2,1,2,13,0,0,1,0,0,1,5,5,2,5,1,4,4,0,1,0,5,1,0,1,2,2,24,1,3,6,14,0,6,3,2,0,3,0,13,1,19,3,3,7,0,6,0,0,5,1,3,6,0,0,4,1,1,9,1,0,1,1,0,1,1,3,0,7,1,1,3,0,0,0,6,0,0,0,0,2,0,1,4,5,2,3,2,0
1,3,0,0,0,0,1,0,0,4,0,15,0,14,16,1,5,7,2,0,1,1,1,0,0,2,20,11,0,0,8,0,1,1,0,0,1,0,1,0,1,1,1,11,0,3,0,3,16,0,2,0,0,0,0,6,1,0,1,2,2,9,0,1,0,9,0,10,1,9,3,10,1,0,6,2,1,0,0,0,0,0,0,1,9,3,2,6,9,31,0,7,16,0,5,1,14,1,1,0,0
1,0,1,4,2,1,0,0,0,1,1,4,0,2,1,1,0,0,1,0,0,0,2,0,0,2,1,2,2,0,3,2,7,1,2,1,0,1,0,0,0,0,0,0,2,0,0,3,0,0,0,1,1,0,1,0,1,7,0,0,1,0,0,0,0,2,4,0,0,1,0,0,2,0,2,4,0,2,0,0,0,1,0,2,0,1,0,3,0,0,1,0,2,0,1,0,2,0,3,0,0
9,7,6,8,8,10,5,3,4,27,3,6,4,11,9,7,4,1,3,4,4,4,5,23,5,2,7,6,6,8,8,3,4,10,1,1,3,6,3,11,7,8,0,3,1,8,6,0,3,0,1,2,2,15,7,4,6,7,1,1,4,5,2,6,1,4,4,10,5,13,6,3,8,8,12,6,8,0,9,2,2,3,0,3,13,5,1,2,3,32,3,9,7,4,8,15,8,0,7,0,0
5,1,1,1,3,3,2,1,2,5,0,2,4,5,0,1,3,1,1,0,1,2,3,12,4,0,2,3,4,1,1,0,1,2,0,0,0,2,3,10,4,4,0,1,2,4,3,0,1,0,1,0,0,8,4,1,1,2,0,1,1,4,0,2,2,0,2,1,1,4,4,0,1,2,3,2,5,0,1,0,1,0,0,1,3,2,0,1,1,8,0,3,3,3,3,4,4,0,5,0,0
2,2,0,1,1,0,2,1,1,1,2,3,2,0,0,0,3,0,0,0,3,0,3,1,3,0,2,1,1,1,0,1,0,1,1,0,1,0,2,3,1,2,1,1,0,3,3,0,1,0,1,1,1,6,3,0,2,0,0,1,1,0,4,0,1,1,2,1,1,2,5,0,0,0,1,2,4,1,3,1,1,0,0,1,2,1,0,0,0,3,0,1,1,1,1,2,0,1,0,0,0
0,0,2,0,1,1,0,2,0,1,1,0,1,0,1,0,2,2,1,0,0,0,0,0,2,1,0,1,1,2,0,0,0,0,1,1,3,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,2,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5,0,0,3,0,0,1,1,2,0,1,5,0,1,0,1,2,0,0,2,1,1,1,2,0,1,1,2,2,4,1,0,2,0,0,0,0,1,1,0,0,0,0,4,2,1,0,1,4,0,0,2,0,0,1,0,2,1,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,2,1,0,1,1,0,0,3,0,1,2,0,1,0,1,0,0
4,4,0,0,2,0,6,3,6,8,0,4,2,1,6,4,1,5,2,2,4,4,3,3,2,3,0,3,4,3,9,1,2,5,2,1,1,6,9,1,6,3,6,1,0,3,4,4,3,1,3,2,3,1,3,5,3,4,0,2,4,7,2,7,4,1,2,1,4,7,0,5,4,0,5,4,1,1,3,3,4,2,3,1,3,2,3,0,2,0,1,0,3,2,6,4,5,1,2,0,0
3,0,1,0,0,0,0,0,3,1,0,0,4,0,0,3,6,0,0,3,0,1,0,3,2,0,3,1,0,3,0,2,1,1,0,1,2,0,0,2,0,1,1,1,0,0,1,1,0,0,1,1,0,1,2,2,3,2,0,1,0,0,2,3,0,1,0,0,0,0,1,0,2,1,0,1,0,0,3,0,3,3,1,2,0,0,1,1,1,0,0,1,0,2,0,0,1,0,0,0,0
35,72,37,43,48,34,75,59,23,52,56,34,84,30,47,58,37,37,80,32,41,81,66,25,21,24,32,72,41,53,50,52,152,75,27,20,26,55,60,14,99,62,70,31,22,29,108,82,64,10,71,36,29,10,66,37,41,93,39,51,73,68,21,79,45,74,27,32,70,63,17,65,98,38,113,116,47,9,30,30,47,34,37,63,79,34,64,21,47,58,32,40,72,42,61,92,62,12,60,16,0
1,3,0,1,0,0,3,0,0,3,0,1,0,1,0,0,3,2,5,0,1,2,4,0,0,0,2,1,0,3,0,0,8,7,0,0,1,3,3,1,2,3,1,2,0,0,3,7,3,0,2,0,0,2,2,0,2,0,0,0,3,3,0,6,0,1,1,0,5,1,0,2,1,0,6,1,1,0,0,0,2,0,0,0,0,0,3,6,1,0,0,0,2,0,0,3,0,0,1,0,0
13,5,5,5,5,4,11,8,6,10,2,3,10,2,1,9,2,4,4,6,6,7,3,5,5,3,11,6,9,2,5,5,3,9,4,3,6,11,6,8,6,7,7,2,4,0,8,3,2,0,2,8,1,4,4,6,4,9,4,2,5,8,11,4,9,1,1,0,6,7,4,2,6,2,9,5,5,4,4,2,3,4,7,6,4,5,4,4,4,5,1,3,4,3,3,11,8,0,5,2,0
7,4,0,1,3,1,7,7,5,2,3,2,2,0,1,4,3,4,2,7,3,2,4,7,7,3,5,3,3,11,5,1,3,6,9,2,0,3,1,2,1,2,7,1,2,2,4,2,0,2,4,1,2,6,5,1,1,1,3,0,4,2,3,3,6,2,4,2,6,1,1,1,1,3,3,2,5,3,4,4,2,1,2,2,2,3,3,0,0,2,2,2,2,11,3,4,1,1,2,3,0
5,0,0,6,1,5,3,6,1,3,4,2,1,1,1,1,3,3,2,2,2,2,2,3,2,1,2,4,1,2,0,7,6,2,0,0,2,1,1,2,5,3,0,2,0,2,1,1,3,1,0,2,1,0,0,2,8,2,2,2,3,5,0,1,2,5,0,5,3,2,0,2,3,7,3,4,3,1,0,1,4,1,4,1,3,1,1,9,2,3,1,1,6,1,3,1,2,0,2,0,0
11,1,0,3,3,2,1,1,0,7,2,3,0,6,3,3,0,30,2,1,0,1,1,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,4,0,0,1,0,2,0,4,0,0,0,0,1,0,0,0,0,0,1,0,2,3,10,4,0,0,0,2,1,1,2,0,1,0,11,4,0,0,2,0,0,0,0,0,1,1,0,0,1,0,0,1,9,0,5,0,2,0,2,0,0
13,10,10,7,8,5,10,20,11,5,8,6,3,10,4,11,18,2,5,12,6,11,11,16,9,5,2,6,8,10,8,6,19,9,18,5,8,7,10,5,6,8,24,11,5,2,7,6,6,3,13,17,5,4,7,5,3,12,16,4,8,7,8,4,21,21,4,5,7,12,4,5,10,7,10,11,4,3,9,27,6,5,5,12,10,7,13,3,8,9,12,2,10,14,8,18,6,3,11,2,0
0,0,0,0,0,0,3,0,0,6,0,1,0,8,1,0,25,6,1,0,0,0,1,0,3,2,81,5,0,0,5,0,0,0,0,0,0,1,2,0,0,0,0,25,0,8,1,0,1,0,0,0,0,0,0,3,1,0,0,0,0,4,4,1,0,4,0,8,0,1,5,1,0,0,0,0,0,0,0,0,3,0,0,4,2,0,0,58,6,46,0,17,7,0,0,0,5,0,0,0,0
0,4,1,8,4,4,1,12,0,1,1,1,3,0,0,0,0,0,9,3,0,0,0,10,1,0,1,2,3,4,0,2,4,0,1,0,0,0,0,0,0,0,39,5,1,0,3,0,3,0,4,4,7,0,0,1,17,0,5,1,4,0,1,6,15,0,0,0,8,0,0,1,2,6,1,1,0,1,1,2,31,0,1,2,1,4,0,12,3,5,0,0,0,2,0,1,1,0,2,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,4,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,3,0,0,0,0
9,2,4,2,0,4,12,3,1,29,0,1,2,22,7,2,4,36,3,2,12,1,1,1,6,7,46,4,0,5,6,0,3,1,0,1,2,4,2,16,2,1,0,6,1,13,10,7,3,0,1,0,0,13,1,2,3,0,0,0,1,22,2,3,0,0,0,12,4,0,11,2,2,5,3,1,15,0,3,0,2,1,0,4,4,1,5,22,9,6,0,55,12,2,1,7,11,0,1,0,0
2,2,2,0,0,0,0,0,2,2,1,3,1,1,1,3,2,0,1,1,0,1,2,0,0,0,0,2,1,0,1,2,2,1,0,0,0,0,0,0,1,2,0,2,1,2,3,2,1,0,0,0,1,1,2,1,0,3,4,0,8,0,0,3,0,0,1,0,2,0,1,0,4,1,6,1,2,0,1,0,0,0,2,1,2,0,3,2,0,1,0,0,1,0,1,1,3,0,0,2,0
5,1,3,0,1,0,3,0,1,1,0,2,0,2,1,1,1,2,4,0,7,1,3,1,3,2,0,1,1,3,1,2,3,5,0,0,1,6,5,1,5,2,0,4,0,3,2,1,2,0,1,1,1,3,2,1,3,3,1,4,5,5,2,3,5,0,2,2,2,1,1,1,4,1,2,1,1,1,5,1,1,1,0,1,1,0,3,0,0,2,0,1,1,0,1,4,3,1,2,1,0
0,0,0,0,0,0,7,0,0,12,0,9,0,24,9,0,12,11,4,0,7,1,2,0,1,2,57,27,0,0,9,2,10,0,0,0,0,1,1,1,1,2,0,13,0,11,3,0,40,0,0,2,0,0,0,3,5,0,0,0,0,12,2,5,3,14,1,9,6,8,2,31,0,0,5,3,4,0,1,0,0,0,0,3,4,0,2,11,7,6,1,13,41,0,4,0,35,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,3,0,0,5,0,2,0,0,0,0
0,4,1,1,1,1,2,0,1,3,1,1,0,1,1,0,1,4,1,0,1,2,2,0,1,2,0,1,1,0,1,2,3,3,2,0,0,1,2,4,2,2,0,0,0,0,2,1,1,0,1,1,0,4,1,0,2,3,1,2,2,2,0,0,0,0,2,0,2,0,0,1,4,0,1,1,0,0,1,0,1,0,0,0,0,0,1,2,1,0,1,1,3,1,0,1,1,0,1,1,0
1,1,2,1,1,1,1,0,0,0,0,3,1,3,1,1,1,0,1,0,1,1,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,2,0,1,0,2,0,1,0,1,1,0,3,0,0,1,1,0,2,2,0,0,2,3,5,1,3,0,0,1,0,0,0,2,1,0,1,2,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,4,0,2,0,1,1,0,1,0,0
0,6,1,6,3,0,1,0,1,87,1,28,0,74,11,0,28,61,0,0,15,0,1,0,1,1,83,7,0,0,6,0,0,0,0,0,0,1,1,6,1,0,0,36,0,42,3,4,7,0,0,0,0,10,0,4,5,0,0,0,2,17,0,4,0,4,0,39,0,16,5,12,0,1,23,0,9,0,0,0,0,0,0,4,3,0,0,56,0,12,0,113,13,0,19,1,35,0,0,0,0
2,0,0,1,0,4,0,0,0,0,1,0,2,3,4,3,2,0,0,1,0,2,1,11,0,0,8,3,0,0,1,2,2,0,0,0,0,2,0,1,2,0,0,2,1,0,0,1,1,0,0,0,1,4,0,2,2,0,1,0,1,0,0,4,0,1,0,0,0,1,0,0,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,11,0,2,0,1,0,0,1,0,3,0,0,0,0
2,7,2,3,0,3,7,0,0,16,0,2,0,7,3,1,17,1,0,1,3,0,5,8,0,2,15,5,2,3,3,1,0,2,0,2,3,2,0,4,5,12,0,22,2,12,0,4,6,1,5,2,0,6,6,0,1,0,12,2,5,15,0,4,0,6,0,12,3,2,1,1,2,1,0,6,5,2,0,0,0,0,0,1,3,0,5,2,3,26,2,4,3,0,0,0,5,3,3,0,0
2,9,1,0,0,1,0,0,1,0,0,0,2,0,1,0,2,4,8,3,2,0,2,1,1,0,9,4,0,0,0,3,5,1,0,1,2,1,0,0,1,2,52,3,1,3,2,3,8,1,0,1,0,0,2,0,31,0,1,1,4,0,0,2,4,0,0,5,8,1,3,2,3,1,13,1,3,0,0,0,18,1,4,0,0,1,2,45,0,0,1,0,0,1,1,1,2,1,0,2,0
3,3,0,2,0,0,1,0,1,6,2,1,2,8,6,1,11,0,0,1,4,1,1,3,4,1,7,3,2,0,4,1,8,2,0,5,2,3,0,3,2,2,0,2,1,4,9,3,3,1,1,0,0,3,2,5,11,3,2,0,5,3,2,5,0,6,1,3,6,2,0,0,1,2,3,2,5,4,0,0,0,1,0,4,2,0,4,3,3,8,2,4,1,0,0,2,5,4,3,3,0
2,4,2,2,0,0,5,0,1,2,0,2,0,0,0,1,0,0,2,1,2,1,4,0,1,0,0,1,2,0,3,3,5,0,0,0,0,2,0,0,1,2,0,0,0,2,2,2,2,0,1,1,1,0,1,0,1,1,0,0,1,2,0,1,0,3,1,0,5,3,0,1,3,0,2,3,1,0,0,1,0,0,0,2,1,0,2,0,0,2,0,3,3,0,1,0,4,0,2,0,0
8,7,8,9,9,25,22,27,10,35,9,8,14,80,4,8,29,13,6,11,5,6,22,25,3,2,945,85,2,26,13,4,6,20,8,13,18,16,29,7,6,6,12,36,18,14,13,49,76,41,19,42,3,12,6,6,38,3,14,11,4,14,5,42,20,11,8,20,15,5,9,63,3,5,17,11,9,35,4,11,4,25,7,13,8,3,4,747,24,11,26,27,32,5,4,20,85,15,4,17,0
1,3,2,1,2,1,27,0,1,3,3,6,2,24,9,0,10,31,2,1,2,2,1,0,2,8,148,108,0,0,30,0,3,1,1,0,6,4,9,0,0,4,0,10,3,15,3,38,125,5,5,0,0,0,1,1,15,1,19,5,5,58,4,16,5,13,4,16,11,17,3,75,0,0,10,5,4,2,2,1,5,8,2,5,17,0,3,29,51,6,7,17,101,1,1,2,72,4,0,7,0
4,3,4,3,1,4,0,0,1,0,3,1,14,1,1,2,1,0,5,2,0,7,3,0,3,0,2,3,3,3,0,4,5,2,0,3,0,2,1,0,1,4,1,1,1,0,6,3,2,0,1,0,1,2,1,1,2,5,0,6,2,2,1,5,0,0,1,0,5,2,1,2,3,3,6,6,4,1,0,0,8,0,0,0,0,3,4,1,1,2,1,4,3,0,0,1,0,0,1,2,0
2,2,4,0,2,2,6,0,2,10,3,1,2,4,0,0,16,5,0,1,3,0,3,4,5,3,44,15,2,0,3,0,4,8,2,1,5,0,4,3,1,0,1,19,1,5,3,9,3,0,4,3,0,4,0,4,4,1,2,2,3,11,1,5,1,4,0,7,1,1,7,7,1,2,2,1,10,0,1,2,6,1,1,5,2,0,1,27,4,10,0,7,5,3,5,0,11,1,2,1,0
3,2,0,0,1,2,5,1,2,4,1,3,0,2,2,6,0,1,5,1,2,8,6,3,1,1,0,1,1,2,3,5,4,3,3,0,1,3,2,0,7,4,0,1,0,1,1,2,2,0,2,1,0,1,2,4,0,5,1,0,4,5,6,2,0,0,3,1,2,1,2,4,4,1,4,7,1,1,2,2,1,0,1,0,0,0,5,1,1,1,0,9,3,4,3,6,0,1,2,2,0
