0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,target
2,0,0,47,0,1,15,0,1,2,1,2,1,2,2,1,0,1,0,0,4,1,6,3,0,0,0,1,0,0,2,1,0,0,4,1,0,14,2,0,2,0,0,0,17,0,0,2,4,0,0,0,2,3,0,0,3,0,12,1,0
11,3,8,5,6,9,13,27,7,10,27,15,22,16,13,18,11,12,12,11,14,11,12,13,8,22,6,6,20,14,14,20,10,20,19,14,12,9,9,7,15,34,6,48,10,10,23,32,11,18,26,7,18,7,17,5,16,17,16,20,0
0,62,0,10,0,0,1,0,1,0,0,0,0,2,3,2,0,22,2,1,0,1,1,7,0,0,1,6,25,0,4,9,51,0,0,0,3,27,1,1,1,9,91,0,0,0,0,0,0,1,0,0,0,9,0,0,2,0,10,0,0
2,13,2,0,0,0,0,2,16,5,18,1,4,7,5,6,1,4,0,0,0,2,4,3,0,1,0,0,1,2,2,1,6,2,5,0,44,0,8,3,4,4,1,56,8,1,0,6,4,1,12,1,0,0,0,0,6,1,1,8,0
0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,3,11,0,0,0,0,0,16,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,25,1,46,17,1,11,2,4,7,3,6,3,12,9,8,4,6,11,2,2,1,11,9,21,1,21,21,4,0,12,33,6,4,0,2,3,82,5,3,9,6,52,0,3,2,5,5,0,4,1,1,5,22,0,2,6,0,10,3,0
1,5,0,2,2,1,3,0,1,1,0,2,1,2,0,0,2,2,1,1,5,1,3,0,1,2,1,2,4,5,3,1,2,0,5,4,2,0,0,2,3,2,0,0,1,1,2,7,1,2,1,3,2,0,1,2,3,1,0,9,0
1,0,3,2,9,2,6,1,6,3,1,7,0,2,2,1,1,8,8,1,2,3,4,4,2,2,5,4,2,4,1,4,2,3,3,2,6,5,1,0,6,0,0,2,2,1,1,4,2,8,1,4,4,3,1,2,4,0,8,5,0
0,10,1,27,6,1,1,0,18,1,0,0,0,4,4,7,0,15,3,0,2,3,5,83,2,0,0,13,14,0,29,11,7,0,1,12,1,65,2,1,18,9,77,0,6,0,0,33,0,2,0,1,1,15,1,0,6,0,4,1,0
0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,1,2,0,0,1,0,3,0,0,8,0,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,2,2,6,1,1,1,2,3,2,1,4,0,1,3,0,0,1,4,0,3,1,1,2,5,2,5,1,0,3,1,4,0,0,1,1,3,4,3,1,2,0,1,0,1,0,1,6,0,4,1,2,1,1,1,0,2,1,0,6,0
0,0,3,0,1,0,3,2,3,2,0,1,0,2,2,0,0,4,3,0,0,1,2,1,3,0,1,1,2,2,0,6,0,0,0,4,0,6,1,1,1,1,0,0,3,1,0,0,1,2,0,1,0,1,1,0,4,1,5,1,0
2,59,0,183,14,0,2,0,7,0,0,1,1,8,28,12,0,39,2,0,7,6,9,16,9,0,15,37,28,0,16,7,21,0,0,30,0,210,3,0,0,5,87,0,4,0,1,0,2,1,0,2,4,48,0,0,0,0,4,0,0
3,11,1,0,0,1,2,0,4,2,1,1,0,1,1,0,2,2,2,0,2,2,1,5,1,0,5,0,2,0,6,0,3,0,1,1,0,1,4,2,0,0,8,0,3,1,0,2,1,0,12,0,0,1,0,0,1,1,0,3,0
0,3,2,13,4,2,4,0,2,3,1,4,2,4,8,0,3,21,9,4,7,1,4,8,6,1,6,14,15,3,12,12,30,0,15,0,3,17,3,1,10,5,19,1,5,3,3,0,0,10,11,5,3,16,4,4,3,2,2,2,0
1,50,0,3,2,3,1,0,36,0,0,1,3,1,0,2,4,2,4,2,2,2,2,11,1,0,0,6,4,1,0,2,0,2,1,0,21,0,1,2,7,0,12,56,5,1,1,4,0,3,1,2,6,6,1,4,7,2,1,16,0
4,5,3,2,6,0,5,1,11,0,0,3,1,10,4,3,4,1,4,2,7,6,3,8,9,2,4,8,15,4,6,2,9,1,4,5,2,7,0,5,10,7,10,0,5,1,3,8,2,0,3,3,3,3,3,5,4,2,5,2,0
0,0,0,5,2,2,1,0,2,0,1,0,3,1,3,2,1,2,3,1,5,2,1,3,0,1,1,2,1,1,4,2,0,1,1,7,2,3,0,1,8,3,0,0,1,0,2,6,1,4,0,3,0,0,1,1,9,0,0,6,0
9,765,44,24,7,4,16,9,93,35,34,33,22,23,18,12,16,41,18,21,9,7,50,119,21,8,21,10,37,8,53,26,17,28,19,5,19,103,41,18,36,55,1019,28,43,27,11,33,10,19,35,25,27,31,25,22,35,54,14,2,0
8,33,5,24,5,2,2,2,58,2,0,4,2,4,22,14,6,15,6,7,22,9,38,217,0,1,0,16,13,1,100,76,10,12,27,7,21,114,4,2,34,9,183,1,29,5,3,42,2,8,0,9,1,22,8,6,10,6,4,0,0
2,1,1,0,2,9,6,2,4,4,1,3,2,5,4,3,7,2,1,1,3,3,9,3,1,3,4,2,1,5,0,3,2,0,0,1,13,3,6,13,7,1,3,1,11,2,1,10,3,5,0,2,2,0,1,2,6,0,2,10,0
3,30,5,10,4,0,3,2,9,1,2,11,5,4,2,3,4,21,1,5,2,2,3,11,3,1,5,12,17,4,18,13,14,2,3,2,8,14,7,5,6,7,47,1,5,1,2,5,2,4,6,2,1,15,1,2,5,0,10,3,0
2,1,4,5,2,8,6,4,0,3,2,5,3,5,1,1,4,1,6,2,4,10,1,6,1,3,0,0,0,7,4,6,0,1,1,15,2,8,3,0,7,0,0,1,8,3,5,9,1,6,4,3,5,2,0,2,10,1,6,6,0
7,5,0,4,4,2,3,4,12,5,14,5,2,12,4,5,4,6,7,3,2,4,1,13,15,3,15,3,6,0,8,11,20,4,3,3,7,13,6,2,3,8,16,10,5,1,9,12,0,6,8,3,4,5,0,4,7,6,5,2,0
2,0,1,1,0,1,0,1,3,4,7,1,5,3,0,1,1,3,1,1,0,3,0,0,5,1,3,1,1,1,1,0,0,1,3,0,1,0,0,3,1,6,1,6,2,1,1,0,1,0,6,1,0,0,0,0,3,4,0,0,0
0,0,0,35,0,0,1,0,0,1,0,0,0,2,2,1,0,0,1,1,6,1,0,3,2,0,1,6,0,0,8,3,7,1,0,3,0,25,1,0,0,1,0,0,2,3,0,0,0,1,0,0,4,11,0,0,0,1,0,0,0
0,20,0,0,0,0,0,0,10,0,1,0,0,0,0,1,0,0,0,0,0,1,2,7,0,0,0,0,1,0,1,0,0,0,0,0,16,0,0,0,1,0,4,0,2,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0
11,1,0,0,2,9,2,4,4,3,6,4,6,4,2,7,2,2,8,2,3,1,2,1,1,13,2,1,0,10,3,3,0,4,2,1,6,1,4,5,3,2,0,4,1,0,6,4,5,8,3,3,4,0,4,2,5,0,2,4,0
1,7,0,3,0,0,1,0,6,1,3,0,0,0,1,0,0,4,0,0,1,0,1,1,1,0,0,2,3,0,0,0,10,0,0,5,2,0,1,3,0,2,21,0,7,0,0,1,2,0,2,0,1,3,0,0,0,0,1,1,0
3,20,0,15,4,0,4,0,28,4,1,1,0,8,8,4,0,30,5,1,2,0,2,31,1,0,0,11,17,0,7,11,57,0,15,1,1,86,1,1,2,16,84,0,7,1,2,6,0,8,1,5,2,20,0,5,2,0,0,0,0
0,0,0,7,6,0,4,0,1,0,0,1,0,3,6,1,1,2,1,0,1,0,2,2,3,0,1,3,0,0,2,3,1,0,0,3,0,7,0,0,1,0,1,0,3,0,0,1,0,3,1,1,1,0,0,0,1,0,7,1,0
9,1,15,5,4,4,8,8,5,9,6,5,6,6,5,14,2,3,4,5,2,5,5,9,5,12,3,1,5,9,5,4,13,7,6,5,6,2,5,12,8,24,3,10,5,4,9,3,7,7,16,9,7,3,4,8,9,5,4,5,0
6,1,11,5,2,6,7,13,4,8,15,2,16,5,7,12,8,2,8,4,5,4,3,6,4,16,1,1,4,7,8,4,15,5,9,5,6,3,4,4,16,14,7,19,1,5,12,6,7,7,13,9,6,2,2,7,15,9,3,6,0
1,11,2,11,2,0,1,0,13,3,0,0,0,1,2,3,0,3,1,0,0,0,4,9,2,0,2,3,11,0,9,4,20,0,1,2,2,40,2,0,3,6,61,0,0,0,0,0,0,3,2,0,0,12,0,0,1,2,2,0,0
16,10,9,10,4,12,17,22,18,27,22,15,26,23,19,16,18,12,29,12,17,12,16,17,6,23,9,12,11,21,31,21,11,13,27,16,37,15,23,24,16,38,9,46,11,17,23,18,23,17,35,7,8,9,7,6,20,12,13,19,0
1,0,1,2,2,1,1,2,4,1,2,0,1,3,3,1,0,3,0,0,0,2,1,7,3,1,3,4,3,2,4,0,1,0,0,1,2,2,2,0,3,2,1,0,0,0,0,3,1,0,3,1,2,5,0,0,7,1,2,1,0
4,2,5,4,5,7,2,8,9,1,7,4,7,3,5,9,6,6,1,3,4,1,5,6,3,5,3,3,10,6,1,0,2,10,6,0,16,2,2,4,13,12,6,9,1,4,5,4,1,2,5,0,5,2,2,0,6,5,2,1,0
6,3,3,41,38,2,16,2,6,1,6,7,2,20,12,24,4,11,26,6,26,4,13,52,20,4,18,68,12,4,66,3,25,8,58,38,5,31,8,13,39,48,16,8,3,3,24,2,0,21,37,1,9,32,5,1,22,14,9,3,0
17,12,14,4,7,12,25,114,13,34,20,40,51,17,32,14,11,3,56,15,16,19,5,11,19,35,23,6,5,25,17,14,12,57,16,14,36,2,33,11,6,6,5,164,26,12,42,14,34,55,20,11,23,4,8,11,10,6,13,14,0
0,1,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,5,1,0,1,0,0,3,0,0,0,2,2,0,4,1,0,0,0,0,0,4,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,4,1,1,0,0
0,10,1,2,1,0,0,0,2,0,3,1,0,0,0,0,0,8,2,2,0,0,0,0,2,0,3,1,9,0,0,0,17,0,3,1,1,4,1,1,0,0,43,1,0,0,1,0,0,5,2,0,0,2,3,1,0,9,0,1,0
2,0,2,4,5,0,9,1,0,2,0,3,0,2,1,3,1,0,1,0,1,0,0,0,4,0,4,5,0,0,2,3,0,0,0,0,0,0,3,2,1,1,0,0,1,0,3,0,0,0,2,0,3,2,3,1,0,0,5,0,0
0,12,12,8,5,2,3,1,0,2,5,6,2,1,1,2,2,1,10,4,4,1,4,1,1,0,0,2,0,1,0,4,16,6,2,2,0,1,2,0,10,5,4,72,4,3,2,0,1,2,1,7,7,2,3,2,7,13,9,7,0
1,0,2,1,1,0,0,7,0,2,6,0,4,1,0,5,0,2,2,1,0,1,2,0,0,3,0,1,1,0,0,0,0,5,1,2,1,0,0,0,0,0,0,7,0,0,5,3,7,3,10,0,3,1,3,0,0,1,0,2,0
1,2,1,6,5,3,6,5,7,3,4,8,3,8,6,2,0,5,4,2,7,4,6,8,3,2,1,1,2,5,5,11,2,0,0,6,5,7,6,7,4,1,1,0,6,1,4,5,2,1,7,2,5,2,1,2,7,1,0,5,0
0,16,0,6,0,0,0,0,0,0,0,0,0,0,1,0,2,2,2,1,1,1,1,5,4,0,6,1,5,0,6,0,0,0,0,0,0,10,0,0,0,2,28,0,3,0,0,2,0,1,0,0,0,2,0,0,0,0,0,1,0
1,1,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,4,0,5,0,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
5,0,4,2,4,11,11,10,3,9,4,8,11,2,4,3,6,0,9,3,4,4,7,0,5,15,6,1,0,10,1,5,2,10,2,1,8,2,7,2,12,1,0,7,1,7,6,6,11,7,3,5,5,0,2,4,10,2,9,4,0
10,0,11,16,11,8,23,12,17,2,5,8,9,9,11,12,7,14,16,2,7,5,6,16,5,12,7,8,6,6,6,21,3,13,14,9,9,13,6,8,12,5,6,51,8,5,18,8,10,15,9,2,5,10,6,2,7,5,9,5,0
9,8,3,12,14,7,6,3,20,4,7,10,7,5,5,9,5,12,13,1,7,10,12,8,3,9,1,12,10,4,9,26,13,5,7,7,21,25,1,9,19,8,7,2,15,2,10,18,7,14,5,4,8,11,1,6,14,6,9,10,0
9,5,4,72,15,0,4,2,11,9,0,6,3,16,24,16,11,4,9,10,19,7,10,69,27,1,19,55,2,2,70,60,37,4,1,32,2,160,10,1,17,25,15,0,16,15,3,14,1,8,0,16,10,50,12,9,16,10,33,3,0
18,1,5,38,22,2,19,8,9,14,2,8,1,12,14,29,2,9,12,6,14,4,6,18,34,5,27,40,3,0,17,20,12,4,13,17,2,36,11,4,12,12,3,2,6,1,12,10,5,8,4,3,11,20,3,2,6,2,15,4,0
1,0,6,3,2,0,4,0,1,1,2,2,0,0,1,3,1,1,0,2,2,1,4,5,4,3,2,8,0,0,4,3,5,0,2,3,0,4,2,0,1,4,0,1,2,0,10,0,2,0,0,0,1,9,1,2,0,8,10,0,0
3,0,9,6,2,5,9,13,6,4,6,9,12,1,1,6,8,2,17,5,9,9,6,4,10,9,2,5,3,8,8,9,5,13,6,6,7,3,6,15,3,8,2,21,9,1,4,11,10,11,8,4,10,2,5,8,9,7,6,7,0
7,0,3,3,1,1,2,8,2,10,26,3,6,7,8,5,10,0,8,4,0,1,1,0,16,2,10,0,0,2,1,1,0,4,1,0,0,1,12,24,3,0,0,3,3,9,2,3,8,5,2,5,1,0,4,6,1,12,4,2,0
3,15,0,2,0,1,0,1,4,0,2,1,1,0,1,0,2,3,3,0,1,2,2,2,2,5,2,0,2,3,1,0,0,0,0,2,1,0,1,0,2,1,7,0,6,1,2,9,0,3,2,1,4,0,0,1,4,0,0,3,0
0,0,1,20,8,1,1,1,3,2,0,5,0,0,2,1,2,2,4,1,4,4,7,4,2,1,2,10,1,3,3,11,0,1,1,1,1,17,0,0,1,0,0,0,15,0,0,14,0,5,1,1,4,3,1,1,1,1,3,3,0
1,22,1,10,1,6,3,2,8,4,2,1,5,1,1,2,5,8,6,0,4,1,8,4,0,4,2,2,4,5,9,2,0,1,5,4,21,4,3,1,9,1,9,6,4,0,0,13,1,7,2,0,2,1,0,2,11,1,1,5,0
5,25,11,4,12,8,12,3,5,11,17,3,6,9,13,8,3,15,9,3,3,2,7,10,11,3,5,12,11,5,7,2,34,6,11,4,12,8,8,7,10,4,16,2,6,6,6,7,9,10,6,5,11,14,6,4,10,6,20,8,0
1,5,0,7,11,0,4,1,7,0,0,1,2,1,3,2,2,1,1,1,6,1,1,10,5,0,4,12,0,0,8,5,2,0,2,2,1,10,0,0,1,3,16,0,4,2,2,1,0,1,0,4,0,11,0,2,1,0,12,0,0
3,17,3,27,7,0,2,0,11,0,0,1,0,2,3,6,4,15,3,9,6,3,4,28,2,0,6,13,8,0,17,10,41,2,1,4,1,28,2,1,0,25,86,0,1,8,0,2,0,4,0,8,1,24,5,6,0,2,9,3,0
5,0,0,3,2,1,4,3,2,4,6,3,4,1,4,9,5,0,6,1,4,0,2,3,3,4,1,4,2,4,2,3,0,4,3,0,0,0,1,1,3,5,0,2,0,2,4,3,3,4,5,5,2,2,0,2,4,0,2,2,0
1,0,0,2,3,7,3,1,2,0,1,2,4,2,2,3,1,2,6,0,3,5,4,4,2,5,0,0,0,8,6,3,0,0,3,4,0,1,3,1,7,0,0,0,5,1,7,7,4,13,2,6,6,0,0,3,12,0,3,11,0
9,1,1,6,4,20,4,3,3,10,8,9,6,8,10,8,5,4,10,0,5,13,8,6,1,9,1,3,3,23,5,7,0,0,2,5,21,2,13,8,20,3,2,0,8,2,8,24,11,12,4,2,5,2,2,5,18,1,1,23,0
1,8,0,1,1,0,0,0,2,0,0,1,0,1,0,2,0,2,0,0,0,1,1,11,0,0,0,2,1,0,8,0,18,0,0,1,0,8,0,0,3,2,15,0,0,0,0,1,0,2,0,0,0,4,0,0,1,0,0,0,0
0,20,37,11,3,0,1,0,4,1,0,0,1,1,2,4,17,3,0,20,1,4,9,4,3,0,1,4,6,0,4,39,13,29,10,1,6,51,3,0,2,21,97,0,155,9,2,59,1,1,1,23,3,1,28,22,0,18,10,1,0
3,0,3,8,4,0,3,1,3,0,0,1,1,1,7,4,0,2,2,3,0,0,1,5,3,0,3,2,1,0,7,6,0,0,0,1,0,20,0,0,3,1,4,0,0,0,2,3,0,3,0,2,0,2,3,1,1,1,11,0,0
24,11,10,14,18,11,28,11,24,23,27,18,12,19,28,24,12,15,24,9,14,13,20,25,14,41,18,5,7,12,31,16,13,15,29,19,6,23,25,7,19,22,8,15,36,8,47,23,16,29,41,10,10,8,9,9,20,8,15,12,0
1,0,1,9,6,3,4,1,5,2,1,4,1,1,4,1,1,1,9,3,0,2,1,4,12,0,7,7,0,1,6,17,1,0,0,1,1,4,1,2,7,3,1,1,2,2,1,3,0,1,6,2,4,3,0,2,1,0,4,0,0
1,0,7,2,1,3,1,7,1,0,4,1,1,1,3,3,1,0,4,1,1,0,2,1,1,1,2,6,1,4,3,2,2,7,1,2,0,5,0,1,2,2,0,29,1,0,2,5,2,2,2,3,3,3,6,2,5,5,4,3,0
5,0,19,2,4,1,11,40,2,1,11,11,10,6,4,6,10,2,11,11,4,1,0,3,7,15,9,8,1,0,1,3,5,28,10,5,1,0,5,9,2,13,0,61,1,8,11,0,3,15,9,5,6,7,12,8,4,11,8,1,0
13,4,7,9,4,6,14,5,9,3,3,7,5,3,5,12,6,8,13,8,10,2,4,10,7,4,10,6,5,1,11,3,12,5,9,7,6,4,6,2,8,25,4,4,3,3,17,2,1,9,9,4,6,3,6,4,5,5,12,2,0
8,4,4,8,6,7,12,11,8,14,4,14,7,4,6,8,6,5,20,6,6,11,5,10,15,7,15,7,6,7,5,20,2,4,5,6,11,14,6,10,12,5,2,20,5,3,12,8,4,19,7,8,15,4,6,2,11,12,11,5,0
0,4,2,27,5,3,3,5,11,5,2,7,2,8,3,4,6,6,17,4,7,7,19,11,6,2,7,8,4,6,10,39,0,2,1,10,10,29,7,1,8,3,3,0,13,1,8,22,7,13,0,1,11,11,2,3,8,1,5,5,0
2,0,1,8,2,7,3,6,3,11,1,7,4,6,4,6,3,3,15,3,8,6,5,8,3,4,2,1,4,15,5,4,3,2,7,12,2,1,5,2,13,2,1,0,4,2,11,11,6,8,4,2,5,1,4,3,9,0,4,16,0
0,0,0,0,0,9,6,0,8,2,3,7,1,3,2,1,0,3,10,0,5,4,4,5,3,3,1,1,2,5,5,5,2,0,4,4,7,4,2,1,12,3,4,0,6,3,5,6,2,7,5,3,4,0,1,1,9,0,4,7,0
11,6,18,2,4,8,9,10,6,4,16,5,13,7,5,7,17,6,6,16,6,3,3,5,6,9,2,11,6,3,5,6,3,29,10,8,7,1,7,29,5,19,11,46,1,17,4,4,6,6,5,14,5,3,15,11,6,20,11,2,0
2,23,4,0,4,1,4,3,18,5,4,2,8,4,4,3,3,7,7,3,0,1,2,16,1,7,2,3,5,4,5,6,2,5,7,1,9,7,1,3,4,4,27,2,3,1,7,4,5,8,3,0,1,0,3,0,4,1,1,12,0
7,4,1,1,5,4,3,3,7,1,3,3,7,5,1,5,0,5,7,7,7,0,6,5,0,0,0,3,4,3,6,13,8,2,6,3,2,2,5,2,4,9,18,0,5,3,3,4,2,6,3,1,4,0,1,5,3,6,1,5,0
3,1,0,2,1,0,1,0,0,0,2,0,0,2,5,2,0,0,1,0,0,3,2,0,0,3,1,3,0,3,1,2,1,0,3,3,2,1,1,2,6,1,0,13,3,0,2,2,1,1,4,0,0,0,0,0,4,2,1,4,0
0,8,0,13,3,0,0,0,3,0,1,0,0,1,2,1,0,3,0,0,0,0,2,10,1,0,1,5,6,0,4,9,3,1,0,2,3,26,0,1,0,1,20,0,7,0,0,3,0,0,0,0,0,1,1,0,5,0,0,2,0
0,33,0,0,0,1,0,0,23,0,1,0,1,0,1,0,0,0,0,0,1,1,1,5,0,0,0,0,0,0,1,2,0,0,0,1,14,0,0,1,3,0,65,0,2,0,0,2,0,0,0,1,0,0,0,0,2,0,0,3,0
3,6,3,9,9,4,8,9,11,5,7,11,4,5,5,7,3,7,9,2,8,3,1,14,6,1,6,12,7,2,16,12,5,9,8,5,6,10,3,5,10,17,6,11,3,6,4,7,3,9,3,12,5,12,6,8,13,7,15,6,0
0,0,0,6,0,0,1,0,1,0,1,0,0,3,2,0,1,2,1,0,0,0,0,1,2,0,3,2,1,0,0,2,0,0,0,3,0,6,1,0,1,3,6,0,0,0,1,1,0,1,0,0,0,2,0,0,0,0,6,0,0
1,1,3,12,4,0,4,0,1,5,0,6,1,3,6,2,0,2,7,3,13,7,9,13,3,0,4,3,2,0,8,6,2,1,0,16,2,13,2,2,5,2,0,1,12,1,7,13,0,7,1,0,5,5,0,0,4,2,8,3,0
0,1,0,4,0,0,0,0,1,1,0,0,1,0,2,0,1,0,3,1,1,0,0,1,0,1,0,2,0,1,3,1,1,0,0,1,0,0,1,0,0,2,0,6,0,0,0,0,0,0,0,1,2,2,0,0,0,1,5,0,0
1,0,0,1,7,0,1,2,3,2,0,7,0,4,1,0,1,0,11,0,5,1,4,4,4,1,0,4,0,0,4,5,0,0,1,1,0,1,1,0,4,0,0,0,2,0,2,3,0,5,0,2,5,1,0,0,1,1,1,3,0
0,263,2,53,9,1,4,1,42,3,1,2,0,5,6,6,4,65,12,2,7,40,84,212,5,0,10,28,67,1,104,94,54,0,7,4,71,249,7,3,20,4,293,0,150,1,2,317,2,7,9,5,16,46,2,2,19,2,10,10,0
3,5,4,37,5,0,0,0,5,1,0,0,1,6,10,13,4,5,0,3,11,0,3,24,1,0,1,14,5,0,15,1,23,0,0,16,0,133,0,0,1,5,68,0,1,6,0,1,0,3,0,1,1,15,4,3,0,2,10,0,0
7,2,14,0,1,5,9,33,3,4,14,4,15,1,3,0,6,5,7,1,0,1,2,3,2,17,1,3,3,3,3,0,3,10,5,2,12,0,8,6,5,9,1,92,1,5,13,1,11,15,8,3,9,1,2,3,8,4,8,2,0
3,49,2,0,0,4,0,1,18,6,1,0,1,1,1,2,4,2,1,0,3,3,3,2,0,3,0,0,11,0,1,0,0,0,1,2,81,0,1,28,7,0,30,1,13,2,1,8,3,2,1,5,0,0,2,0,10,0,0,7,0
2,0,0,1,1,3,1,1,4,3,2,2,0,4,1,1,0,1,6,2,2,2,2,5,5,1,1,1,1,1,2,5,0,1,2,5,0,3,2,0,6,1,0,0,4,1,7,0,0,5,0,1,4,2,2,0,6,0,2,4,0
1,2,0,0,0,5,0,0,2,1,0,1,0,1,0,0,3,0,1,0,3,3,8,6,0,1,1,1,5,0,2,1,0,0,6,2,6,1,0,4,6,0,0,0,10,0,0,14,1,1,0,2,0,0,3,2,6,1,1,4,0
4,38,7,43,15,3,6,1,31,1,2,2,3,9,12,15,7,35,11,9,7,13,21,42,11,0,8,33,35,1,25,31,56,4,3,26,12,85,5,4,27,19,114,4,32,11,4,47,1,9,1,7,10,33,4,5,18,12,14,7,0
5,18,23,32,14,22,38,29,19,12,14,32,13,17,16,13,17,18,30,16,24,15,37,19,12,36,14,12,14,19,27,33,7,32,29,22,25,15,20,12,40,11,6,2,30,9,38,29,24,32,14,24,22,7,12,13,28,24,21,19,0
4,3,1,2,1,3,11,1,5,2,2,2,2,2,4,6,4,10,5,3,3,4,5,7,2,0,0,5,6,2,6,6,4,3,6,1,7,6,5,4,8,7,7,3,4,4,4,3,2,9,6,5,4,4,3,2,5,1,6,3,0
1,4,0,1,0,2,1,0,2,3,1,2,1,2,0,1,2,0,3,0,0,0,0,1,2,0,1,0,2,0,1,0,1,0,2,1,5,0,2,4,0,1,1,1,1,2,1,0,2,1,7,0,2,0,0,0,2,0,0,0,0
16,1,7,30,11,2,19,5,15,10,6,8,4,21,28,30,4,7,28,7,24,9,5,23,18,10,15,21,2,3,32,17,20,3,9,21,4,108,10,1,11,31,15,3,5,2,18,8,9,23,12,6,12,18,4,1,10,5,24,2,0
7,5,9,4,3,9,10,14,8,11,7,3,12,6,8,13,1,2,7,4,10,6,6,11,2,10,4,5,4,6,10,4,3,12,5,7,11,8,7,8,9,7,8,20,9,1,11,21,3,10,7,9,10,5,5,3,6,2,6,6,0
3,1,0,5,2,4,4,1,6,3,0,1,4,2,4,3,1,1,5,0,4,4,4,1,2,4,5,4,0,4,1,11,1,1,2,3,3,2,5,3,9,0,0,0,1,0,0,11,7,5,1,3,4,0,1,1,5,3,2,6,0
0,2,1,9,1,0,0,0,8,1,0,0,0,4,3,2,0,6,0,0,3,0,1,25,2,0,0,21,1,0,21,19,7,0,0,3,0,36,0,0,3,6,23,0,6,2,1,23,0,0,0,3,0,32,1,2,0,0,2,1,0
4,1,0,9,2,3,2,0,6,1,5,2,2,3,3,6,0,0,5,0,7,3,1,6,4,2,1,1,3,1,2,5,5,1,1,9,1,10,0,1,4,4,0,0,12,0,2,12,2,1,1,1,2,4,0,2,1,0,0,6,0
11,47,26,14,8,17,19,21,20,20,23,23,24,7,13,17,15,9,22,23,10,25,14,14,7,25,3,10,11,18,6,7,8,24,48,9,49,21,11,24,19,23,23,46,43,8,21,15,14,19,24,15,15,15,14,8,19,15,16,24,0
27,121,13,61,14,10,28,18,93,40,71,20,41,41,36,23,24,73,49,26,6,20,16,99,80,18,69,25,49,16,66,41,74,23,62,9,58,98,30,32,31,90,408,56,93,15,16,77,36,47,60,16,15,26,23,23,25,63,26,6,0
1,0,0,15,6,0,1,0,0,2,0,3,0,1,1,0,0,8,1,0,1,5,5,7,3,0,3,8,4,0,13,6,9,0,0,1,0,36,1,0,1,2,15,0,2,2,0,3,0,3,0,0,2,6,0,2,1,0,4,0,0
3,0,0,2,1,3,2,1,6,2,4,5,1,4,1,6,0,0,13,1,0,1,2,5,2,3,0,0,1,6,4,2,0,1,1,3,5,4,4,3,9,1,0,1,2,4,0,6,3,2,3,1,1,1,0,0,6,2,2,5,0
1,3,0,2,2,0,1,0,4,1,0,0,0,0,2,1,0,10,0,0,0,0,0,6,1,0,0,15,8,0,4,3,22,0,0,1,0,3,1,0,1,5,38,0,1,0,0,0,0,0,0,0,0,20,0,0,0,0,3,0,0
0,0,1,2,1,0,1,0,1,3,2,3,4,2,4,0,0,2,1,1,2,2,0,1,2,4,1,0,0,3,4,6,0,1,1,0,0,1,0,1,3,0,0,0,1,0,2,2,4,4,0,3,1,0,2,0,3,0,1,1,0
1,0,1,4,8,4,6,2,4,1,2,7,1,4,3,4,0,2,7,2,3,2,3,3,3,3,2,7,1,3,1,4,0,0,0,1,3,3,2,1,10,0,2,0,5,4,2,6,6,9,2,2,3,4,2,1,9,1,5,3,0
0,0,0,1,3,2,2,0,2,2,3,2,3,4,1,1,1,1,3,0,0,2,2,2,3,1,5,0,3,2,1,1,2,1,0,0,0,1,2,1,2,0,5,1,3,0,0,4,1,1,11,0,2,1,0,0,2,0,0,2,0
1,76,1,14,4,2,0,0,11,0,0,3,1,3,7,5,0,61,0,1,0,2,4,33,4,0,10,12,40,0,26,19,36,0,1,2,9,148,1,0,1,16,187,0,6,0,0,3,1,1,0,0,0,15,0,1,1,0,5,0,0
4,2,1,3,7,0,3,1,6,2,3,0,2,3,5,3,0,5,3,8,2,2,4,5,11,1,10,10,2,4,3,3,4,0,8,4,4,3,5,3,5,3,5,2,3,2,2,3,0,4,3,2,1,5,3,10,5,2,4,2,0
3,0,0,0,1,1,0,1,0,0,3,1,1,0,1,6,0,1,0,0,0,2,2,1,0,0,0,0,1,0,4,2,0,3,1,0,2,2,1,1,1,0,0,4,5,0,0,3,0,0,11,0,1,0,1,2,3,2,0,2,0
