0,1,2,3,4,5,6,7,8,9,target
45,55,55,34,31,44,51,32,49,38,1
44,38,55,27,25,29,51,38,44,31,1
47,72,43,51,27,76,50,37,38,21,1
40,44,53,44,44,41,62,27,58,57,1
28,32,43,41,27,80,46,36,46,35,1
55,61,74,66,43,31,74,44,86,57,1
43,36,48,30,42,73,48,35,35,33,1
55,46,56,63,32,48,55,39,47,30,1
39,46,46,40,32,56,43,13,52,31,1
34,76,63,25,28,74,41,30,32,26,1
65,59,63,74,42,54,98,65,116,38,1
43,70,73,34,41,86,58,38,44,38,1
28,37,38,30,19,62,32,25,25,15,1
38,66,36,22,22,41,35,23,33,26,1
39,44,53,28,27,87,33,15,42,24,1
28,37,53,34,19,74,26,16,23,19,1
37,78,56,44,35,76,43,38,39,42,1
34,100,52,49,30,75,40,31,44,23,1
47,54,67,36,36,60,47,30,46,26,1
37,49,42,38,21,69,45,36,29,28,1
44,49,50,32,15,69,30,19,28,12,1
134,52,77,34,28,59,51,19,50,24,1
25,46,57,20,27,94,37,17,30,28,1
57,91,81,76,90,60,103,49,80,70,1
74,105,70,55,56,76,86,50,76,57,1
37,58,58,29,29,86,46,21,30,32,1
35,83,73,61,59,59,74,27,64,38,1
61,67,79,48,36,75,66,37,70,35,1
65,37,52,43,41,60,69,54,58,31,1
100,38,60,39,48,39,74,59,70,39,1
76,46,42,35,32,86,59,57,44,35,1
85,69,69,42,55,67,105,104,90,57,1
74,70,31,30,36,80,55,51,48,27,1
94,25,65,94,74,31,134,149,128,66,1
95,34,77,40,43,74,69,67,45,43,1
42,51,56,59,39,79,58,53,52,41,1
62,65,52,49,39,235,48,78,43,32,1
95,44,60,65,69,45,107,98,80,67,1
103,33,72,51,35,58,73,71,55,48,1
76,69,69,36,55,47,85,53,83,52,1
146,71,96,88,74,87,117,109,78,93,1
103,43,47,57,48,61,64,74,83,45,1
116,33,58,104,79,34,130,122,137,90,1
69,56,70,40,58,76,65,65,57,39,1
93,32,45,53,43,63,68,91,45,50,1
83,33,53,47,52,83,63,100,57,47,1
87,31,38,49,49,51,69,71,68,48,1
104,46,57,38,44,57,63,68,65,45,1
80,61,56,37,40,69,58,80,41,42,1
23,36,41,36,17,151,20,26,7,14,1
51,42,41,56,20,70,31,33,30,19,1
26,48,69,59,32,88,33,25,38,23,1
44,77,57,35,40,38,60,25,47,22,1
66,54,66,53,46,29,70,47,60,38,1
45,43,48,96,57,21,74,43,84,62,1
49,37,43,45,28,51,35,64,27,25,1
37,46,49,25,30,114,21,22,31,19,1
22,35,34,38,21,113,24,19,19,23,1
29,41,41,35,29,91,21,27,20,21,1
50,53,47,56,24,37,52,50,42,24,1
79,37,56,47,45,47,59,59,46,38,1
53,50,43,42,48,91,61,47,51,42,1
68,24,64,31,38,32,57,74,39,31,1
50,33,45,50,42,32,46,45,49,39,1
37,46,54,33,20,105,20,23,29,22,1
27,44,35,38,17,148,9,19,8,12,1
56,30,45,31,20,65,33,33,34,27,1
73,35,69,55,39,61,51,70,50,49,1
64,61,46,23,26,25,57,31,43,17,1
54,68,54,36,31,50,48,43,45,28,1
60,67,85,44,35,49,43,44,53,40,1
49,25,33,51,45,30,56,44,58,35,1
66,44,53,55,60,25,72,45,50,44,1
86,31,42,38,31,25,60,74,50,36,1
22,62,48,19,19,69,21,27,16,24,1
63,51,51,38,36,54,47,60,62,34,1
46,89,76,44,49,87,49,40,33,45,1
44,55,52,33,18,129,34,36,30,34,1
52,59,55,51,42,56,56,56,63,54,1
48,46,46,49,42,70,52,54,52,43,1
55,54,32,41,35,69,38,67,47,36,1
42,50,50,36,40,97,54,37,46,26,1
50,91,50,24,29,238,21,46,27,19,1
62,57,36,46,30,76,48,72,52,40,1
64,38,42,19,41,143,39,49,29,36,1
79,63,75,51,39,65,40,51,40,33,1
57,82,47,34,33,43,56,43,47,31,1
98,31,51,59,31,48,63,88,58,49,1
61,38,38,46,32,42,47,56,43,29,1
153,44,71,70,55,70,82,120,78,67,1
61,72,48,36,34,59,44,49,63,39,1
68,95,63,49,38,58,54,76,57,39,1
95,69,80,51,60,78,71,61,64,49,1
66,75,47,43,48,79,58,55,39,56,1
63,27,36,38,35,15,65,46,56,31,1
23,37,36,14,12,133,17,24,15,14,1
27,60,61,34,50,39,35,21,47,35,1
48,52,64,77,39,41,63,13,74,56,1
52,45,54,35,46,68,64,47,64,41,1
36,69,51,39,36,39,42,23,42,40,1
36,68,59,49,37,40,71,39,60,47,1
96,74,26,26,11,44,33,47,27,12,1
41,35,54,38,47,24,38,30,35,34,1
31,44,35,30,41,77,42,23,37,38,1
53,33,52,39,37,52,67,27,60,34,1
47,37,45,51,36,63,50,36,51,24,1
52,33,34,36,50,62,72,48,56,53,1
44,45,38,53,36,46,49,23,43,25,1
38,38,42,51,49,60,46,31,46,60,1
47,59,41,39,36,47,54,22,48,34,1
24,26,30,31,19,80,30,37,19,26,1
62,23,34,24,10,56,28,70,26,21,1
35,42,55,21,22,61,30,28,30,22,1
50,26,41,29,26,91,41,54,30,25,1
25,50,43,44,44,97,64,25,42,37,1
39,38,40,33,40,45,49,30,34,33,1
37,30,33,42,28,62,47,26,41,32,1
33,29,33,34,24,84,33,21,46,28,1
47,53,52,47,25,67,39,31,38,33,1
111,47,34,40,44,59,57,97,47,41,1
58,54,38,93,73,33,82,68,75,61,1
38,60,58,58,48,67,56,25,52,44,1
42,61,65,74,65,53,118,45,110,65,1
46,48,33,25,28,77,33,37,38,35,1
52,53,62,35,23,52,36,24,36,25,1
44,42,48,35,21,53,43,25,35,22,1
58,38,72,36,26,42,21,27,38,21,1
73,53,56,37,33,58,41,44,38,29,1
40,58,75,48,44,48,69,19,45,52,1
46,41,42,47,37,22,73,46,74,35,1
48,62,51,48,46,36,72,45,75,54,1
40,61,60,34,33,54,78,21,49,41,1
28,90,54,45,50,78,45,25,49,43,1
46,62,60,63,42,63,54,52,61,56,1
41,56,60,44,53,28,73,35,81,57,1
28,49,53,66,64,27,63,28,52,65,1
59,43,68,43,40,63,54,37,40,37,1
55,37,64,49,48,33,55,45,43,38,1
33,40,51,17,24,77,43,22,40,25,1
66,47,56,60,62,50,74,54,70,63,1
21,28,37,45,65,22,74,42,49,60,1
80,17,27,36,30,44,79,46,84,31,1
64,58,58,30,23,54,53,39,48,35,1
33,26,30,28,32,69,34,17,29,16,1
81,58,45,77,65,34,126,76,105,77,1
52,24,28,17,21,69,23,32,21,16,1
100,42,35,31,19,31,49,75,54,23,1
62,26,33,54,38,28,64,53,58,39,1
28,24,43,98,58,27,91,20,94,56,1
41,51,72,55,64,52,99,47,69,58,1
43,29,39,35,41,27,64,35,60,46,1
56,18,31,29,30,63,42,30,29,18,1
40,60,63,53,46,49,50,27,55,42,1
52,30,52,40,19,57,49,34,47,27,1
25,65,63,38,45,43,69,18,63,37,1
66,54,42,58,62,31,105,51,83,49,1
58,26,31,30,15,90,38,54,27,20,1
58,58,109,51,56,52,85,37,71,39,1
66,29,38,35,18,48,31,28,39,20,1
56,59,65,69,59,66,69,35,60,42,1
20,66,39,30,24,164,20,21,18,20,1
112,69,63,59,36,40,36,59,45,36,1
58,92,63,100,79,58,82,62,87,59,1
41,65,61,47,52,43,43,21,40,59,1
33,56,48,63,49,32,57,25,49,52,1
26,70,49,61,48,53,50,36,40,43,1
44,89,75,70,58,53,48,42,45,59,1
33,52,53,55,41,42,69,39,49,46,1
53,86,52,74,53,34,56,45,57,47,1
51,67,70,57,44,60,54,31,42,44,1
45,70,64,84,53,56,44,34,41,53,1
42,80,51,76,68,76,61,26,47,48,1
36,61,77,64,42,47,43,52,44,58,1
44,66,54,65,36,68,66,50,53,47,1
66,87,59,66,34,75,33,28,32,28,1
44,54,44,51,32,62,23,35,25,27,1
14,77,40,48,25,151,37,18,28,32,1
34,53,61,60,29,53,42,29,33,42,1
31,49,46,37,26,76,29,35,25,27,1
57,64,67,57,49,37,45,36,47,50,1
34,34,61,28,31,40,24,27,13,25,1
28,52,44,37,30,83,30,29,17,20,1
63,40,40,48,41,72,63,40,66,47,1
49,30,50,32,41,50,42,38,42,31,1
25,53,70,32,21,87,19,19,16,20,1
52,81,59,71,40,50,52,41,55,39,1
47,38,62,27,23,41,24,57,43,22,1
28,34,44,21,15,82,13,33,23,20,1
50,61,55,50,39,30,54,49,63,43,1
37,50,56,17,29,71,27,32,28,17,1
54,57,66,61,29,41,56,64,37,43,1
37,47,65,39,18,45,31,31,30,31,1
19,50,44,24,16,105,21,14,9,19,1
32,47,39,55,46,67,45,32,50,56,1
29,24,38,16,19,73,19,37,23,14,1
46,46,63,41,38,43,39,30,25,41,1
22,41,64,17,29,66,28,18,22,23,1
31,82,66,28,36,80,19,24,35,14,1
23,37,36,17,13,88,7,19,6,15,1
36,30,69,37,31,75,53,41,48,24,1
14,54,45,22,18,191,26,14,22,16,1
34,41,33,33,31,51,32,29,40,33,1
38,40,68,37,38,64,53,22,51,39,1
50,50,49,54,52,50,76,53,51,53,1
36,31,44,58,44,30,62,28,85,31,1
23,58,36,23,17,97,22,20,28,15,1
42,35,50,46,34,35,53,23,56,35,1
29,72,41,30,27,101,32,29,29,25,1
28,45,40,33,29,58,33,26,48,29,1
68,52,47,47,42,66,43,27,52,37,1
33,51,43,62,53,18,60,23,74,47,1
31,46,56,44,54,66,71,41,53,46,1
31,55,45,41,26,34,58,18,62,39,1
47,53,51,43,39,38,44,37,43,30,1
54,43,59,46,32,72,44,27,44,31,1
40,60,55,34,38,28,48,26,69,43,1
57,49,43,35,52,45,65,50,60,39,1
44,33,40,53,40,69,35,35,47,35,1
69,44,55,48,54,44,79,61,78,57,1
74,49,34,39,30,38,66,69,66,43,1
34,47,45,64,35,41,53,20,64,46,1
73,46,56,52,64,101,87,30,62,60,1
49,44,62,61,37,37,57,40,51,38,1
22,24,23,24,27,55,38,33,36,30,1
100,59,67,69,43,66,68,59,41,53,1
49,18,27,33,22,33,54,54,43,28,1
64,36,46,24,32,37,41,42,44,22,1
29,45,43,36,31,51,31,15,27,28,1
43,62,53,27,25,110,25,20,25,31,1
52,26,61,25,30,58,41,18,31,28,1
63,31,59,47,34,50,58,60,61,40,1
25,47,40,37,15,206,17,21,16,17,1
80,50,75,60,41,60,48,68,51,48,1
32,48,58,24,34,112,39,21,19,16,1
32,68,48,18,22,94,35,11,14,21,1
53,54,50,45,46,72,72,39,55,50,1
47,24,63,42,30,43,64,37,48,30,1
33,60,42,23,21,126,37,19,35,29,1
59,52,51,32,30,82,25,36,30,17,1
56,62,68,49,35,38,63,23,39,35,1
58,39,54,42,32,32,65,62,50,32,1
52,42,52,23,20,73,40,34,37,27,1
65,35,49,34,27,55,44,62,43,24,1
20,52,52,17,14,190,30,8,14,20,1
51,51,39,20,38,63,62,43,26,37,1
31,49,51,24,28,74,51,16,36,29,1
57,38,51,30,42,40,51,72,47,34,1
55,40,58,28,30,51,43,28,30,40,1
48,60,58,29,32,101,43,36,34,24,1
57,58,60,30,39,46,53,39,38,37,1
58,78,54,30,17,81,45,38,29,22,1
55,41,61,24,46,78,45,39,31,35,1
31,48,47,26,19,51,52,21,39,19,1
73,33,59,73,45,57,84,76,74,46,1
175,30,27,24,16,40,55,56,37,21,1
42,35,53,45,47,41,78,40,52,38,1
37,48,57,39,30,52,55,34,49,39,1
26,57,43,33,42,134,47,33,37,25,1
61,53,39,12,11,102,29,33,26,14,1
72,32,43,20,19,52,43,91,38,30,1
40,37,52,21,35,42,55,23,37,35,1
45,54,37,26,34,46,67,44,52,38,1
53,39,59,31,49,55,47,50,38,39,1
35,21,26,32,22,87,41,32,33,22,1
30,82,48,24,27,62,37,22,25,29,1
50,36,46,41,45,40,60,41,55,53,1
32,71,36,13,28,100,30,18,16,23,1
39,74,73,42,46,73,82,19,69,43,1
40,61,34,41,35,71,34,19,20,34,1
36,35,59,43,22,41,41,29,40,31,1
41,39,34,20,18,37,23,21,33,15,2
45,30,35,20,25,26,18,26,23,13,2
31,26,48,20,13,45,23,23,23,13,2
23,30,25,25,15,31,23,13,25,16,2
38,33,40,26,26,28,28,19,22,20,2
32,34,48,31,32,24,41,35,32,24,2
24,20,39,10,28,31,22,22,23,15,2
39,42,37,21,18,39,18,21,18,18,2
18,19,25,26,15,38,17,15,16,12,2
28,29,38,19,13,35,19,21,20,12,2
24,43,33,17,11,33,15,9,16,17,2
23,37,22,33,21,32,38,22,29,22,2
25,33,41,24,20,35,22,24,23,13,2
19,40,30,36,22,41,28,7,18,26,2
15,35,35,26,18,43,29,15,35,29,2
16,45,45,29,17,43,33,3,35,18,2
19,38,30,32,21,36,26,21,24,14,2
25,43,35,22,11,40,17,11,13,15,2
31,31,33,20,18,35,26,33,22,17,2
15,41,25,25,27,19,30,16,27,20,2
29,26,39,36,30,22,44,29,52,42,2
27,28,32,15,17,49,24,31,16,18,2
31,46,36,22,26,33,34,34,31,23,2
30,32,35,32,30,30,47,31,30,33,2
28,43,33,16,20,30,30,30,27,23,2
23,34,37,18,16,62,23,25,14,17,2
20,32,40,20,15,22,26,21,18,18,2
24,29,31,22,27,38,35,23,20,24,2
34,32,31,23,19,21,26,30,24,25,2
31,39,38,20,16,30,41,44,30,21,2
29,36,35,23,32,19,26,40,20,27,2
22,27,23,26,20,14,30,30,18,20,2
14,23,32,20,16,14,16,14,14,12,2
29,40,28,16,21,26,19,22,13,14,2
27,19,28,38,28,20,34,35,24,26,2
36,31,26,21,21,21,34,29,25,21,2
20,47,29,31,24,18,42,29,32,36,2
38,36,22,25,24,27,33,23,19,21,2
28,38,40,15,15,32,25,21,22,13,2
46,38,34,25,19,24,39,27,25,25,2
20,35,34,21,34,17,27,32,22,29,2
48,34,32,18,23,49,15,40,19,18,2
35,37,32,16,13,46,19,34,10,14,2
33,41,40,18,14,21,17,29,12,18,2
15,31,47,18,21,43,38,7,30,21,2
33,15,24,12,14,20,9,16,13,16,2
28,27,27,16,20,47,10,24,11,10,2
31,20,47,14,24,30,22,30,16,14,2
39,31,31,29,42,25,34,18,31,30,2
25,19,32,19,16,31,22,13,18,18,2
31,38,36,9,25,42,34,22,24,23,2
26,34,27,33,27,35,33,19,21,24,2
30,23,37,25,23,43,32,17,20,17,2
26,23,36,24,20,42,12,22,17,19,2
44,25,30,21,13,51,15,38,20,12,2
32,20,31,14,23,38,28,31,18,25,2
45,22,22,23,28,39,33,17,27,30,2
41,26,27,20,16,22,27,21,24,13,2
43,13,33,21,15,24,23,29,21,17,2
41,22,30,21,13,35,25,26,17,21,2
39,10,29,17,21,25,39,24,21,12,2
44,18,30,18,12,35,27,35,34,21,2
22,19,37,9,15,27,13,24,18,15,2
41,25,42,18,19,29,25,36,27,15,2
20,28,33,21,28,33,28,25,15,16,2
38,15,30,12,16,38,26,31,19,10,2
28,30,32,16,13,36,21,24,17,12,2
24,26,36,20,20,23,15,16,21,15,2
27,20,35,30,19,22,22,15,35,23,2
31,24,41,20,22,21,31,25,28,23,2
29,22,41,29,30,31,24,31,39,18,2
27,32,27,24,13,30,29,13,24,24,2
22,22,56,20,18,29,25,15,22,18,2
23,20,26,22,16,23,22,18,27,15,2
23,14,32,37,17,13,35,26,33,33,2
38,15,39,21,19,36,29,22,31,19,2
36,30,24,25,25,18,32,23,30,16,2
25,22,25,20,23,27,19,11,19,15,2
24,27,39,8,24,26,27,21,25,19,2
25,34,40,28,16,18,32,20,28,19,2
23,25,39,29,15,19,18,22,33,20,2
16,26,36,24,29,21,38,11,30,24,2
26,38,30,20,21,27,26,19,20,18,2
24,25,33,8,20,26,20,25,20,23,2
28,20,28,25,16,23,31,26,36,25,2
20,19,43,36,17,27,34,19,24,22,2
21,29,36,13,17,20,28,23,24,20,2
22,48,34,29,14,21,28,18,26,11,2
22,28,50,19,14,33,27,15,22,22,2
44,28,24,33,31,47,47,33,34,29,2
49,37,28,31,31,61,43,61,32,23,2
47,39,27,19,19,64,32,37,39,23,2
29,34,42,32,33,39,45,35,36,26,2
40,51,25,37,35,43,51,51,35,36,2
51,41,43,25,29,49,55,46,39,43,2
33,30,27,23,23,47,27,28,27,21,2
37,37,23,38,29,44,30,38,35,18,2
52,19,34,29,19,46,37,39,34,26,2
41,21,44,27,22,29,25,32,32,24,2
54,34,27,52,25,44,37,47,37,27,2
46,41,53,25,26,65,32,46,18,31,2
56,35,38,29,34,44,35,54,36,27,2
43,14,35,15,14,29,22,34,23,21,2
61,33,29,38,32,35,43,44,36,28,2
31,50,37,25,18,61,23,22,30,29,2
48,39,30,29,26,43,36,50,36,26,2
31,35,44,33,26,72,32,41,30,21,2
47,28,38,26,17,83,28,32,25,21,2
54,32,22,31,24,38,30,26,30,18,2
57,31,24,30,32,41,35,42,37,25,2
50,29,34,32,27,39,33,54,30,27,2
40,27,24,32,23,40,44,29,48,28,2
23,47,36,13,17,33,39,18,18,18,2
34,35,51,21,11,100,19,19,26,21,2
16,33,40,10,9,32,11,8,10,12,2
30,26,47,13,29,33,26,23,21,26,2
23,18,27,15,12,33,13,13,13,10,2
23,37,33,19,14,34,20,18,18,13,2
23,27,61,16,8,37,10,13,13,15,2
29,31,29,17,14,35,25,26,33,20,2
23,40,34,32,23,27,42,12,32,28,2
24,45,25,24,21,23,28,20,22,22,2
33,23,38,15,18,19,15,12,13,17,2
24,42,24,18,16,23,22,12,21,23,2
28,38,43,18,19,24,22,18,25,11,2
27,48,42,15,19,27,21,9,21,9,2
12,28,28,11,9,40,10,12,8,12,2
26,16,32,18,11,38,21,16,19,12,2
21,34,38,17,13,40,18,16,13,13,2
22,40,33,15,23,22,16,16,11,15,2
30,35,40,18,7,33,23,20,18,19,2
35,34,40,19,23,34,25,13,18,24,2
27,24,40,25,19,23,23,15,11,14,2
35,20,18,24,11,30,24,31,17,16,2
20,48,56,27,29,28,37,11,33,18,2
33,15,30,16,15,36,28,35,29,17,2
24,34,27,13,21,60,22,17,21,18,2
26,16,21,19,16,30,30,34,27,28,2
48,14,25,19,10,13,23,37,28,11,2
21,19,25,19,13,18,25,25,28,16,2
30,18,32,26,20,29,18,24,18,21,2
25,15,30,24,12,51,25,29,17,21,2
27,14,20,24,10,29,21,14,15,18,2
16,27,29,26,18,36,30,7,15,19,2
22,28,22,21,12,34,21,17,22,18,2
32,44,32,19,10,16,19,19,19,22,2
21,19,24,30,15,30,23,21,32,18,2
30,21,39,26,16,25,24,25,34,21,2
37,25,37,30,11,22,27,17,30,13,2
23,30,25,23,19,15,26,24,22,18,2
23,20,21,27,13,55,25,24,20,8,2
35,17,26,25,17,24,31,25,28,22,2
34,22,22,33,13,19,30,23,31,18,2
26,17,21,30,10,22,27,20,30,16,2
26,21,27,22,13,39,24,15,22,17,2
22,39,33,32,16,32,27,18,18,23,2
40,16,28,29,18,25,31,37,20,15,2
32,28,34,20,12,43,23,23,19,22,2
41,33,35,22,27,50,30,19,30,22,2
39,38,34,19,19,35,35,25,26,15,2
38,42,34,26,21,47,36,24,40,20,2
37,23,30,25,7,36,24,28,26,14,2
34,30,37,28,12,50,29,18,28,19,2
42,36,41,16,13,45,25,37,23,11,2
42,14,32,20,17,38,17,28,17,14,2
32,28,39,9,13,26,26,32,26,19,2
34,29,32,14,15,28,18,20,16,14,2
37,45,29,26,15,42,36,30,31,12,2
35,21,31,19,14,31,29,13,25,21,2
19,24,32,24,19,25,21,20,9,23,2
31,29,41,19,24,28,32,20,27,30,2
28,16,28,11,26,29,20,22,19,18,2
41,18,35,19,16,22,30,29,26,11,2
18,38,34,18,20,26,29,11,22,19,2
17,47,37,17,16,41,25,15,24,18,2
29,45,29,39,26,27,60,25,48,31,2
19,29,46,23,27,42,37,24,29,17,2
22,29,29,13,10,29,21,11,15,10,2
16,46,19,19,15,26,30,14,22,17,2
21,34,35,22,26,45,27,15,22,21,2
16,30,43,24,16,30,25,18,21,15,2
16,42,40,21,28,43,28,12,26,26,2
28,40,29,22,17,38,21,13,24,16,2
33,32,43,28,30,20,32,26,39,18,2
22,35,31,22,18,37,35,23,24,18,2
31,34,41,19,14,33,21,13,25,12,2
34,37,48,24,15,41,30,7,30,16,2
18,24,43,17,20,29,30,19,31,24,2
24,51,43,24,26,51,37,15,21,17,2
26,62,39,31,25,31,36,27,28,17,2
17,42,44,23,24,49,27,20,18,21,2
15,49,37,32,34,40,38,14,38,23,2
39,40,50,33,26,39,39,24,44,22,2
45,19,27,20,18,38,44,39,25,22,2
35,14,27,14,22,23,34,36,41,22,2
43,33,31,22,18,21,37,32,27,21,2
44,26,30,12,31,36,40,52,44,25,2
32,25,27,14,23,28,34,37,38,15,2
58,8,30,38,27,16,74,84,58,36,2
53,17,34,32,24,25,32,34,30,23,2
29,30,37,21,30,33,32,20,22,17,2
49,27,38,33,24,54,30,49,22,31,2
37,27,36,35,36,27,45,36,37,34,2
56,15,28,25,19,18,36,31,27,25,2
44,18,34,13,25,32,27,30,26,21,2
52,25,44,28,39,29,43,60,35,40,2
61,26,26,27,21,30,33,40,38,19,2
45,18,38,18,19,25,38,39,32,19,2
45,31,32,18,18,22,26,46,37,23,2
59,15,30,32,22,29,42,49,30,31,2
36,19,34,15,18,24,31,28,23,15,2
37,16,27,26,25,22,41,36,36,25,2
42,30,41,13,19,27,21,30,24,21,2
45,32,32,20,19,34,25,31,24,20,2
19,33,42,32,11,42,15,23,5,8,2
41,24,32,42,10,28,18,30,17,12,2
20,27,48,26,24,32,23,21,28,14,2
29,46,42,19,23,17,34,22,20,10,2
31,27,36,35,25,17,28,33,36,26,2
25,27,31,29,26,14,25,25,23,20,2
30,30,37,21,17,23,21,29,17,12,2
39,31,45,18,26,39,25,29,27,18,2
21,28,26,19,13,46,15,20,10,12,2
22,22,35,18,15,34,13,22,11,13,2
19,31,21,24,15,18,28,27,22,8,2
58,38,28,22,22,19,28,40,21,21,2
21,24,31,28,22,26,28,30,28,28,2
37,20,35,17,26,21,23,23,13,21,2
28,15,27,26,25,20,21,34,28,23,2
28,25,36,26,19,24,16,21,28,13,2
22,19,35,31,13,37,11,20,12,9,2
41,21,37,27,18,16,21,21,22,26,2
46,19,43,39,24,28,34,49,34,28,2
29,25,32,17,16,12,40,30,21,15,2
38,36,34,28,22,24,33,35,24,18,2
30,40,43,24,26,22,22,29,25,21,2
46,15,24,36,24,16,46,36,37,21,2
39,29,36,25,31,17,38,32,25,29,2
34,21,29,24,15,17,31,38,33,22,2
22,36,26,14,11,30,21,25,13,12,2
29,34,37,20,18,34,25,37,35,18,2
30,48,40,13,31,33,27,39,25,25,2
34,41,20,15,15,46,16,30,21,26,2
34,32,34,14,20,30,17,36,12,23,2
22,24,29,24,20,23,37,24,22,29,2
25,42,16,16,23,33,22,23,22,20,2
28,25,34,22,20,35,25,21,26,17,2
31,40,31,17,18,43,17,33,17,15,2
23,26,35,21,21,27,22,31,23,22,2
31,28,20,11,17,65,23,40,17,25,2
28,38,39,12,16,31,23,30,19,14,2
37,34,26,30,18,18,37,35,38,22,2
52,20,22,26,25,24,42,50,27,20,2
33,28,23,31,26,28,30,31,18,18,2
61,18,23,28,21,29,43,52,48,36,2
28,45,34,17,15,29,32,32,37,22,2
27,54,34,22,22,25,20,25,19,23,2
46,37,47,30,19,33,36,27,30,25,2
37,52,27,15,31,34,40,31,33,30,2
48,20,26,17,25,15,43,36,34,26,2
20,24,27,11,13,45,16,25,15,14,2
19,28,30,26,32,38,23,15,23,21,2
8,44,38,34,14,35,25,1,22,19,2
28,26,44,24,18,21,23,26,28,21,2
29,32,43,23,31,21,33,22,31,28,2
25,35,47,28,26,21,31,21,24,32,2
27,44,27,24,15,22,22,23,16,9,2
21,21,39,26,29,25,29,19,25,27,2
26,31,25,20,29,32,31,19,28,25,2
30,21,25,23,29,19,30,19,29,22,2
30,24,30,32,22,39,30,29,31,16,2
33,28,25,17,34,30,41,32,36,38,2
29,20,33,31,25,21,41,11,35,22,2
28,21,30,26,29,24,28,31,38,35,2
23,51,24,26,15,25,35,16,27,19,2
24,15,26,23,19,34,21,30,27,22,2
22,25,31,14,11,37,25,27,24,18,2
25,20,45,16,15,30,16,18,16,20,2
33,25,24,25,13,23,34,22,24,15,2
18,29,26,29,26,37,48,22,28,27,2
19,26,31,20,24,27,26,17,29,22,2
20,25,20,25,15,30,31,18,23,21,2
25,24,22,26,18,41,26,20,34,15,2
25,31,30,19,23,48,32,23,21,30,2
33,36,16,26,24,38,26,44,33,27,2
30,35,27,32,23,22,25,26,27,16,2
19,24,22,15,21,28,30,17,28,19,2
19,27,31,26,30,24,47,15,46,22,2
21,26,19,9,11,35,19,33,19,15,2
42,40,44,18,18,34,32,26,21,19,2
16,27,32,25,19,23,26,9,19,18,2
31,29,17,12,22,31,17,19,19,18,2
33,29,18,14,10,18,17,22,12,9,2
24,21,23,22,28,20,31,12,22,29,2
23,26,32,21,20,22,33,24,32,17,2
16,39,36,23,22,29,38,12,41,20,2
28,34,37,25,18,21,33,13,38,19,2
21,38,28,30,21,33,27,15,23,18,2
20,30,24,42,33,27,22,30,35,28,2
17,19,21,27,28,10,43,16,41,32,2
24,29,26,35,36,14,39,23,34,43,2
31,29,29,29,17,25,24,16,27,19,2
28,19,34,15,13,18,20,24,14,13,2
30,26,29,9,15,30,25,26,28,14,2
37,22,27,21,26,36,34,33,30,27,2
14,23,30,29,26,17,35,20,32,38,2
58,14,21,19,16,38,42,42,27,20,2
32,26,27,15,19,27,28,30,28,18,2
27,22,28,17,14,32,24,18,16,6,2
39,27,28,42,25,23,73,34,58,37,2
49,12,27,12,17,30,19,30,12,16,2
53,20,21,8,13,16,28,39,24,17,2
43,13,18,20,16,19,26,34,23,15,2
21,24,38,30,34,24,38,8,38,26,2
20,31,33,31,40,34,47,27,32,33,2
31,11,28,22,25,18,42,20,33,22,2
32,19,23,19,22,43,21,19,13,9,2
25,55,37,30,21,34,30,12,26,17,2
30,15,22,19,12,40,21,18,29,12,2
18,47,40,19,25,34,43,16,30,22,2
30,30,29,41,34,18,65,27,43,35,2
37,8,18,10,11,25,22,22,18,11,2
31,43,65,20,22,23,40,15,40,15,2
64,29,35,37,19,51,28,27,37,21,2
49,31,37,31,29,23,29,31,36,20,2
16,44,38,34,17,34,18,20,16,22,2
49,49,44,44,22,21,18,27,15,25,2
16,41,29,58,43,32,31,31,40,38,2
23,42,39,32,25,23,10,13,13,25,2
22,45,30,42,28,16,28,15,24,30,2
15,50,30,45,34,20,22,30,22,39,2
36,44,33,55,29,18,26,21,29,42,2
17,27,28,33,19,14,28,17,22,25,2
15,40,26,40,27,20,27,20,28,26,2
38,37,41,35,33,31,25,40,19,36,2
26,43,43,47,22,28,16,21,13,30,2
24,41,37,39,31,26,24,19,24,28,2
11,39,32,37,19,22,20,27,16,30,2
17,42,33,30,30,28,23,23,18,31,2
24,48,38,40,27,21,14,12,15,22,2
13,34,37,41,21,24,15,33,20,32,2
13,45,29,34,17,30,21,19,16,24,2
17,32,35,36,25,19,29,11,21,21,2
14,35,31,32,23,21,11,18,13,14,2
23,33,42,21,25,19,15,23,17,24,2
29,31,37,10,11,25,11,21,13,16,2
18,32,41,16,19,31,14,29,11,16,2
35,31,24,13,13,32,25,21,20,19,2
25,21,43,16,26,25,19,28,16,18,2
14,32,43,14,15,61,13,18,12,17,2
20,39,42,27,20,36,22,21,18,16,2
14,34,42,14,13,25,15,21,24,13,2
21,25,30,17,13,29,10,25,13,15,2
21,47,32,20,24,19,30,25,23,22,2
32,28,38,12,21,32,17,17,17,16,2
26,29,51,31,19,21,34,21,34,32,2
17,31,40,17,15,40,14,18,10,20,2
20,33,38,16,13,36,14,22,8,17,2
12,21,33,17,20,33,24,25,24,20,2
29,23,38,16,19,72,19,37,23,14,2
25,32,26,14,21,25,19,15,15,18,2
17,26,33,11,16,26,17,12,11,9,2
29,42,31,18,26,48,12,8,18,15,2
17,21,32,13,11,33,6,16,6,20,2
19,17,50,20,16,34,36,23,32,17,2
