0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,target
0,6,1,2,0,2,2,4,1,5,2,2,0,0,3,3,0,1,1,0,1,5,1,0,2,0,3,0,6,0,1,4,0,1,0,0,2,4,1,2,6,0,2,0,3,3,9,0,5,1,0,0,0,2,1,2,0,0,6,4,0,6,2,2,2,0,1,5,0,2,1,1,0,0,0,1,1,0,3,3,0
0,3,1,3,0,2,0,3,0,1,0,0,0,1,1,5,0,0,0,0,0,1,0,0,0,0,2,0,3,0,0,1,0,0,0,1,0,27,6,1,16,0,1,0,0,1,4,0,21,0,0,1,0,4,2,0,0,1,1,16,0,2,1,5,1,1,0,3,1,10,0,13,0,0,0,0,1,0,3,4,0
0,5,3,5,6,3,5,3,7,5,0,0,7,0,4,1,1,4,0,2,1,2,0,0,1,0,3,1,2,1,3,1,0,3,0,0,0,1,1,2,0,2,0,4,1,1,0,0,2,0,1,4,0,1,0,0,7,0,3,2,0,4,5,4,1,4,2,0,0,1,0,3,5,2,0,6,0,1,5,4,0
2,0,2,2,0,2,1,0,0,2,0,2,1,0,0,2,0,3,0,0,0,0,0,1,1,1,0,1,0,2,1,0,0,0,1,0,1,2,0,5,4,0,0,2,2,0,4,0,0,0,0,0,0,0,0,0,1,0,0,2,3,2,0,2,0,8,3,1,2,2,0,0,1,1,0,1,4,0,0,3,0
2,0,0,1,4,5,2,5,1,5,2,3,2,0,9,1,10,1,1,7,3,6,0,3,3,0,2,5,1,14,3,0,1,2,0,0,4,0,1,0,0,1,1,4,1,0,0,0,5,3,1,6,10,0,2,3,7,4,0,2,2,5,7,3,0,0,3,0,0,4,4,1,6,1,3,6,4,7,0,0,0
3,7,2,4,2,7,1,6,3,7,6,4,7,3,10,7,4,4,7,6,9,7,9,5,6,5,4,8,4,1,2,5,1,14,3,6,4,6,9,1,1,4,3,4,6,10,3,10,15,6,4,5,1,7,9,2,3,9,5,2,4,4,3,3,7,3,5,8,6,5,7,5,0,5,2,3,10,8,3,3,0
7,4,12,5,7,6,4,5,6,10,7,3,15,10,8,8,4,4,4,4,2,11,9,6,7,4,5,5,10,6,2,4,4,9,1,3,3,2,8,5,4,7,9,8,8,5,5,14,1,7,3,3,3,6,6,6,1,12,5,2,2,7,12,3,7,9,3,7,8,6,1,11,5,3,6,7,7,9,5,5,0
10,14,22,10,3,19,18,9,4,21,2,7,11,8,13,10,5,18,2,5,3,21,7,8,8,3,12,16,5,7,5,15,163,8,5,6,9,15,9,12,9,4,4,3,10,10,8,9,24,7,2,7,2,10,10,5,10,5,9,25,3,17,16,13,5,39,2,11,6,47,29,9,83,3,5,8,19,23,24,13,0
3,8,6,7,4,6,4,3,2,5,11,0,4,1,9,5,1,7,4,9,7,6,3,6,6,1,3,7,6,4,4,4,6,6,1,1,2,4,9,1,0,1,2,5,6,8,2,5,2,5,7,6,2,3,6,3,2,7,2,0,2,4,12,3,4,8,3,2,2,0,3,6,4,2,5,6,7,14,2,0,0
3,3,6,6,4,4,6,4,2,4,17,0,6,6,8,3,3,9,3,5,4,7,11,2,3,2,5,3,7,16,0,3,1,10,4,4,7,4,5,3,0,9,4,1,2,4,3,11,2,10,3,8,3,7,6,0,9,6,2,2,2,4,5,4,5,6,1,1,2,5,3,6,2,11,11,6,4,2,8,4,0
37,47,24,52,49,44,46,32,40,26,49,38,45,35,57,49,19,20,21,51,19,56,53,17,45,51,42,17,63,34,19,38,6,32,53,26,36,66,85,28,81,42,39,32,30,24,28,36,49,80,43,75,36,44,25,41,71,35,41,62,52,18,68,90,27,9,37,35,38,41,17,92,14,107,45,47,77,53,57,41,0
0,4,0,0,0,1,1,0,1,1,1,3,2,0,2,1,0,0,0,0,1,0,1,1,0,0,0,2,1,0,0,1,0,0,2,0,0,1,1,5,2,0,1,0,3,0,3,1,1,0,1,2,0,0,0,2,1,0,0,1,0,2,1,0,0,0,1,1,2,0,0,1,0,0,0,0,1,4,1,7,0
0,3,0,1,0,2,0,1,1,3,1,0,3,3,1,0,0,0,0,0,2,3,1,1,0,0,0,1,3,0,0,1,3,2,0,3,0,0,2,1,0,0,1,0,2,0,2,5,1,0,0,2,0,1,1,1,1,0,2,0,0,3,1,0,0,1,0,0,0,2,1,0,0,0,0,1,0,2,0,3,0
2,1,10,3,2,1,0,0,0,0,4,0,3,1,4,8,10,0,1,1,2,2,0,1,0,2,3,1,5,7,0,22,6,1,3,1,13,5,2,6,0,9,1,4,0,4,11,0,3,4,2,2,5,3,0,2,1,0,21,2,0,1,4,1,0,17,2,5,1,3,1,1,17,0,0,1,7,5,3,4,0
0,4,3,0,0,16,1,8,0,25,0,0,2,0,3,0,0,12,0,2,0,6,1,0,0,1,0,4,1,1,0,0,20,2,0,0,2,9,4,10,7,1,3,0,3,2,6,1,13,1,0,2,0,5,1,2,2,0,0,21,0,8,0,0,0,12,3,3,1,25,43,5,13,0,0,5,1,0,3,6,0
0,0,1,0,0,3,2,1,2,1,2,1,2,1,0,1,0,0,0,0,1,2,7,2,0,2,2,2,1,0,1,0,2,2,0,0,0,3,2,1,0,0,2,0,3,0,0,2,0,4,2,0,0,0,1,0,3,1,0,2,0,2,0,5,3,0,0,1,2,1,0,1,2,6,2,2,1,0,0,1,0
3,12,7,11,2,6,5,9,3,5,8,1,6,7,10,18,4,4,2,6,4,10,8,4,5,3,8,6,15,4,1,10,7,7,0,5,3,24,9,9,5,0,8,1,12,9,8,11,10,12,4,3,1,18,8,4,5,8,16,6,0,11,16,8,11,4,1,6,0,6,37,7,2,2,6,5,2,24,6,8,0
1,3,2,1,0,3,1,3,0,0,2,1,1,3,7,6,4,1,0,2,1,6,4,0,3,2,3,1,5,1,0,10,2,1,0,0,1,5,6,8,2,0,3,2,5,1,7,7,4,4,0,1,0,2,2,0,1,1,9,3,0,2,7,2,3,0,0,1,0,2,9,4,3,1,1,3,0,11,2,1,0
5,4,2,2,1,1,3,1,0,0,1,0,2,1,4,4,2,0,2,1,0,3,1,2,0,0,1,1,6,1,1,3,1,1,0,0,1,2,1,3,0,2,2,1,2,1,6,2,3,1,2,2,1,0,0,1,2,0,6,0,1,1,0,1,0,1,0,2,0,1,2,1,1,1,1,1,1,1,0,3,0
1,1,0,0,1,1,1,1,0,0,1,1,0,1,1,0,2,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2,3,1,1,1,0,2,0,0,0,0,1,0,1,1,1,3,1,0,5,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0
1,2,1,0,0,2,2,2,0,3,1,0,0,3,1,0,0,1,0,1,1,0,1,1,1,2,1,1,3,1,1,0,2,4,0,1,0,1,6,1,0,2,1,0,1,3,0,2,2,0,0,0,0,2,1,0,0,1,0,0,0,2,0,0,1,4,1,1,0,0,0,0,2,3,1,1,2,4,1,0,0
2,2,6,5,0,5,3,2,0,6,2,1,3,7,2,1,4,2,3,7,6,8,7,0,3,0,9,0,7,6,3,2,0,2,0,3,3,8,6,5,5,6,9,4,6,3,3,2,3,6,2,4,5,6,1,1,6,3,4,8,1,4,4,5,0,4,5,4,1,1,0,9,0,3,3,5,3,4,5,3,0
3,0,3,3,0,1,2,0,0,0,0,4,0,1,2,1,3,1,0,0,0,0,1,0,0,0,3,2,1,3,4,2,3,0,0,3,3,1,3,0,0,0,1,0,1,3,0,1,0,1,0,1,1,1,1,2,1,3,1,1,2,1,2,0,0,1,0,0,0,0,0,1,8,1,1,0,0,5,0,0,0
22,47,55,78,29,84,110,53,40,84,47,27,99,40,77,83,92,58,51,106,43,84,129,52,82,24,101,110,91,66,55,21,38,63,10,37,37,65,50,42,51,76,79,54,64,49,33,55,64,113,52,73,64,87,49,31,129,60,27,89,25,74,76,143,42,40,50,32,29,59,60,83,40,148,80,112,46,27,99,52,0
0,1,2,2,0,1,3,1,1,3,0,0,5,0,2,2,0,1,0,7,0,0,2,0,3,0,7,1,2,4,0,1,2,0,0,0,0,7,1,0,1,0,2,1,0,3,1,0,1,8,0,3,1,3,0,1,7,0,2,0,0,0,4,4,1,5,0,0,0,0,0,4,5,10,1,3,0,0,5,0,0
10,5,6,5,3,7,4,8,1,6,11,3,8,7,9,9,12,6,5,5,3,5,10,1,9,5,5,5,13,7,8,8,12,5,0,7,11,12,15,0,5,8,8,11,4,2,9,5,4,10,5,7,5,10,6,5,4,9,7,4,4,2,9,3,3,3,3,5,6,1,7,7,3,5,4,5,8,8,9,2,0
7,5,3,5,3,2,2,1,4,0,1,2,4,6,5,5,2,2,5,4,4,1,0,2,4,2,3,2,8,3,2,5,6,1,2,11,2,1,6,3,7,10,2,5,4,9,4,7,6,2,14,3,7,4,1,2,3,4,7,6,2,3,4,1,5,1,2,2,4,0,2,8,2,5,1,1,3,8,1,2,0
0,3,7,0,1,5,1,5,1,3,2,0,4,3,0,1,3,5,0,4,5,4,1,6,1,2,1,3,3,4,4,2,1,8,2,1,4,3,6,2,3,3,4,1,2,1,4,1,0,3,0,1,1,6,4,2,3,2,2,5,0,0,2,4,7,2,1,2,1,2,3,1,10,6,6,4,2,4,3,6,0
13,0,0,0,0,2,2,2,0,3,0,0,1,0,0,3,0,1,0,1,2,1,0,0,1,0,2,0,0,0,0,0,0,5,0,3,0,8,14,1,36,0,2,0,0,1,2,3,2,1,0,0,0,7,0,0,0,0,0,11,0,0,0,13,2,1,0,0,0,2,0,1,0,1,1,3,1,0,6,2,0
9,4,4,11,4,7,13,10,17,10,13,7,15,9,12,12,5,9,31,9,19,13,12,9,12,8,9,27,12,6,6,5,5,9,3,14,14,9,14,5,3,17,7,16,16,9,9,12,6,11,19,18,31,8,7,5,8,15,5,6,5,7,14,10,11,13,7,4,4,11,9,15,19,23,3,11,24,16,6,10,0
3,0,1,2,0,5,3,3,0,2,0,0,0,2,1,0,0,6,0,0,0,0,0,0,0,0,1,6,0,3,0,0,84,0,0,0,1,5,0,8,6,0,0,0,2,0,8,0,22,0,0,1,0,0,0,0,0,0,1,12,0,2,1,1,0,36,0,3,0,6,49,2,67,0,0,1,0,0,3,7,0
1,0,16,2,0,2,3,0,0,2,1,1,9,0,0,1,4,3,2,5,14,0,1,1,1,1,3,3,1,36,0,0,2,5,0,4,0,0,0,0,0,10,0,3,6,6,0,6,0,0,2,0,49,0,8,0,3,0,0,0,0,1,0,1,7,4,0,0,2,0,6,0,11,6,0,9,4,12,4,0,0
0,0,0,0,0,2,0,1,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,4,0,1,0,0,0,0,0,0,0,0,0
4,15,3,6,1,7,9,8,0,5,1,0,2,2,3,6,3,11,0,8,3,1,0,0,1,2,2,2,6,0,1,18,46,5,0,2,0,20,9,10,33,0,9,0,4,6,10,0,80,5,0,7,0,12,5,2,2,1,19,8,1,8,2,1,6,8,0,9,0,24,5,8,21,2,0,4,0,1,12,18,0
0,1,0,0,3,2,3,1,1,0,1,0,6,0,3,1,3,0,1,2,0,2,7,0,2,2,4,1,3,2,2,0,0,1,0,1,0,2,3,3,0,0,3,1,0,0,2,1,0,2,0,2,0,2,0,1,3,2,1,0,0,1,1,1,1,2,2,0,0,1,2,1,3,5,2,1,3,0,1,1,0
6,2,4,2,2,1,2,2,0,2,2,0,4,4,3,1,0,0,2,3,1,5,3,0,0,1,2,0,6,3,1,3,0,1,0,0,1,1,5,3,2,0,2,2,0,3,3,2,2,6,2,6,2,1,0,1,6,1,5,3,0,1,3,3,1,7,2,2,2,4,2,5,1,3,2,5,2,1,2,6,0
1,6,6,2,0,51,7,11,0,48,0,0,1,5,0,0,1,12,0,14,0,7,0,0,1,0,2,6,1,1,0,1,64,1,0,0,2,12,1,13,14,0,1,2,7,0,2,0,22,1,1,1,0,2,2,0,11,0,1,55,0,5,0,1,1,16,0,3,0,31,8,4,17,9,0,8,1,0,3,17,0
0,2,0,0,0,2,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,5,0,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0
0,1,2,2,2,3,0,3,0,0,1,0,3,1,1,0,0,2,0,3,0,1,6,0,1,0,1,0,1,4,0,4,0,1,0,0,0,8,1,0,4,0,2,1,0,0,0,1,0,3,1,1,0,1,2,0,2,0,5,2,0,1,3,1,0,0,0,1,2,1,0,3,3,5,2,2,1,1,1,2,0
5,0,2,0,0,0,2,2,1,3,0,0,2,1,1,2,1,0,0,3,0,0,2,0,0,0,0,1,1,0,2,2,0,2,0,1,0,0,2,1,0,1,0,5,0,1,1,0,5,1,1,1,0,2,1,0,0,0,1,0,0,0,2,2,0,3,1,1,0,1,0,3,2,1,0,2,0,0,2,1,0
0,14,4,0,1,13,10,15,0,17,0,0,8,0,1,10,0,1,0,1,0,11,0,0,0,0,3,5,1,0,0,7,86,24,0,0,0,70,1,44,75,0,8,0,3,2,4,0,111,1,0,0,0,30,0,0,0,0,15,8,0,3,1,3,4,41,0,6,0,115,17,8,80,0,0,0,0,0,9,39,0
0,0,2,0,0,3,1,3,0,3,0,0,0,0,0,0,2,2,0,0,1,0,0,1,1,1,3,0,1,0,1,1,7,1,0,0,1,2,2,0,0,0,1,0,0,1,0,1,1,1,0,0,0,4,2,0,1,0,5,1,0,0,0,3,0,2,0,0,1,3,3,1,13,2,1,1,1,12,2,1,0
0,5,2,3,1,4,4,6,3,6,2,0,5,1,6,4,0,3,0,4,1,1,3,0,0,3,2,5,5,2,2,5,16,4,1,1,1,10,3,16,7,2,1,2,0,3,2,0,12,3,0,6,0,4,2,4,3,1,6,10,2,7,5,3,2,18,4,3,2,8,29,7,14,0,2,2,14,8,7,10,0
0,3,34,0,2,2,3,1,1,8,0,1,16,0,2,0,2,8,1,8,0,3,3,0,2,1,2,0,3,15,10,0,9,0,1,3,1,0,1,3,4,4,1,2,1,0,2,0,0,2,0,2,52,2,0,2,3,0,1,0,1,0,1,5,1,3,3,1,0,2,0,1,32,3,3,7,1,1,11,5,0
3,5,12,0,3,1,6,5,3,5,1,1,7,0,4,6,6,5,0,8,0,3,5,0,1,1,2,6,5,1,0,3,8,4,0,2,3,5,4,5,0,0,4,1,2,0,4,0,3,2,0,3,0,3,0,2,3,1,3,5,4,2,2,4,6,2,5,1,4,9,8,1,11,4,0,3,4,3,4,3,0
0,1,1,0,1,1,2,3,1,3,1,0,5,4,2,0,0,0,1,4,1,7,2,1,2,0,2,3,1,1,0,0,1,3,0,1,0,1,2,1,1,0,1,0,1,0,0,1,4,3,0,3,0,0,0,0,3,0,0,2,0,1,3,4,1,1,0,0,0,2,2,4,0,4,3,6,1,0,1,1,0
8,6,57,16,24,125,69,11,26,29,4,25,7,22,8,17,17,36,7,21,19,2,5,8,4,18,23,14,10,14,11,7,992,16,41,12,38,33,15,9,15,23,3,20,9,29,10,10,39,23,10,20,21,21,32,16,11,9,14,45,13,8,7,20,6,72,19,5,37,95,15,29,712,14,3,33,26,23,51,20,0
5,7,32,5,7,196,40,11,8,96,0,11,7,2,2,1,2,84,1,19,0,9,2,2,1,4,10,4,4,6,3,0,157,3,5,1,0,5,1,20,38,0,7,7,7,0,6,1,46,6,2,3,0,2,0,7,14,0,0,115,1,13,3,7,0,13,4,23,4,79,8,18,20,8,0,6,19,0,21,12,0
1,6,2,5,2,2,3,1,1,3,3,0,6,1,1,0,14,1,0,4,0,2,7,1,7,1,15,0,2,9,0,0,2,4,0,3,1,2,4,2,0,2,3,1,3,4,1,3,2,2,0,4,1,0,3,0,6,2,2,1,2,0,1,4,5,1,1,1,1,2,2,1,1,8,7,6,0,0,3,0,0
2,9,6,5,2,11,7,5,0,4,1,2,2,5,1,5,2,6,0,3,0,1,1,2,0,1,4,8,3,7,1,2,45,1,0,1,2,9,1,7,5,2,4,2,2,1,7,0,9,6,2,4,1,9,5,6,5,1,5,10,2,2,2,1,2,22,2,7,2,14,13,5,37,1,0,4,3,3,9,5,0
6,2,0,1,1,4,1,3,0,4,0,0,4,3,2,3,1,2,3,5,1,13,7,0,7,2,1,0,8,2,2,0,0,1,0,1,2,5,5,0,3,3,6,2,1,1,1,3,5,3,4,4,0,4,2,2,7,7,1,5,1,0,5,5,2,1,2,2,2,1,0,6,1,3,5,6,2,2,1,3,0
2,4,10,6,1,8,3,3,0,8,2,1,3,5,3,7,4,2,7,2,13,2,0,4,1,0,7,8,4,8,1,9,16,3,0,0,6,10,3,2,2,2,6,10,3,4,6,0,9,2,5,4,4,4,4,3,4,1,14,11,2,2,0,5,9,4,4,4,0,5,16,4,5,3,2,4,5,7,1,3,0
0,1,3,1,0,0,1,0,0,0,0,1,0,2,0,0,2,1,1,1,6,0,0,1,1,0,0,3,0,1,2,4,0,0,1,3,4,1,2,0,2,2,1,2,1,3,0,1,0,1,1,0,6,1,0,0,0,1,3,1,1,1,0,2,3,3,0,0,0,0,0,1,1,0,0,3,4,5,0,0,0
0,1,0,1,0,0,0,8,0,3,0,1,0,0,0,1,0,1,0,0,0,3,0,0,0,1,1,1,1,0,1,2,0,2,0,0,0,4,0,9,34,0,0,0,0,1,2,0,19,3,0,0,0,5,0,1,0,0,0,3,1,2,0,0,0,1,0,2,0,5,8,0,0,0,0,0,0,0,0,6,0
0,0,11,0,0,1,6,0,0,2,0,0,0,0,0,0,0,3,0,2,1,0,0,0,0,0,2,0,0,13,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,3,0,5,0,0,5,0,0
1,2,2,4,3,1,0,2,3,0,10,1,4,0,4,2,7,0,8,3,3,3,9,5,4,0,0,0,4,6,1,1,0,0,0,4,2,0,0,0,0,6,6,0,6,3,1,5,1,5,3,2,1,3,2,2,2,5,1,2,0,2,9,3,1,1,3,0,0,1,0,6,0,5,3,3,3,3,2,2,0
0,1,5,0,0,0,3,0,0,0,0,0,4,0,0,0,2,6,0,0,3,2,0,1,0,0,1,1,1,0,0,1,18,0,0,0,2,0,1,1,3,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,5,0,1,0,2,8,1,10,0,0,0,0,2,4,3,0
0,3,25,1,5,7,1,4,0,15,0,0,0,0,7,2,0,30,1,1,0,3,0,1,0,0,0,13,2,0,0,0,68,3,0,0,8,10,0,14,8,0,2,0,1,2,1,0,75,0,0,3,0,3,0,0,6,0,0,26,0,3,2,4,2,36,5,2,0,13,55,3,31,0,0,3,17,1,4,9,0
1,3,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,2,0,2,0,0,2,1,0,0,0,0,6,4,2,0,0,0,0,1,0,7,0,3,2,0,1,0,3,0,0,1,0,1,1,0,0,2,1,0,1,0,8,0,7,1,1,0,0,0,1,0,1,2,4,0
4,5,4,4,6,5,5,4,2,4,8,4,5,2,2,4,10,3,4,4,4,5,8,6,3,3,3,20,7,4,7,3,1,2,5,3,8,3,8,2,4,11,3,2,9,8,3,7,1,5,8,5,6,1,4,5,1,3,4,2,0,6,8,5,5,1,7,1,15,5,15,5,2,2,5,8,6,10,1,2,0
2,1,3,2,3,4,2,4,1,6,13,5,5,8,10,5,3,2,7,8,10,8,6,3,5,2,2,14,3,3,11,4,8,6,3,16,5,1,6,1,0,13,7,6,10,6,1,5,0,3,12,8,6,2,5,4,3,6,1,4,4,3,9,5,5,2,6,3,5,2,13,6,1,3,11,10,11,8,1,1,0
0,0,7,0,0,6,3,3,0,6,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,2,4,0,1,0,1,58,2,0,0,3,8,0,8,5,0,1,2,1,2,2,0,35,0,1,6,0,0,0,0,1,0,2,7,0,4,0,0,0,4,0,4,1,8,19,2,16,0,0,0,1,2,0,10,0
12,9,6,8,6,14,12,12,4,15,11,5,11,20,22,9,26,10,12,12,21,16,17,16,13,15,11,27,6,35,7,7,9,15,6,19,10,7,18,7,4,15,8,11,16,21,5,18,13,14,16,8,36,14,20,10,3,22,9,7,6,13,11,13,19,11,7,5,9,12,13,16,16,15,13,16,26,34,3,7,0
1,2,2,1,0,4,1,0,0,3,0,0,1,1,0,1,1,0,1,4,0,1,1,0,0,0,1,2,3,1,0,2,1,2,0,0,1,3,1,2,0,3,0,2,1,1,1,1,3,1,1,0,0,1,1,0,2,0,3,0,0,3,0,0,4,2,0,1,1,1,2,1,1,0,1,6,0,3,2,5,0
0,1,8,3,1,0,2,3,0,5,5,3,4,2,3,4,3,8,6,10,2,2,3,2,7,1,3,5,5,10,7,3,5,3,0,3,8,0,3,2,4,6,3,10,4,2,2,1,0,6,6,6,4,0,1,3,0,5,4,0,3,3,1,3,1,4,0,0,3,3,4,4,7,4,3,8,4,0,3,2,0
12,29,6,3,1,20,11,70,1,53,5,7,21,3,16,5,9,2,0,30,2,20,0,0,2,2,7,32,12,4,7,12,13,6,1,3,13,23,15,55,19,8,13,19,12,1,2,0,17,10,1,16,3,3,2,5,0,5,14,6,1,22,16,13,2,10,1,14,1,25,26,12,7,0,3,14,59,33,4,57,0
9,9,11,21,9,4,6,6,7,4,27,9,14,21,41,10,11,8,132,3,14,13,19,16,11,10,17,6,27,32,7,17,6,21,3,20,6,5,25,2,2,43,7,8,10,32,8,32,4,23,104,13,84,12,29,15,10,19,22,2,10,10,46,15,15,4,9,9,11,4,10,20,6,14,11,8,20,15,11,5,0
0,0,0,0,0,0,1,5,0,3,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,5,0,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,3,0,1,0,3,0,2,1,0,0,1,0,0,0,2,0
0,0,1,0,0,0,0,0,3,0,0,0,0,0,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,43,1,2,0,0,4,0,1,0,1,0,7,0,0,0,1,0,1,0,0,1,1,1,2,0,0,2,0,0,0,5,0,0,8,1,0,1,4,17,0,19,0,0,0,4,1,0,3,0
2,3,0,1,0,1,0,0,2,0,0,0,0,1,1,2,2,0,1,0,0,1,1,1,0,0,0,1,1,0,0,4,0,0,0,0,0,1,7,3,5,0,1,0,2,2,5,0,2,1,1,1,0,1,2,0,0,1,6,0,0,1,1,0,1,0,3,0,1,1,1,0,0,0,1,0,1,2,0,3,0
1,5,0,0,7,0,4,2,1,0,0,3,3,2,1,2,0,0,16,3,1,0,2,1,2,1,1,2,8,0,4,0,1,0,8,1,4,2,2,2,4,19,2,7,1,1,7,1,0,7,1,9,48,1,1,3,4,2,1,1,1,0,1,9,1,0,2,2,11,4,18,9,3,0,2,3,0,0,7,2,0
0,1,0,0,0,0,2,0,3,0,3,1,0,0,3,0,0,0,4,0,7,1,0,1,1,0,1,0,1,1,0,0,0,0,0,3,0,0,0,0,1,5,1,2,5,3,0,5,0,0,8,1,7,1,0,1,0,0,0,0,0,0,2,1,1,0,0,1,2,0,0,0,0,3,2,0,2,7,2,1,0
0,4,3,4,0,4,3,2,1,2,3,0,4,2,4,4,5,3,1,3,5,6,5,1,1,0,6,2,1,2,1,1,0,4,0,2,0,10,7,1,4,1,1,2,3,3,2,3,10,3,4,4,1,4,3,1,1,2,2,6,0,1,1,3,7,3,2,1,0,3,2,3,1,4,4,7,2,7,4,4,0
0,1,0,0,0,3,1,4,0,6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,2,0,0,0,3,27,0,0,0,0,1,0,3,5,0,0,0,0,0,0,0,10,0,0,0,0,1,0,1,0,0,5,2,1,0,1,2,0,6,0,0,0,0,0,0,15,0,0,0,0,0,3,1,0
0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,1,0,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0
7,1,2,4,3,0,5,2,2,0,14,7,4,4,5,2,4,1,5,10,3,0,5,4,12,5,2,0,9,5,0,4,0,3,1,7,4,3,6,0,0,7,5,1,3,7,3,7,2,8,7,9,5,4,6,2,5,10,6,3,3,0,3,1,1,0,3,3,5,0,0,8,0,4,2,7,3,2,1,2,0
9,6,14,11,1,9,10,4,4,5,8,5,4,4,5,5,7,11,20,5,4,8,3,5,7,2,9,2,7,5,4,3,4,8,1,13,3,12,19,4,9,5,4,7,7,3,10,9,5,8,11,11,36,6,5,1,11,3,6,15,3,8,6,3,4,8,2,7,9,10,2,10,5,5,4,9,18,8,9,9,0
3,8,13,2,4,11,11,5,1,4,8,2,5,7,6,5,8,6,6,11,5,8,7,2,7,1,11,2,15,15,8,2,5,6,2,6,12,8,2,6,12,7,6,3,6,4,11,5,26,7,3,7,0,0,1,1,8,4,3,15,0,5,8,9,3,10,7,6,3,8,10,12,7,10,4,8,9,4,17,10,0
6,17,3,9,10,32,8,45,9,53,0,4,17,4,3,8,1,11,1,11,0,16,1,2,0,13,15,26,6,2,1,19,8,8,9,0,3,24,1,44,73,0,10,0,8,4,58,1,61,7,1,7,0,7,0,8,15,2,15,63,6,19,0,18,3,4,8,34,4,83,35,8,8,6,0,12,1,0,11,41,0
7,24,0,0,3,8,7,12,3,16,6,3,13,3,8,5,5,1,0,6,1,12,1,3,2,1,13,7,12,2,1,23,1,13,2,1,5,16,18,24,27,1,14,2,17,9,15,4,29,3,7,8,1,11,6,6,0,2,28,16,2,18,6,2,5,2,1,25,4,24,11,6,2,9,2,4,11,4,7,20,0
3,5,1,3,0,5,2,2,1,3,1,1,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1,3,0,0,0,2,0,0,7,0,2,4,6,10,5,0,2,2,3,1,4,1,3,0,0,1,1,1,1,1,0,1,1,0,0,3,1,0,0,1,2,4,5,4,4,2,0,0,0,0,3,1,2,7,0
4,4,5,4,3,6,3,2,4,2,6,8,11,5,11,3,12,2,13,4,6,4,9,4,5,0,7,7,5,6,5,8,1,1,4,5,2,6,5,4,3,6,3,6,3,2,5,11,3,6,11,5,14,7,4,7,8,4,4,1,3,2,6,6,0,2,7,1,8,4,5,8,1,7,9,7,6,5,4,3,0
0,1,0,1,5,0,1,1,5,0,1,2,0,4,5,2,21,1,4,1,22,0,1,5,1,9,0,0,3,0,3,15,0,9,7,4,2,0,2,0,2,3,2,5,4,7,5,8,2,2,7,1,0,2,10,3,2,0,10,1,12,0,5,2,7,0,4,0,3,2,0,3,0,3,3,1,1,2,1,0,0
0,0,2,0,1,4,2,0,0,0,4,0,3,0,4,3,0,0,0,2,1,1,3,2,1,0,3,1,2,1,0,2,8,1,0,1,0,1,0,0,0,1,2,1,0,0,0,0,0,0,1,1,0,1,0,0,3,2,2,1,0,1,1,3,0,5,1,0,0,1,0,2,15,4,3,3,0,2,2,0,0
0,9,1,2,0,3,6,0,0,2,0,1,1,0,1,2,0,0,0,1,0,2,3,0,1,0,7,0,4,2,0,1,0,0,0,0,0,13,1,4,9,0,1,1,0,0,5,0,12,5,1,5,0,6,0,0,10,1,2,6,0,1,0,10,0,0,1,4,2,8,0,5,0,3,2,1,1,1,6,5,0
