0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,target
0,12,1,3,0,0,2,11,18,3,8,11,7,8,5,6,9,9,2,1,1,6,5,4,9,21,3,7,4,4,12,1,14,1,13,6,3,4,8,9,3,2,3,0,9,2,2,3,10,3,5,0,10,10,6,2,10,3,16,12,9,11,11,11,14,12,3,0,7,8,7,29,11,5,7,10,1,11,8,13,11,15,11,4,2,7,5,3,6,2,0
1,0,1,1,0,0,0,1,2,1,2,1,0,0,2,6,0,0,3,1,0,0,5,1,0,2,7,3,0,1,1,0,0,0,1,0,0,1,0,0,2,1,10,0,8,2,1,1,2,1,4,0,1,0,0,4,2,0,0,1,1,2,2,0,1,0,3,1,0,1,1,1,0,3,0,3,0,0,3,0,2,6,2,6,1,0,0,0,5,0,0
0,6,1,5,0,3,0,1,9,0,1,7,1,2,5,0,6,10,2,0,0,2,4,4,0,7,4,2,1,11,6,3,14,0,9,2,8,9,4,4,0,0,0,0,6,1,1,7,11,0,4,0,5,2,1,0,11,1,4,4,5,0,6,9,3,2,0,0,1,7,6,9,6,3,8,4,0,1,3,7,3,6,8,1,0,2,3,0,2,6,0
1,3,0,0,0,3,1,1,2,0,4,2,0,0,1,0,3,2,0,0,0,4,0,3,0,0,5,0,0,1,0,1,2,1,0,7,4,6,0,0,0,0,0,0,4,0,0,8,2,0,2,0,1,0,0,0,24,1,3,2,0,3,0,3,1,1,0,0,0,0,0,3,1,4,6,0,0,1,1,1,3,1,1,0,0,1,9,0,0,16,0
0,15,2,1,3,9,0,1,0,10,68,24,11,23,7,0,5,24,1,0,0,46,4,3,2,15,1,0,1,14,155,2,78,4,24,19,154,57,7,0,1,1,0,3,12,0,1,51,9,1,4,2,9,10,0,0,625,58,5,31,3,30,3,23,33,14,8,5,16,2,19,14,3,309,24,6,7,22,1,4,3,32,4,1,4,2,5,4,2,174,0
2,2,6,2,4,3,11,9,3,13,23,5,7,10,3,5,8,2,4,5,7,20,5,6,3,4,16,10,1,6,10,2,4,9,4,25,114,16,9,7,10,3,5,3,7,2,5,9,2,3,5,1,7,5,9,12,56,2,5,0,2,11,8,1,7,2,9,11,1,9,8,2,3,18,2,4,5,1,4,2,3,4,5,5,2,5,4,5,3,25,0
0,10,0,3,0,11,0,2,3,0,2,6,1,3,1,0,3,3,0,0,1,6,5,5,0,35,2,2,0,6,28,3,40,3,10,1,4,12,0,0,0,0,1,4,5,0,0,7,9,1,1,0,10,12,1,0,1,34,2,3,5,7,4,13,8,3,1,0,3,4,3,5,4,3,13,2,3,14,0,3,5,19,0,0,2,4,10,2,0,3,0
1,0,1,3,2,3,2,7,2,0,3,9,1,4,1,1,0,3,1,0,0,3,1,0,0,1,11,0,4,10,30,1,71,0,4,2,0,6,1,1,0,0,1,1,0,2,1,1,1,2,1,1,0,0,0,1,4,55,1,4,5,4,0,9,2,0,1,0,0,2,0,5,1,0,3,1,2,4,1,5,0,1,1,1,0,1,8,8,0,0,0
0,0,0,0,0,1,4,1,7,0,0,2,1,0,1,1,1,0,0,1,0,2,1,3,1,1,7,1,0,0,7,3,5,0,0,1,0,3,5,0,1,0,2,1,1,1,1,0,0,1,2,3,0,0,1,0,11,0,0,0,2,2,1,0,1,1,2,0,0,5,0,1,0,2,0,1,1,1,0,1,0,0,0,2,1,2,0,0,0,3,0
3,4,1,1,1,0,5,1,10,3,1,6,5,2,7,9,4,2,9,6,2,4,3,2,0,6,8,3,4,3,5,6,2,4,5,2,8,1,8,3,1,0,6,4,1,10,1,4,6,1,5,1,2,3,0,13,0,1,1,4,6,3,4,2,3,10,8,0,8,5,2,7,3,5,0,5,4,1,4,2,2,1,2,8,1,3,1,0,7,7,0
0,6,1,0,1,5,1,0,1,0,4,1,0,1,0,0,1,6,1,0,0,2,1,4,0,3,3,1,0,4,1,1,2,0,2,0,1,2,0,0,0,2,1,0,4,1,0,3,2,0,1,0,6,1,2,1,0,4,2,3,1,1,2,2,3,4,0,0,3,0,3,3,2,0,3,2,2,1,1,1,3,0,2,0,0,4,9,1,0,0,0
0,3,0,1,0,4,0,1,5,0,0,1,0,2,0,2,1,1,1,0,0,0,0,2,0,5,2,0,0,0,21,0,11,0,18,0,0,1,0,0,0,0,1,0,3,2,0,3,0,1,0,0,2,1,0,0,3,23,1,4,0,2,0,14,2,1,0,0,1,0,1,1,0,0,12,0,0,1,1,2,2,4,1,0,0,1,3,0,0,0,0
4,5,0,0,0,0,1,6,1,2,0,1,3,1,1,0,0,7,0,0,0,1,5,0,0,2,4,0,0,2,2,1,4,4,2,1,0,2,4,0,2,0,0,0,0,0,0,1,5,0,2,0,5,1,0,2,1,0,7,2,5,4,2,3,9,2,1,4,1,0,3,1,1,4,2,0,0,4,1,4,0,1,0,0,2,0,3,3,1,3,0
2,0,1,0,1,2,2,0,0,0,1,1,2,3,0,1,0,3,0,0,0,3,0,2,0,1,2,0,1,1,0,0,0,0,2,0,0,5,0,0,0,0,0,1,0,0,1,3,0,2,0,3,0,0,0,0,0,5,1,0,0,1,1,0,0,0,2,3,0,0,0,3,0,0,0,0,2,4,0,1,0,0,0,0,0,1,4,1,0,8,0
2,0,2,0,0,0,1,3,2,9,2,3,3,0,5,0,3,3,2,2,0,1,8,1,10,1,5,3,1,5,5,2,4,2,1,8,5,1,5,1,7,2,4,0,0,0,4,0,2,2,5,2,0,2,1,3,2,0,6,0,2,2,5,1,1,0,14,4,0,6,0,0,0,6,2,3,3,1,0,4,0,0,0,0,3,0,3,0,2,0,0
3,6,3,0,5,2,6,2,8,2,3,3,1,2,4,5,5,6,8,5,2,6,2,7,2,4,7,9,5,4,7,4,8,1,7,8,5,0,1,11,8,3,9,3,3,7,6,0,3,6,6,3,10,6,5,8,0,0,5,7,7,5,3,8,3,4,1,5,3,3,10,6,4,0,3,4,5,7,8,3,2,5,1,9,2,9,3,2,6,4,0
6,2,3,15,3,4,6,3,7,3,2,9,8,12,3,5,4,7,5,2,1,6,2,5,5,7,6,13,3,8,1,10,4,0,1,4,2,4,7,11,8,3,12,2,4,6,7,3,6,7,3,1,7,8,2,5,3,6,7,2,6,5,5,4,8,4,3,7,5,3,10,9,5,4,9,10,3,2,3,0,8,7,6,11,4,3,10,1,7,4,0
2,14,7,3,2,6,15,5,10,5,10,17,9,20,3,6,5,14,10,5,1,42,14,9,3,10,14,5,1,18,16,8,34,5,13,14,26,11,5,3,21,2,4,4,2,8,6,18,4,7,10,3,8,8,2,6,172,10,10,17,3,22,5,8,29,10,5,4,16,5,10,13,5,73,8,8,2,9,7,7,6,8,10,9,5,4,12,8,6,37,0
3,6,1,6,1,2,3,3,8,1,2,4,5,6,3,1,6,4,6,5,2,5,10,8,1,3,7,8,0,5,2,3,0,2,2,10,2,1,3,3,15,1,4,1,7,8,3,0,7,1,4,3,2,6,4,7,5,0,3,5,10,2,3,0,2,2,5,6,5,7,7,0,3,4,3,3,3,3,4,4,3,3,4,5,2,0,1,4,2,10,0
2,2,1,6,3,2,5,4,5,4,7,3,3,4,3,6,6,5,5,1,2,7,3,2,3,9,2,13,7,4,3,5,3,0,3,3,1,3,5,9,3,0,5,3,5,6,4,3,4,1,5,2,4,6,3,9,2,0,5,6,7,4,3,6,8,2,17,1,4,3,6,3,8,0,4,2,1,3,3,6,2,7,10,9,1,1,5,7,7,7,0
38,45,35,49,47,23,57,47,87,11,35,26,29,28,36,23,77,17,18,11,35,18,43,19,51,71,59,45,83,19,45,24,60,17,52,21,16,26,33,49,57,33,24,50,69,20,21,29,52,38,43,52,56,50,19,24,11,92,30,35,49,38,43,71,58,28,24,36,26,32,36,35,41,12,64,43,33,53,22,52,34,48,39,30,47,21,40,35,18,8,0
1,3,4,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,6,0,0,4,2,1,1,0,0,0,7,2,2,2,0,2,0,0,1,0,1,0,2,1,0,1,1,0,0,0,0,2,1,0,0,1,0,1,0,1,0,0,2,1,0,1,1,0,1,1,1,0,0,0
1,3,0,0,0,0,0,0,2,0,0,2,0,1,0,2,0,2,1,2,0,0,2,1,0,0,1,1,0,3,1,0,0,0,1,1,0,1,1,1,2,1,0,0,1,1,1,1,0,0,2,0,3,1,0,2,4,0,1,0,1,1,0,1,0,2,0,0,1,1,1,0,0,0,1,0,0,0,0,2,0,1,4,3,0,1,0,0,4,1,0
0,1,0,0,1,7,7,0,0,9,9,3,3,10,1,1,4,2,1,1,1,0,3,1,8,2,2,5,0,0,1,4,2,0,7,2,0,6,0,0,6,0,2,3,3,3,1,3,1,1,3,0,2,3,0,5,11,0,2,0,1,6,0,2,2,23,7,3,22,0,1,1,0,14,4,1,2,3,0,1,0,3,2,0,1,13,0,0,0,15,0
0,1,0,0,0,6,0,7,2,0,3,12,1,5,1,0,1,13,0,1,0,13,0,2,1,0,1,0,0,26,11,0,23,0,9,5,35,7,2,0,0,0,0,0,0,1,3,13,1,0,1,0,1,1,0,0,21,9,3,8,4,1,1,7,2,0,0,0,0,1,10,4,0,11,0,0,4,2,1,3,2,5,5,0,0,0,6,3,0,13,0
1,0,1,0,2,0,1,2,1,0,0,0,0,2,1,0,1,0,0,2,2,1,0,1,0,4,0,1,8,1,0,0,0,0,4,2,0,0,1,7,0,0,1,0,0,0,2,1,2,2,0,1,0,3,0,0,2,0,3,2,3,0,0,1,3,0,0,0,0,0,2,0,2,1,1,2,0,0,3,2,0,0,3,2,0,0,2,0,4,0,0
3,13,2,9,2,7,1,2,10,4,5,5,6,8,5,6,13,11,10,3,1,4,7,7,0,7,5,7,2,6,11,2,6,1,20,5,33,9,4,6,22,1,5,0,15,5,5,7,9,1,6,0,5,6,1,3,7,4,8,14,4,6,4,8,4,15,2,2,16,1,9,5,7,2,8,5,1,3,7,8,5,14,9,8,2,8,9,6,7,5,0
0,5,1,2,1,6,0,0,5,4,1,3,0,2,0,1,2,4,1,1,0,3,4,2,0,4,2,3,1,1,5,1,0,0,4,1,9,4,2,1,12,0,2,0,6,1,0,1,3,1,4,0,3,2,0,1,1,2,3,1,2,2,1,4,1,8,1,2,12,0,4,4,2,1,3,1,0,2,3,3,2,1,5,3,1,1,3,1,3,1,0
0,3,0,1,0,6,0,1,1,2,0,1,0,2,1,0,1,2,0,0,2,2,2,0,1,0,1,1,1,0,1,4,0,1,4,3,3,1,0,0,1,1,0,0,4,1,2,3,3,2,3,0,2,1,1,1,2,0,3,2,2,1,2,0,0,6,1,1,4,0,2,1,0,2,1,2,1,0,0,1,2,0,0,1,1,1,1,1,2,1,0
0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,3,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,2,0,2,0,1,0,1,0,1,0,3,0,1,1,0,1,0,0,1,3,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0
0,1,0,0,1,0,0,1,5,0,0,0,0,3,2,3,1,3,0,1,0,1,0,0,0,1,2,1,4,2,0,1,0,1,2,1,0,1,1,1,2,0,1,0,0,3,1,0,0,0,1,0,2,1,0,1,1,0,1,3,1,0,1,1,2,0,0,0,1,0,2,1,0,3,0,0,0,1,2,0,2,2,1,2,0,1,0,0,2,4,0
1,2,1,4,0,2,0,4,4,2,3,6,0,4,2,4,6,3,0,0,1,3,3,3,8,3,6,1,2,5,2,3,2,3,2,1,1,5,3,7,5,1,4,0,5,4,1,3,8,2,2,1,5,4,2,6,1,8,6,3,4,7,4,4,3,1,4,3,0,4,3,7,2,0,5,3,2,3,1,6,8,9,7,3,0,2,9,4,0,1,0
0,0,2,1,0,0,0,1,4,4,3,0,2,3,0,4,1,0,0,1,1,0,1,0,1,0,2,1,1,0,0,3,0,3,1,2,0,0,0,1,3,1,4,0,0,2,0,0,1,0,2,1,0,0,1,0,4,0,0,0,1,2,1,1,1,1,2,0,2,1,0,0,2,7,0,3,0,1,0,0,1,1,0,0,0,3,0,1,0,1,0
34,56,24,42,20,23,39,106,48,83,42,65,41,52,64,40,76,88,38,28,33,58,51,46,76,136,30,50,114,79,34,23,76,44,69,122,59,35,86,96,37,20,54,6,92,44,58,45,83,25,65,24,55,102,38,75,36,48,70,69,70,79,93,54,102,13,46,58,13,61,56,99,99,35,46,82,30,69,39,78,52,95,70,57,21,27,44,61,36,41,0
1,2,0,1,0,1,0,4,1,0,0,1,0,2,5,0,4,2,0,0,0,1,3,0,1,3,0,0,5,1,0,0,0,0,4,1,0,0,6,0,0,0,0,0,3,3,0,0,5,0,1,0,1,5,0,0,2,3,4,0,3,6,1,2,8,2,2,1,1,4,2,4,2,5,1,1,0,2,1,6,0,2,1,0,0,0,0,1,0,3,0
2,5,2,6,4,5,4,3,13,10,9,2,4,5,4,7,11,7,4,3,3,7,7,2,7,4,6,8,5,5,3,10,2,7,10,5,7,0,6,10,9,1,6,1,13,4,3,1,7,5,6,4,7,6,4,9,14,3,7,4,4,4,10,6,7,6,1,10,10,5,7,9,5,2,9,7,1,7,2,3,4,9,5,3,1,4,5,7,3,2,0
4,5,1,6,1,4,3,1,7,1,1,1,2,2,5,8,7,4,1,1,12,3,1,2,9,3,5,2,3,2,5,5,0,3,0,1,2,3,0,1,8,1,5,2,7,8,3,2,3,5,2,3,5,2,4,9,5,3,2,3,3,4,3,2,2,4,2,4,4,2,3,5,3,1,5,1,3,2,5,7,2,6,2,7,2,2,2,2,0,1,0
1,2,1,3,1,1,2,1,6,1,6,2,5,7,3,2,0,4,3,1,1,7,2,1,1,1,1,2,3,3,2,0,1,5,4,3,2,3,3,1,3,0,0,2,2,1,5,6,1,0,0,0,1,4,0,6,1,4,0,5,1,4,3,3,1,2,4,1,3,1,3,3,3,9,2,7,0,5,7,2,3,6,1,1,0,0,0,2,6,3,0
0,0,0,0,0,2,3,0,14,0,0,0,0,0,0,2,0,2,0,0,0,1,0,0,0,13,1,0,1,0,3,10,16,0,6,0,0,2,2,0,0,0,0,0,1,1,2,2,3,0,0,0,0,2,0,1,0,34,1,4,1,2,1,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,3,6,5,3,0,0,0,0,3,1,0
18,4,3,9,6,6,20,4,15,4,14,6,8,4,6,17,5,11,8,11,24,8,7,4,29,13,13,13,18,9,7,10,7,5,7,30,12,3,6,9,15,5,16,2,15,10,8,9,2,5,7,5,6,14,31,24,7,4,8,6,13,3,13,5,6,4,4,17,4,11,12,11,10,20,7,8,5,7,12,5,6,6,9,9,5,5,9,13,8,13,0
0,0,0,0,0,5,0,0,0,1,0,3,0,1,0,0,0,1,0,0,0,15,0,2,0,1,1,0,0,2,19,4,12,0,4,7,47,8,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,79,7,0,2,1,2,0,3,4,1,3,0,0,0,0,1,0,69,2,0,0,3,2,0,0,0,0,0,0,3,3,1,0,37,0
0,0,1,1,1,0,4,1,0,4,1,2,0,18,8,5,1,0,8,5,1,8,0,1,50,1,0,2,1,0,0,1,0,0,0,4,6,0,10,0,11,0,0,0,1,5,2,0,6,1,0,0,0,0,6,13,0,0,4,2,0,6,0,0,4,0,32,1,0,0,0,2,2,11,0,1,0,2,7,3,0,0,0,6,0,1,0,1,4,5,0
0,0,0,0,0,11,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
0,18,0,0,0,9,0,1,8,3,0,6,0,5,3,2,2,8,5,1,0,5,1,7,0,1,2,1,2,8,59,3,15,0,17,4,4,12,3,0,1,2,0,0,6,4,0,13,4,0,3,1,10,3,0,3,51,36,1,15,2,4,1,15,15,19,1,1,18,4,0,10,3,21,10,1,0,9,5,1,2,14,1,0,1,7,10,2,0,10,0
0,2,0,1,1,1,3,2,3,3,1,0,4,0,2,0,1,2,0,0,0,2,2,1,0,0,2,1,4,1,0,0,2,2,1,0,0,3,1,4,0,0,2,0,1,0,1,0,4,0,1,0,1,2,1,0,0,0,2,1,2,3,1,0,3,1,0,1,0,1,1,0,7,3,0,1,1,1,1,2,1,3,2,1,4,0,1,0,0,2,0
0,3,0,5,0,2,2,1,4,0,1,2,1,4,2,0,6,1,0,0,0,1,2,1,1,2,1,2,4,2,2,5,3,0,0,0,1,3,3,3,1,1,1,0,6,2,0,3,3,2,2,0,8,2,3,0,0,3,2,2,4,3,2,5,0,4,2,1,1,4,4,2,4,1,5,3,2,3,1,5,1,0,0,1,1,1,0,2,1,7,0
0,5,0,0,0,2,0,8,0,0,2,43,0,6,6,0,0,13,0,0,0,34,0,6,0,1,0,0,4,40,21,0,76,0,11,3,6,14,8,0,0,0,0,0,0,0,3,13,1,1,0,0,6,4,0,0,52,15,1,8,1,10,1,3,0,1,0,2,1,2,6,8,0,22,1,1,0,7,2,9,2,2,0,0,0,1,9,3,2,14,0
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2,0,1,1,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0
0,0,0,0,0,0,1,2,1,0,1,1,0,3,1,0,1,0,1,0,1,3,2,1,0,3,1,2,3,1,0,2,2,0,5,0,0,0,1,3,0,0,1,0,3,0,1,1,1,1,2,0,1,1,0,0,0,3,2,1,2,1,1,3,1,4,1,1,5,1,0,1,7,2,0,1,0,3,0,2,0,1,2,0,2,2,1,1,1,0,0
1,0,0,1,0,0,0,1,2,1,0,2,1,2,0,0,2,0,0,0,2,0,1,2,0,1,0,0,0,1,3,5,1,1,1,0,0,1,0,2,0,0,0,0,1,0,0,1,2,0,2,0,1,0,0,0,0,0,0,4,2,2,1,2,1,1,0,5,1,0,2,1,0,1,1,0,1,4,1,0,0,2,1,0,0,1,1,0,1,3,0
0,9,0,0,0,5,0,0,1,0,1,22,0,6,0,0,0,12,0,0,0,8,0,0,0,4,1,0,0,10,125,0,44,0,53,5,13,42,0,0,0,0,0,0,0,0,1,42,1,0,0,0,17,8,0,0,84,95,10,47,0,9,0,10,9,15,0,0,8,0,16,1,0,74,7,0,0,2,2,0,10,39,1,0,1,0,8,0,11,41,0
0,0,0,0,1,0,1,0,2,2,1,0,0,2,1,1,0,3,3,1,0,3,0,0,0,2,0,0,2,1,1,0,1,1,1,0,2,0,0,0,12,0,0,0,0,0,2,1,1,1,0,0,1,1,0,0,6,0,1,4,1,2,1,1,2,5,0,0,1,0,1,1,2,12,1,2,0,1,0,1,1,2,0,1,0,0,1,0,1,1,0
2,6,0,1,2,0,13,0,3,1,0,1,9,1,3,1,2,3,1,0,0,10,10,6,0,4,0,2,0,3,13,0,11,1,8,3,28,13,2,1,8,0,1,2,2,1,0,9,1,2,6,2,2,5,0,0,16,3,3,6,5,3,0,4,4,8,1,3,6,5,2,4,1,16,1,1,4,6,3,4,0,4,6,1,1,2,3,2,1,21,0
1,2,1,0,1,3,1,0,2,2,1,1,2,32,8,3,2,0,1,1,0,25,2,0,55,1,1,0,4,1,0,0,1,9,0,0,0,3,11,0,1,2,0,0,0,0,0,5,8,0,1,1,2,6,1,0,1,4,7,0,2,4,1,0,12,0,12,3,0,2,4,0,5,32,1,3,2,1,1,2,0,3,0,0,1,0,0,0,0,1,0
3,6,1,0,1,2,3,3,4,4,3,1,2,12,7,1,3,4,0,0,0,9,2,1,0,2,2,3,5,5,7,2,5,0,3,8,7,7,0,2,3,2,2,2,1,0,2,3,3,2,3,4,7,2,0,0,4,0,3,6,1,8,2,2,4,2,0,1,4,2,1,1,1,8,3,1,6,2,6,0,2,5,4,0,3,0,3,1,0,3,0
0,1,0,3,0,0,1,1,1,0,0,1,0,1,2,1,0,2,0,0,0,0,2,1,0,3,2,2,4,4,2,0,1,0,1,3,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,0,1,0,5,1,3,2,2,0,2,0,0,0,0,4,2,5,2,0,4,3,0,3,0,2,1,1,5,1,1,0,3,1,3,1,0
24,8,22,16,15,8,15,16,11,13,30,109,9,48,14,17,12,10,31,3,4,81,5,4,21,16,11,2,5,18,40,6,83,11,34,21,16,7,21,4,35,17,6,38,16,24,9,10,8,32,7,13,10,20,8,29,992,15,2,43,20,70,5,22,98,15,5,24,16,5,5,29,7,688,17,5,19,21,5,6,2,22,5,7,21,4,11,16,6,63,0
7,3,7,2,2,6,23,16,1,2,0,122,4,12,7,1,1,26,1,0,1,99,2,28,0,5,1,0,1,67,32,3,180,3,3,4,5,21,7,1,0,6,0,5,2,0,4,17,7,4,1,2,2,7,1,0,172,31,4,9,1,24,3,22,52,0,5,3,0,4,8,35,0,20,10,0,3,37,1,12,0,3,3,1,8,2,27,14,0,15,0
1,3,0,0,1,0,0,3,3,14,1,2,1,2,5,2,2,0,3,2,1,2,2,0,1,6,1,3,4,3,3,3,1,0,2,0,2,1,6,5,0,0,1,0,1,3,1,0,1,1,0,2,1,6,1,0,2,0,3,0,3,7,8,3,4,3,7,0,0,2,1,3,6,1,1,9,2,4,5,4,1,1,2,2,1,2,0,2,5,1,0
1,8,0,1,0,8,2,1,2,4,2,9,3,5,0,3,5,4,5,1,2,16,1,8,1,1,2,1,0,3,5,2,19,1,6,5,13,10,1,0,4,2,0,0,0,0,5,8,1,2,0,1,4,3,1,1,41,4,1,2,2,5,1,5,12,6,4,4,2,1,2,7,1,37,0,0,1,6,2,4,6,9,2,1,1,2,3,10,1,18,0
1,1,0,2,1,1,1,3,5,1,3,4,3,0,3,1,4,1,3,0,4,2,2,1,0,3,2,2,1,1,7,4,2,1,4,0,0,1,5,6,3,1,6,0,7,1,1,2,8,2,3,1,4,4,2,2,0,2,5,1,5,1,7,7,1,1,1,2,0,2,1,6,5,1,4,5,1,3,1,4,2,4,2,0,1,2,3,1,1,1,0
0,2,0,6,1,3,2,5,3,3,5,7,2,8,1,0,3,5,4,3,4,9,1,2,5,5,5,1,1,7,5,2,14,1,7,5,16,6,3,0,8,2,1,0,4,1,4,3,3,0,3,2,3,2,2,14,11,3,3,5,4,3,2,5,3,14,7,10,12,1,5,6,1,6,5,1,4,1,11,3,0,3,0,0,0,6,2,5,0,5,0
0,0,0,1,1,0,3,0,1,2,4,0,1,4,1,3,1,1,0,0,1,1,0,1,6,0,1,0,0,0,0,0,0,1,0,4,0,0,3,0,5,0,2,1,1,3,0,0,0,0,0,1,0,1,1,6,0,2,0,1,1,0,1,1,1,3,1,4,4,0,1,0,0,1,1,0,0,0,3,0,1,1,0,1,0,0,0,0,0,3,0
0,0,1,0,1,3,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,3,0,1,0,0,0,4,15,0,3,1,4,1,7,9,0,0,0,0,0,0,1,0,0,8,1,0,0,1,0,1,0,0,0,35,0,2,0,1,0,4,0,0,0,0,2,0,6,2,0,0,0,0,0,1,0,0,1,4,0,0,0,0,2,1,0,0,0
0,0,0,0,0,0,0,1,0,0,0,1,0,9,4,0,0,0,0,1,0,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,6,1,0,5,0,13,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
4,0,1,2,0,1,2,1,0,6,6,1,1,4,3,5,4,2,2,3,3,0,3,1,1,3,4,7,4,1,0,1,0,1,0,0,0,1,3,8,3,2,8,0,5,3,7,2,1,0,3,0,0,3,8,4,0,0,4,1,3,0,4,2,2,0,6,0,0,2,4,1,1,0,4,3,2,0,1,2,3,3,4,4,2,3,2,0,0,1,0
0,1,0,0,0,0,0,0,0,2,3,0,0,5,0,0,0,0,0,0,0,13,0,0,0,2,0,0,0,0,0,1,0,1,1,1,7,1,1,0,2,0,0,0,1,1,1,2,0,0,0,0,0,0,0,3,11,3,0,0,1,5,0,0,6,0,0,0,1,0,7,0,0,8,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,3,0
0,0,0,0,0,4,13,3,0,0,8,3,7,27,0,0,1,1,0,0,0,63,4,5,0,4,2,0,0,8,67,0,14,0,10,10,48,12,0,0,1,0,0,0,1,0,1,15,0,0,2,0,4,0,0,0,42,7,0,17,3,2,0,9,3,0,0,0,0,5,7,3,0,33,2,0,4,3,1,5,0,5,0,0,0,3,12,3,0,34,0
0,4,0,0,0,8,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,1,6,1,1,1,6,0,1,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,5,2,0,0,1,1,0,5,1,2,0,1,0,1,0,0,2,0,2,0,0,0,1,0,0,1,1,1,1,2,1,0,1,1,2,0,1,1,0
2,5,4,2,1,4,4,3,7,10,4,3,3,3,2,5,5,4,4,9,11,3,6,5,7,3,8,10,0,4,1,4,3,6,3,20,13,3,2,7,15,3,7,5,4,6,6,3,4,13,1,1,4,2,2,5,3,5,6,2,8,4,4,4,4,4,5,1,3,3,3,2,3,1,0,3,6,4,3,0,4,0,1,5,5,3,6,3,2,1,0
3,0,5,4,2,0,10,3,5,2,6,4,1,4,3,16,4,3,4,4,9,2,5,3,10,3,8,12,4,7,0,2,1,10,2,14,12,1,5,3,9,4,5,3,7,6,3,2,6,6,3,6,1,3,7,13,6,0,2,3,14,2,3,2,1,0,2,7,3,12,8,5,6,2,3,5,7,5,3,2,8,5,4,5,6,1,3,3,3,1,0
0,0,1,0,0,3,1,1,1,1,3,3,0,7,1,0,0,4,0,0,0,14,0,1,0,0,0,0,0,4,30,0,5,0,3,3,18,6,1,0,1,0,0,0,0,0,1,11,0,1,0,0,2,0,0,0,55,8,0,10,2,5,0,8,3,2,1,1,2,3,0,3,0,14,1,0,0,2,1,0,1,1,0,0,0,0,3,0,0,4,0
5,6,5,12,15,4,21,5,17,19,10,13,6,7,11,19,16,18,19,8,17,13,8,11,34,10,19,11,14,13,7,13,11,6,8,26,11,7,12,15,33,7,17,5,9,23,14,11,11,7,19,6,5,6,15,20,5,1,9,9,9,9,18,8,6,9,31,10,6,5,7,15,12,14,5,15,7,7,19,3,10,12,15,18,7,4,9,2,16,11,0
0,1,0,1,0,1,0,2,1,1,1,2,0,1,2,0,0,1,0,0,1,1,0,3,0,0,0,0,0,3,3,0,1,0,3,2,1,2,4,1,3,0,1,0,1,0,1,4,0,1,0,0,6,1,0,1,1,0,2,6,4,1,1,0,0,3,1,2,2,0,3,0,0,1,1,1,0,1,3,0,1,1,0,0,0,2,1,0,0,2,0
0,1,4,2,2,2,3,3,2,2,10,1,3,7,3,3,1,1,1,1,2,10,1,1,4,1,3,5,2,7,0,1,1,9,1,5,2,0,4,3,1,1,4,0,4,1,1,1,3,5,1,4,5,5,8,8,4,4,1,1,2,3,11,2,3,2,10,9,2,3,3,4,1,6,3,5,0,5,1,1,4,1,4,1,0,0,4,1,1,4,0
